combo_index,branch_indices,branches,pattern_mask,patterns,formal_NI_5pp_both_pass,internal_sens_loss,internal_upper95,internal_spec_gain,internal_acc_gain,internal_tp_lost,internal_fp_removed,internal_deesc_n,internal_event_rate,external_sens_loss,external_upper95,external_spec_gain,external_acc_gain,external_tp_lost,external_fp_removed,external_deesc_n,external_event_rate
2182,24|8|15|22,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__curv_sd__sign+1__w0.70__lam0.70,19522,"+---,-++-,-+-+,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.043704474505723206,0.03669724770642202,2,42,44,0.045454545454545456,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2199,24|8|26|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,9378,"+---,+-+-,+++-,-+-+,+-++",True,0.007751937984496124,0.03624479660541807,0.04266389177939646,0.03669724770642202,1,41,42,0.023809523809523808,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2107,24|6|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.70 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,42242,"+---,---+,-+-+,+-++,++++",True,0.015503875968992248,0.047998304847133924,0.04266389177939646,0.03577981651376147,2,41,43,0.046511627906976744,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2129,24|7|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,17554,"+---,--+-,+++-,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.04266389177939646,0.03577981651376147,2,41,43,0.046511627906976744,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2134,24|7|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,17090,"+---,-++-,+++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.04266389177939646,0.03577981651376147,2,41,43,0.046511627906976744,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2156,24|7|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,42242,"+---,---+,-+-+,+-++,++++",True,0.015503875968992248,0.047998304847133924,0.04266389177939646,0.03577981651376147,2,41,43,0.046511627906976744,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2205,24|8|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,42242,"+---,---+,-+-+,+-++,++++",True,0.015503875968992248,0.047998304847133924,0.04266389177939646,0.03577981651376147,2,41,43,0.046511627906976744,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2131,24|7|15|20,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_mean__sign+1__w0.70__lam0.70,16610,"+---,+-+-,-++-,+++-,-+++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2178,24|8|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,19522,"+---,-++-,-+-+,++-+,-+++",True,0.007751937984496124,0.03624479660541807,0.04058272632674298,0.03486238532110092,1,39,40,0.025,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2179,24|8|15|19,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__slope_sd__sign+1__w0.70__lam0.70,18626,"+---,-++-,+++-,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2182,24|8|15|22,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__curv_sd__sign+1__w0.70__lam0.70,16610,"+---,+-+-,-++-,+++-,-+++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2184,24|8|15|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,22600,"++--,-++-,++-+,--++,-+++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2254,24|9|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,9602,"+---,+++-,---+,-+-+,+-++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2254,24|9|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,13570,"+---,---+,-+-+,--++,+-++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2254,24|9|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,42242,"+---,---+,-+-+,+-++,++++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2352,24|11|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.55 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,9602,"+---,+++-,---+,-+-+,+-++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2352,24|11|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.55 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,13570,"+---,---+,-+-+,--++,+-++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2352,24|11|26|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.55 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,42242,"+---,---+,-+-+,+-++,++++",True,0.015503875968992248,0.047998304847133924,0.04162330905306972,0.03486238532110092,2,40,42,0.047619047619047616,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2150,24|7|26|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,42018,"+---,+-+-,-+-+,+-++,++++",True,0.007751937984496124,0.03624479660541807,0.03954214360041623,0.03394495412844037,1,38,39,0.02564102564102564,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2131,24|7|15|20,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_mean__sign+1__w0.70__lam0.70,18626,"+---,-++-,+++-,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.03954214360041623,0.03302752293577982,2,38,40,0.05,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2133,24|7|15|22,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__curv_sd__sign+1__w0.70__lam0.70,18626,"+---,-++-,+++-,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.03954214360041623,0.03302752293577982,2,38,40,0.05,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2134,24|7|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,16610,"+---,+-+-,-++-,+++-,-+++",True,0.015503875968992248,0.047998304847133924,0.03954214360041623,0.03302752293577982,2,38,40,0.05,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2134,24|7|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,18626,"+---,-++-,+++-,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.03954214360041623,0.03302752293577982,2,38,40,0.05,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2135,24|7|15|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,19776,"-++-,---+,-+-+,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.037460978147762745,0.031192660550458717,2,36,38,0.05263157894736842,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2184,24|8|15|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,17736,"++--,-++-,---+,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.037460978147762745,0.031192660550458717,2,36,38,0.05263157894736842,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2090,24|6|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,33874,"+---,--+-,-++-,-+-+,++++",True,0.015503875968992248,0.047998304847133924,0.062434963579604576,0.05321100917431193,2,60,62,0.03225806451612903,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
2139,24|7|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,33874,"+---,--+-,-++-,-+-+,++++",True,0.015503875968992248,0.047998304847133924,0.062434963579604576,0.05321100917431193,2,60,62,0.03225806451612903,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
2335,24|11|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,3154,"+---,--+-,-++-,-+-+,++-+",True,0.015503875968992248,0.047998304847133924,0.062434963579604576,0.05321100917431193,2,60,62,0.03225806451612903,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
2090,24|6|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,3154,"+---,--+-,-++-,-+-+,++-+",True,0.015503875968992248,0.047998304847133924,0.061394380853277836,0.05229357798165138,2,59,61,0.03278688524590164,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
2139,24|7|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,3154,"+---,--+-,-++-,-+-+,++-+",True,0.015503875968992248,0.047998304847133924,0.061394380853277836,0.05229357798165138,2,59,61,0.03278688524590164,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
2188,24|8|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,33874,"+---,--+-,-++-,-+-+,++++",True,0.015503875968992248,0.047998304847133924,0.061394380853277836,0.05229357798165138,2,59,61,0.03278688524590164,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
2188,24|8|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,3154,"+---,--+-,-++-,-+-+,++-+",True,0.015503875968992248,0.047998304847133924,0.060353798126951096,0.05137614678899083,2,58,60,0.03333333333333333,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
2237,24|9|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,32978,"+---,--+-,-++-,+++-,++++",True,0.015503875968992248,0.047998304847133924,0.04994797086368366,0.04220183486238532,2,48,50,0.04,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
2335,24|11|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,32978,"+---,--+-,-++-,+++-,++++",True,0.015503875968992248,0.047998304847133924,0.04994797086368366,0.04220183486238532,2,48,50,0.04,0.0070921985815602835,0.033201046091090064,0.07006369426751592,0.058315334773218146,1,55,56,0.017857142857142856
1728,5|6|13|23,R1_045_056__endpoint_delta__sign+1__w0.50__lam0.70 | R2_057_080__curv_mean__sign-1__w0.70__lam0.70 | R3_097_128__abs_curv_mean__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,49240,"++--,--+-,-++-,-+++,++++",True,0.015503875968992248,0.047998304847133924,0.07284079084287201,0.062385321100917435,2,70,72,0.027777777777777776,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2090,24|6|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,9304,"++--,--+-,-++-,-+-+,+-++",True,0.015503875968992248,0.047998304847133924,0.05827263267429761,0.04954128440366973,2,56,58,0.034482758620689655,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2139,24|7|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,9304,"++--,--+-,-++-,-+-+,+-++",True,0.015503875968992248,0.047998304847133924,0.05827263267429761,0.04954128440366973,2,56,58,0.034482758620689655,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2090,24|6|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,9328,"--+-,+-+-,-++-,-+-+,+-++",True,0.015503875968992248,0.047998304847133924,0.05723204994797086,0.04862385321100918,2,55,57,0.03508771929824561,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2139,24|7|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,9328,"--+-,+-+-,-++-,-+-+,+-++",True,0.015503875968992248,0.047998304847133924,0.05723204994797086,0.04862385321100918,2,55,57,0.03508771929824561,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2188,24|8|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,9304,"++--,--+-,-++-,-+-+,+-++",True,0.015503875968992248,0.047998304847133924,0.05723204994797086,0.04862385321100918,2,55,57,0.03508771929824561,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2188,24|8|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,9328,"--+-,+-+-,-++-,-+-+,+-++",True,0.015503875968992248,0.047998304847133924,0.05619146722164412,0.047706422018348627,2,54,56,0.03571428571428571,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2132,24|7|15|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,19522,"+---,-++-,-+-+,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.05202913631633715,0.044036697247706424,2,50,52,0.038461538461538464,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2150,24|7|26|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,25666,"+---,-++-,-+-+,+-++,-+++",True,0.015503875968992248,0.047998304847133924,0.05202913631633715,0.044036697247706424,2,50,52,0.038461538461538464,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2237,24|9|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,32858,"+---,++--,--+-,-++-,++++",True,0.015503875968992248,0.047998304847133924,0.05202913631633715,0.044036697247706424,2,50,52,0.038461538461538464,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2335,24|11|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,32858,"+---,++--,--+-,-++-,++++",True,0.015503875968992248,0.047998304847133924,0.05202913631633715,0.044036697247706424,2,50,52,0.038461538461538464,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
2384,24|25|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign-1__w0.70__lam0.25 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,8282,"+---,++--,--+-,-++-,+-++",True,0.015503875968992248,0.047998304847133924,0.05202913631633715,0.044036697247706424,2,50,52,0.038461538461538464,0.014184397163120567,0.0439756763419416,0.07006369426751592,0.05723542116630669,2,55,57,0.03508771929824561
