stage,feature,window_start,window_end,window_len,descriptor,sign,width,lambda,internal_pass,external_pass,internal_mean_accuracy,internal_mean_accuracy_gain,internal_min_accuracy_gain,internal_mean_specificity_gain,internal_min_specificity_gain,internal_max_sensitivity_loss,internal_min_sensitivity_loss_p,external_mean_accuracy,external_mean_accuracy_gain,external_min_accuracy_gain,external_mean_specificity_gain,external_min_specificity_gain,external_max_sensitivity_loss,external_min_sensitivity_loss_p,internal_selection_score
fine4,win_109_120__level_mean,109,120,12,level_mean,-1,0.35,0.25,True,True,0.6724770642201835,0.02354740061162075,0.019266055045871533,0.030176899063475537,0.026014568158168605,0.03875968992248058,0.0625,0.6436285097192225,0.03167746580273582,0.022678185745140467,0.042038216560509545,0.03312101910828025,0.03546099290780147,0.0625,0.6785977646379633
fine4,win_109_120__level_max,109,120,12,level_max,-1,0.35,0.25,True,True,0.6724770642201835,0.02354740061162075,0.019266055045871533,0.030523759972251135,0.026014568158168605,0.03875968992248058,0.0625,0.642548596112311,0.030597552195824346,0.021598272138228958,0.040764331210191074,0.031847133757961776,0.03546099290780147,0.0625,0.6785977646379633
fine4,win_109_128__level_max,109,128,20,level_max,-1,0.35,0.25,True,True,0.6724770642201835,0.02354740061162075,0.019266055045871533,0.030523759972251135,0.026014568158168605,0.03875968992248058,0.0625,0.6425485961123111,0.030597552195824385,0.022678185745140467,0.040764331210191074,0.03312101910828025,0.03546099290780147,0.0625,0.6785977646379633
coarse8,win_017_032__endpoint_delta,17,32,16,endpoint_delta,-1,0.7,0.25,True,True,0.672782874617737,0.023853211009174258,0.016513761467889854,0.030176899063475537,0.02289281997918835,0.03100775193798444,0.125,0.6375089992800577,0.025557955363570934,0.023758099352051865,0.03397027600849256,0.031847133757961776,0.021276595744680882,0.25,0.6785910808865283
coarse8,win_073_088__abs_curv_max,73,88,16,abs_curv_max,1,0.5,0.25,True,True,0.672782874617737,0.023853211009174258,0.016513761467889854,0.030176899063475537,0.02289281997918835,0.03100775193798444,0.125,0.6220302375809935,0.010079193664506825,0.009719222462203025,0.013163481953290868,0.01273885350318471,0.014184397163120588,0.5,0.6785910808865283
fine4,win_005_032__slope_mean,5,32,28,slope_mean,-1,0.7,0.25,True,False,0.672782874617737,0.023853211009174296,0.016513761467889854,0.030870620881026694,0.02289281997918835,0.03100775193798444,0.125,0.6396688264938805,0.02771778257739384,0.024838012958963374,0.03821656050955413,0.03694267515923566,0.042553191489361764,0.03125,0.6785910808865283
fine4,win_009_036__endpoint_delta,9,36,28,endpoint_delta,-1,0.7,0.25,True,True,0.672782874617737,0.023853211009174258,0.016513761467889854,0.030523759972251135,0.02289281997918835,0.03100775193798444,0.125,0.6382289416846653,0.02627789776817857,0.023758099352051865,0.03566878980891719,0.03312101910828025,0.03546099290780147,0.0625,0.6785910808865283
fine4,win_085_116__curv_mean,85,116,32,curv_mean,1,0.35,0.25,True,True,0.672782874617737,0.023853211009174258,0.016513761467889854,0.030870620881026694,0.02289281997918835,0.03100775193798444,0.125,0.6317494600431965,0.01979841612670989,0.018358531317494653,0.025902335456475578,0.02420382165605095,0.021276595744680882,0.25,0.6785910808865283
coarse8,win_041_072__level_max,41,72,32,level_max,1,0.5,0.25,True,True,0.6730886850152905,0.024159021406727803,0.01834862385321101,0.031217481789802253,0.024973985431841816,0.03875968992248058,0.0625,0.6468682505399568,0.0349172066234702,0.03239740820734349,0.04670912951167727,0.04458598726114649,0.03546099290780147,0.0625,0.6785884248511077
fine4,win_033_060__level_mean,33,60,28,level_mean,1,0.35,0.25,True,False,0.6730886850152905,0.024159021406727838,0.01834862385321101,0.030176899063475537,0.024973985431841816,0.03875968992248058,0.0625,0.6447084233261339,0.03275737940964726,0.03131749460043198,0.04458598726114649,0.04458598726114649,0.042553191489361764,0.03125,0.6785884248511077
fine4,win_093_108__level_max,93,108,16,level_max,-1,0.35,0.25,True,False,0.6730886850152905,0.024159021406727803,0.01834862385321101,0.031217481789802253,0.024973985431841816,0.03875968992248058,0.0625,0.6443484521238302,0.03239740820734346,0.02699784017278617,0.04373673036093417,0.0394904458598726,0.042553191489361764,0.03125,0.6785884248511077
fine4,win_077_100__level_mean,77,100,24,level_mean,-1,0.5,0.25,True,False,0.6737003058103975,0.024770642201834853,0.017431192660550487,0.0326049254249046,0.02393340270551514,0.03875968992248058,0.0625,0.6450683945284377,0.03311735061195109,0.03239740820734338,0.045010615711252644,0.042038216560509545,0.042553191489361764,0.03125,0.6785790850642521
fine4,win_093_124__level_max,93,124,32,level_max,-1,0.35,0.25,True,False,0.6737003058103975,0.024770642201834853,0.017431192660550487,0.03191120360735348,0.02393340270551514,0.03875968992248058,0.0625,0.6418286537077034,0.029877609791216748,0.023758099352051865,0.04033970276008492,0.03566878980891719,0.042553191489361764,0.03125,0.6785790850642521
coarse8,win_001_032__slope_mean,1,32,32,slope_mean,-1,0.7,0.25,True,True,0.6749235474006117,0.025993883792048922,0.015596330275229331,0.03329864724245576,0.02185223725286156,0.03875968992248058,0.0625,0.6418286537077035,0.029877609791216748,0.024838012958963374,0.04033970276008492,0.03566878980891719,0.03546099290780147,0.0625,0.6785604054905411
fine4,win_021_048__level_max,21,48,28,level_max,1,0.7,0.25,True,False,0.671559633027523,0.022629969418960227,0.020183486238532056,0.030523759972251135,0.02809573361082207,0.03875968992248058,0.0625,0.6472282217422607,0.03527717782577396,0.03131749460043198,0.04968152866242037,0.04458598726114649,0.05673758865248235,0.0078125,0.6785094105725307
fine4,win_033_052__curv_mean,33,52,20,curv_mean,-1,0.35,0.25,True,True,0.671559633027523,0.022629969418960227,0.020183486238532056,0.030176899063475537,0.02809573361082207,0.03875968992248058,0.0625,0.6364290856731462,0.024478041756659463,0.021598272138228958,0.03312101910828025,0.030573248407643305,0.03546099290780147,0.0625,0.6785094105725307
fine4,win_085_104__linear_slope,85,104,20,linear_slope,-1,0.35,0.25,True,True,0.671559633027523,0.022629969418960227,0.020183486238532056,0.029136316337148787,0.02809573361082207,0.03875968992248058,0.0625,0.6349892008639308,0.023038156947444266,0.02051835853131756,0.02972399150743099,0.026751592356687892,0.021276595744680882,0.25,0.6785094105725307
coarse8,win_081_096__endpoint_delta,81,96,16,endpoint_delta,1,0.5,0.25,True,True,0.6715596330275228,0.02262996941896019,0.020183486238532056,0.030523759972251135,0.02809573361082207,0.03875968992248058,0.0625,0.634989200863931,0.023038156947444266,0.021598272138228958,0.03014861995753715,0.028025477707006363,0.021276595744680882,0.25,0.6785094105725304
coarse8,win_089_104__abs_slope_mean,89,104,16,abs_slope_mean,-1,0.5,0.25,True,True,0.6712538226299692,0.02232415902140668,0.019266055045871533,0.02844259451959767,0.02393340270551514,0.03100775193798444,0.125,0.6450683945284377,0.033117350611951056,0.029157667386609076,0.04288747346072186,0.040764331210191074,0.03546099290780147,0.0625,0.6785086775541176
coarse8,win_065_096__slope_sd,65,96,32,slope_sd,1,0.7,0.25,True,True,0.67217125382263,0.023241590214067243,0.019266055045871533,0.031217481789802288,0.027055150884495283,0.03875968992248058,0.0625,0.6324694024478043,0.020518358531317487,0.01943844492440605,0.027600849256900206,0.02547770700636942,0.028368794326241176,0.125,0.6785000707856751
fine4,win_005_016__slope_sd,5,16,12,slope_sd,1,0.7,0.25,True,True,0.67217125382263,0.02324159021406728,0.019266055045871533,0.031217481789802288,0.027055150884495283,0.03875968992248058,0.0625,0.6270698344132469,0.015118790496760274,0.009719222462203025,0.019108280254777066,0.01273885350318471,0.007092198581560294,1.0,0.6785000707856751
fine4,win_045_068__abs_curv_max,45,68,24,abs_curv_max,1,0.5,0.25,True,True,0.67217125382263,0.023241590214067243,0.019266055045871533,0.030523759972251135,0.027055150884495394,0.03875968992248058,0.0625,0.6245500359971202,0.012598992080633567,0.011879049676025932,0.016135881104033967,0.015286624203821653,0.007092198581560294,1.0,0.6785000707856751
fine4,win_045_068__abs_curv_max,45,68,24,abs_curv_max,1,0.7,0.25,True,True,0.67217125382263,0.023241590214067243,0.019266055045871533,0.030523759972251135,0.027055150884495394,0.03875968992248058,0.0625,0.6245500359971202,0.012598992080633567,0.011879049676025932,0.016135881104033967,0.015286624203821653,0.007092198581560294,1.0,0.6785000707856751
fine4,win_093_108__endpoint_delta,93,108,16,endpoint_delta,-1,0.35,0.25,True,True,0.67217125382263,0.02324159021406728,0.019266055045871533,0.0301768990634755,0.027055150884495283,0.03875968992248058,0.0625,0.6414686825053996,0.029517638588912914,0.021598272138228958,0.036518046709129504,0.026751592356687892,0.021276595744680882,0.25,0.6785000707856751
fine4,win_093_124__endpoint_delta,93,124,32,endpoint_delta,1,0.35,0.25,True,False,0.67217125382263,0.023241590214067243,0.019266055045871533,0.030523759972251097,0.027055150884495283,0.03875968992248058,0.0625,0.624910007199424,0.012958963282937405,0.0075593952483801186,0.017409766454352438,0.010191082802547768,0.021276595744680882,0.25,0.6785000707856751
fine4,win_093_124__slope_mean,93,124,32,slope_mean,1,0.35,0.25,True,True,0.67217125382263,0.023241590214067243,0.019266055045871533,0.030523759972251135,0.027055150884495283,0.03875968992248058,0.0625,0.6245500359971202,0.012598992080633567,0.009719222462203025,0.01698513800424628,0.01273885350318471,0.021276595744680882,0.25,0.6785000707856751
coarse8,win_025_040__level_min,25,40,16,level_min,1,0.7,0.25,True,False,0.672782874617737,0.023853211009174296,0.01834862385321101,0.031564342698577885,0.026014568158168605,0.03875968992248058,0.0625,0.6540676745860332,0.04211663066954648,0.03995680345572361,0.0573248407643312,0.056050955414012726,0.049645390070921946,0.015625,0.6784907309988195
coarse8,win_057_080__curv_mean,57,80,24,curv_mean,1,0.5,0.25,True,True,0.672782874617737,0.023853211009174296,0.01834862385321101,0.031911203607353444,0.026014568158168605,0.03875968992248058,0.0625,0.6357091432685386,0.023758099352051826,0.01943844492440605,0.030997876857749462,0.026751592356687892,0.021276595744680882,0.25,0.6784907309988195
coarse8,win_105_128__slope_mean,105,128,24,slope_mean,-1,0.35,0.25,True,True,0.672782874617737,0.023853211009174296,0.01834862385321101,0.032258064516129004,0.026014568158168605,0.03875968992248058,0.0625,0.6681065514758818,0.056155507559395246,0.05399568034557234,0.07176220806794054,0.07006369426751591,0.03546099290780147,0.0625,0.6784907309988195
fine4,win_053_068__slope_sd,53,68,16,slope_sd,1,0.35,0.25,True,True,0.672782874617737,0.023853211009174296,0.01834862385321101,0.030870620881026694,0.026014568158168605,0.03875968992248058,0.0625,0.6252699784017278,0.013318934485241204,0.011879049676025932,0.017409766454352438,0.015286624203821653,0.014184397163120588,0.5,0.6784907309988195
fine4,win_057_068__abs_slope_mean,57,68,12,abs_slope_mean,1,0.5,0.25,True,True,0.672782874617737,0.023853211009174296,0.01834862385321101,0.031911203607353444,0.026014568158168605,0.03875968992248058,0.0625,0.6335493160547156,0.021598272138228996,0.02051835853131756,0.029299363057324834,0.028025477707006363,0.028368794326241176,0.125,0.6784907309988195
fine4,win_069_088__abs_slope_max,69,88,20,abs_slope_max,1,0.7,0.25,True,False,0.672782874617737,0.023853211009174296,0.01834862385321101,0.031564342698577885,0.026014568158168605,0.03875968992248058,0.0625,0.6353491720662346,0.023398128149748027,0.01943844492440605,0.03142250530785562,0.030573248407643305,0.042553191489361764,0.03125,0.6784907309988195
fine4,win_093_104__slope_mean,93,104,12,slope_mean,-1,0.35,0.25,True,True,0.672782874617737,0.023853211009174296,0.01834862385321101,0.030176899063475537,0.026014568158168605,0.03875968992248058,0.0625,0.6371490280777538,0.025197984161267135,0.02051835853131756,0.03227176220806793,0.029299363057324834,0.03546099290780147,0.0625,0.6784907309988195
fine4,win_093_116__slope_sd,93,116,24,slope_sd,1,0.35,0.25,True,True,0.672782874617737,0.023853211009174296,0.01834862385321101,0.030523759972251135,0.026014568158168605,0.03875968992248058,0.0625,0.6339092872570194,0.021958243340532757,0.017278617710583144,0.029299363057324834,0.02420382165605095,0.021276595744680882,0.25,0.6784907309988195
fine4,win_037_048__level_mean,37,48,12,level_mean,1,0.5,0.25,True,False,0.672782874617737,0.023853211009174258,0.019266055045871533,0.030176899063475537,0.02393340270551514,0.03875968992248058,0.0625,0.6479481641468682,0.03599712023038156,0.03455723542116629,0.049256900212314214,0.0484076433121019,0.042553191489361764,0.03125,0.678487341944986
fine4,win_057_076__level_sd,57,76,20,level_sd,1,0.5,0.25,True,True,0.6733944954128441,0.024464831804281346,0.017431192660550487,0.03225806451612904,0.024973985431841816,0.03875968992248058,0.0625,0.6385889128869691,0.02663786897048241,0.022678185745140467,0.034819532908704875,0.030573248407643305,0.021276595744680882,0.25,0.6784813912119642
fine4,win_069_092__level_max,69,92,24,level_max,-1,0.5,0.25,True,True,0.6733944954128441,0.024464831804281346,0.017431192660550487,0.03225806451612904,0.024973985431841816,0.03875968992248058,0.0625,0.6414686825053996,0.029517638588912914,0.02807775377969768,0.040764331210191074,0.03821656050955413,0.03546099290780147,0.0625,0.6784813912119642
fine4,win_085_108__abs_curv_mean,85,108,24,abs_curv_mean,1,0.7,0.25,True,True,0.6733944954128441,0.024464831804281346,0.017431192660550487,0.03156434269857785,0.024973985431841816,0.03875968992248058,0.0625,0.6234701223902087,0.011519078473722097,0.009719222462203025,0.015286624203821653,0.014012738853503182,0.014184397163120588,0.5,0.6784813912119642
coarse8,win_081_096__level_min,81,96,16,level_min,-1,0.7,0.25,True,False,0.673394495412844,0.02446483180428131,0.017431192660550487,0.0326049254249046,0.024973985431841816,0.03875968992248058,0.0625,0.6439884809215263,0.03203743700503966,0.030237580993520585,0.043312101910828016,0.040764331210191074,0.042553191489361764,0.03125,0.678481391211964
fine4,win_013_036__curv_mean,13,36,24,curv_mean,-1,0.5,0.25,True,True,0.673394495412844,0.024464831804281346,0.017431192660550487,0.030870620881026694,0.024973985431841816,0.03875968992248058,0.0625,0.6497480201583873,0.03779697624190067,0.02699784017278617,0.049256900212314214,0.03694267515923566,0.028368794326241176,0.125,0.678481391211964
coarse8,win_089_112__abs_slope_mean,89,112,24,abs_slope_mean,-1,0.35,0.4,True,True,0.6740061162079511,0.02507645259938836,0.016513761467889854,0.0326049254249046,0.02393340270551514,0.03875968992248058,0.0625,0.6519078473722102,0.039956803455723576,0.0345572354211664,0.050530785562632685,0.04585987261146496,0.028368794326241176,0.125,0.6784720514251085
fine4,win_065_076__slope_sd,65,76,12,slope_sd,1,0.5,0.25,True,True,0.6740061162079511,0.02507645259938836,0.016513761467889854,0.03260492542490464,0.02393340270551514,0.03875968992248058,0.0625,0.6277897768178545,0.01583873290136791,0.015118790496760237,0.02292993630573248,0.021656050955414008,0.028368794326241176,0.125,0.6784720514251085
coarse8,win_089_104__abs_slope_max,89,104,16,abs_slope_max,-1,0.7,0.25,True,True,0.674006116207951,0.02507645259938836,0.016513761467889854,0.0326049254249046,0.02393340270551514,0.03875968992248058,0.0625,0.6493880489560835,0.03743700503959683,0.036717062634989195,0.04968152866242037,0.0484076433121019,0.03546099290780147,0.0625,0.6784720514251084
fine4,win_013_024__slope_mean,13,24,12,slope_mean,-1,0.35,0.4,True,False,0.674006116207951,0.025076452599388326,0.016513761467889854,0.0329517863336802,0.02393340270551514,0.03875968992248058,0.0625,0.6573074154067675,0.04535637149028082,0.03995680345572361,0.0602972399150743,0.0573248407643312,0.05673758865248235,0.0078125,0.6784720514251084
fine4,win_069_100__level_mean,69,100,32,level_mean,-1,0.7,0.25,True,False,0.674006116207951,0.02507645259938836,0.016513761467889854,0.03329864724245579,0.02393340270551514,0.03875968992248058,0.0625,0.6454283657307416,0.033477321814254925,0.03239740820734349,0.04585987261146496,0.043312101910828016,0.049645390070921946,0.015625,0.6784720514251084
fine4,win_097_108__slope_sd,97,108,12,slope_sd,1,0.35,0.25,True,True,0.674006116207951,0.02507645259938836,0.016513761467889854,0.03260492542490464,0.02393340270551514,0.03875968992248058,0.0625,0.6259899208063354,0.01403887688984884,0.010799136069114534,0.01868365180467091,0.015286624203821653,0.014184397163120588,0.5,0.6784720514251084
coarse8,win_097_120__level_sd,97,120,24,level_sd,-1,0.5,0.25,True,True,0.6694189602446484,0.020489296636085636,0.019266055045871533,0.026361429066944164,0.024973985431841816,0.023255813953488413,0.25,0.6339092872570194,0.021958243340532795,0.018358531317494653,0.029299363057324834,0.02547770700636942,0.028368794326241176,0.125,0.6784323193109614
fine4,win_069_100__slope_sd,69,100,32,slope_sd,1,0.35,0.25,True,True,0.6706422018348625,0.021712538226299666,0.017431192660550487,0.02740201179327088,0.02289281997918835,0.023255813953488413,0.25,0.6270698344132469,0.015118790496760274,0.009719222462203025,0.01995753715498938,0.014012738853503182,0.021276595744680882,0.25,0.6784136397372502
coarse8,win_057_080__abs_curv_max,57,80,24,abs_curv_max,1,0.5,0.25,True,False,0.670948012232416,0.022018348623853174,0.019266055045871533,0.02844259451959763,0.024973985431841816,0.03100775193798444,0.125,0.6220302375809936,0.0100791936645069,0.008639308855291628,0.013163481953290868,0.010191082802547768,0.014184397163120588,0.5,0.6784109837018297
fine4,win_077_104__level_sd,77,104,28,level_sd,-1,0.35,0.25,True,False,0.670948012232416,0.022018348623853212,0.019266055045871533,0.02809573361082207,0.024973985431841816,0.03100775193798444,0.125,0.6317494600431965,0.019798416126709923,0.018358531317494653,0.02845010615711252,0.026751592356687892,0.042553191489361764,0.03125,0.6784109837018297
fine4,win_069_096__slope_sd,69,96,28,slope_sd,1,0.35,0.25,True,True,0.6712538226299695,0.02232415902140668,0.016513761467889854,0.02809573361082207,0.021852237252861673,0.023255813953488413,0.25,0.628869690424766,0.016918646508279383,0.012958963282937441,0.022505307855626322,0.017834394904458595,0.021276595744680882,0.25,0.6784042999503946
fine4,win_049_060__endpoint_delta,49,60,12,endpoint_delta,-1,0.7,0.25,True,True,0.671559633027523,0.022629969418960227,0.01834862385321101,0.02913631633714882,0.02393340270551514,0.03100775193798444,0.125,0.6378689704823614,0.02591792656587477,0.023758099352051865,0.03524416135881103,0.031847133757961776,0.03546099290780147,0.0625,0.678401643914974
fine4,win_085_104__abs_slope_mean,85,104,20,abs_slope_mean,-1,0.5,0.25,True,False,0.671559633027523,0.022629969418960227,0.01834862385321101,0.02948317724592438,0.02393340270551514,0.03100775193798444,0.125,0.6421886249100072,0.030237580993520547,0.02591792656587477,0.042038216560509545,0.0394904458598726,0.04964539007092206,0.015625,0.678401643914974
fine4,win_061_080__curv_mean,61,80,20,curv_mean,1,0.7,0.25,True,True,0.6718654434250765,0.022935779816513735,0.020183486238532056,0.029830038154699978,0.026014568158168605,0.03875968992248058,0.0625,0.6335493160547156,0.021598272138228996,0.018358531317494653,0.03014861995753715,0.026751592356687892,0.028368794326241176,0.125,0.6783989878795534
fine4,win_089_100__level_sd,89,100,12,level_sd,-1,0.7,0.25,True,True,0.6718654434250765,0.022935779816513735,0.020183486238532056,0.030176899063475537,0.026014568158168605,0.03875968992248058,0.0625,0.6414686825053996,0.029517638588912914,0.02591792656587477,0.03821656050955413,0.03566878980891719,0.028368794326241176,0.125,0.6783989878795534
fine4,win_097_116__level_sd,97,116,20,level_sd,-1,0.5,0.4,True,True,0.6718654434250763,0.022935779816513697,0.020183486238532056,0.02948317724592438,0.026014568158168605,0.03875968992248058,0.0625,0.6486681065514759,0.03671706263498923,0.029157667386609076,0.047558386411889586,0.0394904458598726,0.028368794326241176,0.125,0.6783989878795532
fine4,win_061_092__level_max,61,92,32,level_max,-1,0.35,0.25,True,False,0.6724770642201835,0.02354740061162075,0.019266055045871533,0.030870620881026694,0.024973985431841816,0.03875968992248058,0.0625,0.6389488840892729,0.026997840172786208,0.024838012958963374,0.037791932059447975,0.03439490445859872,0.042553191489361764,0.03125,0.678389648092698
fine4,win_089_108__level_mean,89,108,20,level_mean,-1,0.35,0.25,True,True,0.672782874617737,0.023853211009174258,0.016513761467889854,0.030523759972251135,0.021852237252861673,0.03100775193798444,0.125,0.6436285097192225,0.03167746580273582,0.029157667386609076,0.0424628450106157,0.040764331210191074,0.03546099290780147,0.0625,0.678382964341263
fine4,win_081_108__level_mean,81,108,28,level_mean,-1,0.35,0.25,True,False,0.6730886850152906,0.024159021406727838,0.01834862385321101,0.031564342698577885,0.02393340270551514,0.03875968992248058,0.0625,0.6421886249100072,0.030237580993520547,0.029157667386609076,0.04161358811040339,0.03821656050955413,0.042553191489361764,0.03125,0.6783803083058424
fine4,win_077_092__slope_sd,77,92,16,slope_sd,1,0.5,0.25,True,True,0.6730886850152905,0.024159021406727803,0.01834862385321101,0.030870620881026694,0.02393340270551514,0.03875968992248058,0.0625,0.628869690424766,0.016918646508279345,0.015118790496760237,0.022080679405520165,0.019108280254777066,0.028368794326241176,0.125,0.6783803083058423
coarse8,win_081_112__level_mean,81,112,32,level_mean,-1,0.35,0.25,True,True,0.6737003058103976,0.024770642201834853,0.017431192660550487,0.031911203607353444,0.02289281997918835,0.03875968992248058,0.0625,0.6439884809215263,0.032037437005039616,0.03131749460043198,0.043312101910828016,0.040764331210191074,0.03546099290780147,0.0625,0.6783709685189869
fine4,win_045_064__level_min,45,64,20,level_min,-1,0.7,0.25,True,True,0.6737003058103975,0.024770642201834853,0.017431192660550487,0.0326049254249046,0.02289281997918835,0.03875968992248058,0.0625,0.6321094312455003,0.020158387329013722,0.01403887688984884,0.026751592356687892,0.019108280254777066,0.021276595744680882,0.25,0.6783709685189868
fine4,win_085_100__abs_slope_max,85,100,16,abs_slope_max,1,0.35,0.25,True,True,0.6706422018348622,0.021712538226299666,0.019266055045871533,0.027402011793270915,0.026014568158168605,0.03100775193798444,0.125,0.6270698344132469,0.015118790496760274,0.011879049676025932,0.019532908704883223,0.016560509554140124,0.021276595744680882,0.25,0.6783132898495413
fine4,win_081_092__linear_slope,81,92,12,linear_slope,1,0.35,0.25,True,True,0.670948012232416,0.022018348623853212,0.02110091743119269,0.02948317724592438,0.02809573361082207,0.03875968992248058,0.0625,0.6299496040316774,0.017998560115190815,0.016198704103671746,0.024628450106157107,0.02292993630573248,0.028368794326241176,0.125,0.6783106338141209
fine4,win_105_116__level_sd,105,116,12,level_sd,-1,0.35,0.4,True,True,0.670948012232416,0.022018348623853212,0.02110091743119269,0.028789455428373228,0.02809573361082207,0.03875968992248058,0.0625,0.6403887688984882,0.028437724982001478,0.02591792656587477,0.03609341825902335,0.03312101910828025,0.021276595744680882,0.25,0.6783106338141209
fine4,win_021_032__curv_mean,21,32,12,curv_mean,1,0.35,0.25,True,True,0.6712538226299695,0.02232415902140672,0.01834862385321101,0.028789455428373228,0.024973985431841816,0.03100775193798444,0.125,0.6475881929445645,0.03563714902807776,0.03131749460043198,0.04458598726114649,0.0394904458598726,0.021276595744680882,0.25,0.678303950062686
fine4,win_029_040__level_sd,29,40,12,level_sd,1,0.35,0.25,True,True,0.6712538226299695,0.02232415902140672,0.01834862385321101,0.029136316337148787,0.024973985431841816,0.03100775193798444,0.125,0.6295896328293736,0.017638588912887016,0.012958963282937441,0.024628450106157107,0.017834394904458595,0.028368794326241176,0.125,0.678303950062686
fine4,win_053_084__abs_curv_mean,53,84,32,abs_curv_mean,1,0.7,0.25,True,True,0.6712538226299695,0.02232415902140672,0.01834862385321101,0.028442594519597592,0.024973985431841816,0.03100775193798444,0.125,0.6227501799856011,0.01079913606911446,0.009719222462203025,0.014861995753715496,0.01273885350318471,0.021276595744680882,0.25,0.678303950062686
fine4,win_073_084__abs_curv_mean,73,84,12,abs_curv_mean,1,0.35,0.25,True,False,0.6712538226299695,0.02232415902140668,0.01834862385321101,0.028789455428373228,0.024973985431841816,0.03100775193798444,0.125,0.6223902087832974,0.01043916486681066,0.0075593952483801186,0.014012738853503182,0.010191082802547768,0.021276595744680882,0.25,0.678303950062686
fine4,win_117_128__level_max,117,128,12,level_max,-1,0.35,0.25,True,True,0.6712538226299695,0.02232415902140672,0.01834862385321101,0.029136316337148787,0.024973985431841816,0.03100775193798444,0.125,0.6454283657307416,0.03347732181425489,0.02699784017278617,0.04416135881104033,0.03821656050955413,0.03546099290780147,0.0625,0.678303950062686
coarse8,win_097_120__slope_mean,97,120,24,slope_mean,1,0.5,0.25,True,True,0.671559633027523,0.022629969418960227,0.020183486238532056,0.028789455428373228,0.027055150884495283,0.03875968992248058,0.0625,0.6299496040316774,0.017998560115190854,0.015118790496760348,0.023779193205944793,0.020382165605095537,0.021276595744680882,0.25,0.6783012940272652
fine4,win_053_072__curv_sd,53,72,20,curv_sd,1,0.5,0.25,True,True,0.671559633027523,0.02262996941896019,0.020183486238532056,0.02948317724592438,0.027055150884495394,0.03875968992248058,0.0625,0.6234701223902088,0.011519078473722133,0.010799136069114423,0.014437367303609339,0.014012738853503182,0.007092198581560294,1.0,0.6783012940272652
coarse8,win_017_032__slope_mean,17,32,16,slope_mean,-1,0.7,0.25,True,True,0.6718654434250765,0.022935779816513735,0.017431192660550487,0.02948317724592442,0.02393340270551514,0.03100775193798444,0.125,0.6382289416846653,0.02627789776817857,0.023758099352051865,0.034819532908704875,0.031847133757961776,0.021276595744680882,0.25,0.6782946102758304
coarse8,win_057_088__abs_curv_mean,57,88,32,abs_curv_mean,1,0.7,0.25,True,False,0.6718654434250765,0.022935779816513735,0.017431192660550487,0.029136316337148787,0.02393340270551514,0.03100775193798444,0.125,0.6198704103671706,0.007919366450683954,0.005399568034557212,0.011889596602972397,0.008917197452229297,0.021276595744680882,0.25,0.6782946102758304
coarse8,win_057_088__abs_curv_max,57,88,32,abs_curv_max,1,0.7,0.25,True,False,0.6718654434250765,0.022935779816513773,0.017431192660550487,0.029136316337148787,0.02393340270551514,0.03100775193798444,0.125,0.6205903527717783,0.008639308855291628,0.0075593952483801186,0.012314225053078554,0.010191082802547768,0.021276595744680882,0.25,0.6782946102758304
fine4,win_013_044__level_min,13,44,32,level_min,1,0.5,0.25,True,False,0.6718654434250765,0.022935779816513735,0.017431192660550487,0.030176899063475576,0.02393340270551514,0.03100775193798444,0.125,0.6501079913606911,0.0381569474442045,0.0356371490280778,0.05265392781316347,0.05095541401273884,0.05673758865248235,0.0078125,0.6782946102758304
fine4,win_057_068__endpoint_delta,57,68,12,endpoint_delta,-1,0.7,0.25,True,False,0.6718654434250765,0.022935779816513735,0.017431192660550487,0.030176899063475537,0.02393340270551514,0.03100775193798444,0.125,0.6393088552915768,0.027357811375090007,0.023758099352051865,0.0394904458598726,0.03439490445859872,0.042553191489361764,0.03125,0.6782946102758304
fine4,win_057_076__slope_sd,57,76,20,slope_sd,-1,0.35,0.25,True,True,0.6718654434250765,0.022935779816513773,0.017431192660550487,0.02948317724592438,0.02393340270551514,0.03100775193798444,0.125,0.6587473002159827,0.046796256299496054,0.04535637149028082,0.06114649681528661,0.05987261146496814,0.03546099290780147,0.0625,0.6782946102758304
fine4,win_069_096__slope_sd,69,96,28,slope_sd,1,0.7,0.25,True,True,0.6718654434250765,0.022935779816513773,0.017431192660550487,0.029830038154699978,0.02393340270551514,0.03100775193798444,0.125,0.6306695464362851,0.018718502519798414,0.015118790496760237,0.025053078556263264,0.020382165605095537,0.021276595744680882,0.25,0.6782946102758304
fine4,win_081_092__slope_sd,81,92,12,slope_sd,1,0.5,0.25,True,True,0.6718654434250765,0.022935779816513773,0.017431192660550487,0.02913631633714882,0.02393340270551514,0.03100775193798444,0.125,0.6306695464362851,0.018718502519798452,0.018358531317494653,0.023354564755838636,0.021656050955414008,0.021276595744680882,0.25,0.6782946102758304
coarse8,win_049_072__abs_curv_max,49,72,24,abs_curv_max,1,0.7,0.25,True,True,0.67217125382263,0.023241590214067243,0.019266055045871533,0.030176899063475537,0.026014568158168605,0.03875968992248058,0.0625,0.6238300935925126,0.011879049676025932,0.010799136069114423,0.015286624203821653,0.014012738853503182,0.007092198581560294,1.0,0.6782919542404098
