clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
weight,internal,seg128_124,128,124,0.507489011968272,4.3302932418668337e-47,700
weight,internal,seg128_125,128,125,0.5086271339707056,2.507748934079835e-47,700
weight,internal,seg128_126,128,126,0.506305129942778,7.626770345655779e-47,700
weight,internal,seg128_127,128,127,0.5037160617252887,2.609692681523655e-46,700
weight,internal,seg128_128,128,128,0.501998779598692,5.867148346978385e-46,700
age,external,seg128_1,128,1,-0.07199130160379093,0.10858251129946277,498
age,external,seg128_2,128,2,-0.07161362511508629,0.11045366318531193,498
age,external,seg128_3,128,3,-0.07101110607104635,0.11349122795614774,498
age,external,seg128_4,128,4,-0.06959509982761801,0.12088813513343873,498
age,external,seg128_5,128,5,-0.06708084116757476,0.13494246266713902,498
age,external,seg128_6,128,6,-0.06609803800700488,0.1407665285102624,498
age,external,seg128_7,128,7,-0.06515652187296252,0.14652480274710386,498
age,external,seg128_8,128,8,-0.06437006165842289,0.15147103584969004,498
age,external,seg128_9,128,9,-0.06329078585889661,0.1584639246027492,498
age,external,seg128_10,128,10,-0.06242712511811467,0.16423316516007683,498
age,external,seg128_11,128,11,-0.060935335937652046,0.17456765856506626,498
age,external,seg128_12,128,12,-0.0588572897406273,0.1897596255559741,498
age,external,seg128_13,128,13,-0.05684898112391791,0.20534367373967127,498
age,external,seg128_14,128,14,-0.05466476286315275,0.22332306903637134,498
age,external,seg128_15,128,15,-0.053874509473963945,0.2300968582990384,498
age,external,seg128_16,128,16,-0.051991695419448564,0.24681917368803036,498
age,external,seg128_17,128,17,-0.05083884081721672,0.2574677437364061,498
age,external,seg128_18,128,18,-0.050482141510299144,0.26082590772330116,498
age,external,seg128_19,128,19,-0.05023998723974741,0.26312282143697296,498
age,external,seg128_20,128,20,-0.04791915449157315,0.28584285628947126,498
age,external,seg128_21,128,21,-0.04519489629386851,0.31415332612734576,498
age,external,seg128_22,128,22,-0.04180388063046826,0.35187710862854077,498
age,external,seg128_23,128,23,-0.03741869671339451,0.40471736995426133,498
age,external,seg128_24,128,24,-0.032702082013230487,0.4665292892162839,498
age,external,seg128_25,128,25,-0.028546589874831833,0.5250554798035424,498
age,external,seg128_26,128,26,-0.024777490397874108,0.5812035634297897,498
age,external,seg128_27,128,27,-0.020585508459297443,0.6467523072309156,498
age,external,seg128_28,128,28,-0.01736979489732463,0.6989946486129793,498
age,external,seg128_29,128,29,-0.014556810028928602,0.7459006653660137,498
age,external,seg128_30,128,30,-0.0105758713957957,0.8138798649889706,498
age,external,seg128_31,128,31,-0.004610457529340983,0.9182577676561993,498
age,external,seg128_32,128,32,0.0009358760358828301,0.983379311467928,498
age,external,seg128_33,128,33,0.006971037759491663,0.8766825402856979,498
age,external,seg128_34,128,34,0.012698241072813997,0.7774281686192863,498
age,external,seg128_35,128,35,0.019021948138459917,0.6719569466860381,498
age,external,seg128_36,128,36,0.025355322099952764,0.5724165909908285,498
age,external,seg128_37,128,37,0.029650771561263934,0.5091470246226983,498
age,external,seg128_38,128,38,0.03316002781083063,0.4603079789366893,498
age,external,seg128_39,128,39,0.03639344817673917,0.41772144551157403,498
age,external,seg128_40,128,40,0.03995633253709632,0.37358578548878624,498
age,external,seg128_41,128,41,0.044670187656422514,0.319810360528331,498
age,external,seg128_42,128,42,0.049172340258387265,0.2734155343367913,498
age,external,seg128_43,128,43,0.05359697468829666,0.23251000755949572,498
age,external,seg128_44,128,44,0.05762340343904483,0.1992279293017121,498
age,external,seg128_45,128,45,0.06155191831334174,0.17023902894719914,498
age,external,seg128_46,128,46,0.06605448617719067,0.14102900548228467,498
age,external,seg128_47,128,47,0.07034242781370574,0.11693871749992688,498
age,external,seg128_48,128,48,0.07438349696887325,0.09730496516111184,498
age,external,seg128_49,128,49,0.07935874562358317,0.0768431782089945,498
age,external,seg128_50,128,50,0.08500790752744725,0.05800044637045481,498
age,external,seg128_51,128,51,0.09066856969650894,0.04313147254999306,498
age,external,seg128_52,128,52,0.09577155100488588,0.032616488610396815,498
age,external,seg128_53,128,53,0.10073168356736271,0.024576757369023674,498
age,external,seg128_54,128,54,0.10647678759933199,0.017458052612797297,498
age,external,seg128_55,128,55,0.11261499559636519,0.011910144559753347,498
age,external,seg128_56,128,56,0.11772595274383477,0.008545761336738303,498
age,external,seg128_57,128,57,0.12072338052518658,0.0069935033835740595,498
age,external,seg128_58,128,58,0.12401039277917217,0.005585783603433225,498
age,external,seg128_59,128,59,0.12875534489682314,0.004001277414396424,498
age,external,seg128_60,128,60,0.13425665240727902,0.002680947745606342,498
age,external,seg128_61,128,61,0.13870880288804643,0.0019179889327503134,498
age,external,seg128_62,128,62,0.14404973320447448,0.0012670070638478327,498
age,external,seg128_63,128,63,0.14675960191197965,0.0010211043130235334,498
age,external,seg128_64,128,64,0.15035657556066115,0.00076248183050459,498
age,external,seg128_65,128,65,0.15500766355469991,0.0005176575868489282,498
age,external,seg128_66,128,66,0.15964260052303536,0.000348116798202399,498
age,external,seg128_67,128,67,0.1645225888471742,0.000226555160298302,498
age,external,seg128_68,128,68,0.16825785403668173,0.0001617368270410761,498
age,external,seg128_69,128,69,0.1712893589702269,0.00012238513680191276,498
age,external,seg128_70,128,70,0.17321138500502078,0.00010230418359114854,498
age,external,seg128_71,128,71,0.17661583971884692,7.412788191589574e-05,498
age,external,seg128_72,128,72,0.17970776384612483,5.5035224071055294e-05,498
age,external,seg128_73,128,73,0.1809777969605485,4.862768169121224e-05,498
age,external,seg128_74,128,74,0.18120349402442434,4.7565488295769456e-05,498
age,external,seg128_75,128,75,0.18133729003359605,4.694620117799404e-05,498
age,external,seg128_76,128,76,0.18197214424898941,4.411019350863244e-05,498
age,external,seg128_77,128,77,0.18193332968831594,4.427882862908657e-05,498
age,external,seg128_78,128,78,0.18190394017015926,4.440692074175137e-05,498
age,external,seg128_79,128,79,0.1838939224058262,3.64804067009284e-05,498
age,external,seg128_80,128,80,0.1849052842313291,3.298484995097131e-05,498
age,external,seg128_81,128,81,0.18482556822799293,3.324842164166481e-05,498
age,external,seg128_82,128,82,0.18510393050480897,3.2336632123273054e-05,498
age,external,seg128_83,128,83,0.18644580030404256,2.826381508020562e-05,498
age,external,seg128_84,128,84,0.18666071345894616,2.7658511589212692e-05,498
age,external,seg128_85,128,85,0.18655676427639983,2.7949733978421247e-05,498
age,external,seg128_86,128,86,0.187007658951384,2.6707196416715527e-05,498
age,external,seg128_87,128,87,0.18714129472921368,2.634911400614916e-05,498
age,external,seg128_88,128,88,0.18811245289228534,2.3880321796943332e-05,498
age,external,seg128_89,128,89,0.18863227226040055,2.265069951504082e-05,498
age,external,seg128_90,128,90,0.18828542348621086,2.3464299672945415e-05,498
age,external,seg128_91,128,91,0.1879766905348494,2.4211743154975918e-05,498
age,external,seg128_92,128,92,0.18666890343880965,2.763568932531205e-05,498
age,external,seg128_93,128,93,0.18474780059842016,3.350747237802922e-05,498
age,external,seg128_94,128,94,0.18299810173439346,3.9866831622867176e-05,498
age,external,seg128_95,128,95,0.18126356436626273,4.728649802681398e-05,498
age,external,seg128_96,128,96,0.17816917728201306,6.386659506787135e-05,498
age,external,seg128_97,128,97,0.17607605982847038,7.804398156345901e-05,498
age,external,seg128_98,128,98,0.1743958797320932,9.151901898770773e-05,498
age,external,seg128_99,128,99,0.17241425975061075,0.00011022370044748021,498
age,external,seg128_100,128,100,0.16936322258758604,0.0001461834604324237,498
age,external,seg128_101,128,101,0.16567192157915325,0.0002043943436604893,498
age,external,seg128_102,128,102,0.16218907787911974,0.0002786357494354823,498
age,external,seg128_103,128,103,0.1596065744220722,0.0003492067198709723,498
age,external,seg128_104,128,104,0.15745744450530616,0.0004202939887587518,498
age,external,seg128_105,128,105,0.15582363486131223,0.0004831129896209124,498
age,external,seg128_106,128,106,0.1536480584619754,0.0005803575988876776,498
age,external,seg128_107,128,107,0.15129504886290834,0.0007057869709977116,498
age,external,seg128_108,128,108,0.14958021483286552,0.0008125387404673393,498
age,external,seg128_109,128,109,0.14871376083232823,0.0008719841092356182,498
age,external,seg128_110,128,110,0.14811537575901312,0.0009153575715793002,498
age,external,seg128_111,128,111,0.14732335295370252,0.0009758337641403704,498
age,external,seg128_112,128,112,0.14524304432529822,0.001152680487356668,498
age,external,seg128_113,128,113,0.14354080415175818,0.0013188683718359012,498
age,external,seg128_114,128,114,0.14058035696124677,0.0016612835492745125,498
age,external,seg128_115,128,115,0.13802127541753034,0.002021072618188983,498
age,external,seg128_116,128,116,0.13626011449591258,0.002308669300298292,498
age,external,seg128_117,128,117,0.13528963884616885,0.0024826680642919645,498
age,external,seg128_118,128,118,0.1342995466815699,0.002672435280125717,498
age,external,seg128_119,128,119,0.13393615804034825,0.002745336564079309,498
age,external,seg128_120,128,120,0.13463163099138759,0.002607361211204453,498
age,external,seg128_121,128,121,0.13660975202839842,0.002248761876818088,498
age,external,seg128_122,128,122,0.13909700528685817,0.0018619329600712236,498
age,external,seg128_123,128,123,0.1410996153687099,0.0015958698146552668,498
age,external,seg128_124,128,124,0.1396825773805181,0.0017802112178466791,498
age,external,seg128_125,128,125,0.1381702218529255,0.0019983197392783787,498
age,external,seg128_126,128,126,0.13727571218358764,0.0021385672116351136,498
age,external,seg128_127,128,127,0.13690677104538942,0.002198989451130952,498
age,external,seg128_128,128,128,0.13493316336002364,0.0025495285641022707,498
height,external,seg128_1,128,1,0.1672140014886151,0.0001778382357664158,498
height,external,seg128_2,128,2,0.16761394207656746,0.0001714993021995852,498
height,external,seg128_3,128,3,0.16833342240103083,0.00016062593689299717,498
height,external,seg128_4,128,4,0.16778144599281766,0.00016890789337063668,498
height,external,seg128_5,128,5,0.16714470930904402,0.00017895857478768352,498
height,external,seg128_6,128,6,0.16700191895019667,0.00018128815368189535,498
height,external,seg128_7,128,7,0.16646580099811026,0.0001902908863800405,498
height,external,seg128_8,128,8,0.1653478189252633,0.00021042876350331659,498
height,external,seg128_9,128,9,0.1644863976160874,0.00022728820668263105,498
height,external,seg128_10,128,10,0.16473499885949938,0.0002222972409277181,498
height,external,seg128_11,128,11,0.16433203865918328,0.00023043970858447788,498
height,external,seg128_12,128,12,0.16229433639965757,0.00027606373828831867,498
height,external,seg128_13,128,13,0.16012393494132204,0.000333855733725255,498
height,external,seg128_14,128,14,0.15860597994643688,0.0003807805463115113,498
height,external,seg128_15,128,15,0.15861265808724676,0.00038056126977630694,498
height,external,seg128_16,128,16,0.15807431942035988,0.0003986202876452954,498
height,external,seg128_17,128,17,0.15913942858322438,0.0003636307894642241,498
height,external,seg128_18,128,18,0.1608645976425766,0.00031297194221857204,498
height,external,seg128_19,128,19,0.16202604111201357,0.0002826638136064059,498
height,external,seg128_20,128,20,0.16217272419151046,0.00027903735836722917,498
height,external,seg128_21,128,21,0.16243696968292853,0.00027261385150543674,498
height,external,seg128_22,128,22,0.16118187438970633,0.00030440452334245437,498
height,external,seg128_23,128,23,0.1599075699548433,0.000340197440232857,498
height,external,seg128_24,128,24,0.15816259913206887,0.00039560516768126974,498
height,external,seg128_25,128,25,0.15531760448500964,0.0005042742765609601,498
height,external,seg128_26,128,26,0.15336414604624438,0.0005943102019190571,498
height,external,seg128_27,128,27,0.1509249284194441,0.0007276633259516787,498
height,external,seg128_28,128,28,0.14842791365303665,0.000892460865621301,498
height,external,seg128_29,128,29,0.14624303732870775,0.0010642792274037467,498
height,external,seg128_30,128,30,0.14329662668867785,0.0013444377669827522,498
height,external,seg128_31,128,31,0.138886056087836,0.0018922048264596587,498
height,external,seg128_32,128,32,0.133994262814351,0.002733559523614126,498
height,external,seg128_33,128,33,0.12842226521378866,0.004097540350715055,498
height,external,seg128_34,128,34,0.1240627119181183,0.0055656032805359934,498
height,external,seg128_35,128,35,0.12085744169597888,0.006930390033459273,498
height,external,seg128_36,128,36,0.11804408333814403,0.008367568852646919,498
height,external,seg128_37,128,37,0.11709661482672112,0.008908261802967398,498
height,external,seg128_38,128,38,0.11662681336973196,0.009187730217992608,498
height,external,seg128_39,128,39,0.11607413819260788,0.00952646398564724,498
height,external,seg128_40,128,40,0.11533408832178871,0.009997409878934927,498
height,external,seg128_41,128,41,0.11290272743527921,0.011693469608050929,498
height,external,seg128_42,128,42,0.10914100157510337,0.014820177224247603,498
height,external,seg128_43,128,43,0.10560571634013347,0.018405339957765006,498
height,external,seg128_44,128,44,0.10265729406006192,0.021952395865812453,498
height,external,seg128_45,128,45,0.10014574269874678,0.02542729343592321,498
height,external,seg128_46,128,46,0.09701797379645379,0.030409683832505953,498
height,external,seg128_47,128,47,0.09520087490617109,0.033671658815413945,498
height,external,seg128_48,128,48,0.09281486729817831,0.03840416163052661,498
height,external,seg128_49,128,49,0.09062415663841093,0.04323425366682688,498
height,external,seg128_50,128,50,0.08689849047801554,0.052621585708242435,498
height,external,seg128_51,128,51,0.08200065148749362,0.06748937235932596,498
height,external,seg128_52,128,52,0.07808434976511772,0.08171804381200427,498
height,external,seg128_53,128,53,0.07390880911955502,0.09946524178241713,498
height,external,seg128_54,128,54,0.06790802230264979,0.13018602086383765,498
height,external,seg128_55,128,55,0.06234119288174843,0.16481570984032334,498
height,external,seg128_56,128,56,0.05824300728245078,0.1944312050553034,498
height,external,seg128_57,128,57,0.05496632049375003,0.22077608374161045,498
height,external,seg128_58,128,58,0.05022718290969551,0.26324466101250765,498
height,external,seg128_59,128,59,0.04378329511368218,0.32952228323620053,498
height,external,seg128_60,128,60,0.038594825000662324,0.3901007473133822,498
height,external,seg128_61,128,61,0.03388664890952289,0.45053228205125734,498
height,external,seg128_62,128,62,0.027947846733305474,0.533786692070472,498
height,external,seg128_63,128,63,0.02138552572752571,0.6340083205888863,498
height,external,seg128_64,128,64,0.016318653031192447,0.7163996802842321,498
height,external,seg128_65,128,65,0.01050311590700223,0.81513708511515,498
height,external,seg128_66,128,66,0.005163237618867375,0.9084977657871208,498
height,external,seg128_67,128,67,-0.0011655605612832017,0.9793010521367738,498
height,external,seg128_68,128,68,-0.007426542258098412,0.8686953565638067,498
height,external,seg128_69,128,69,-0.013904571941763734,0.7569195810621148,498
height,external,seg128_70,128,70,-0.019254897762643868,0.6681775247709186,498
height,external,seg128_71,128,71,-0.024773665579415557,0.5812619357146384,498
height,external,seg128_72,128,72,-0.02987529697530078,0.5059432598445351,498
height,external,seg128_73,128,73,-0.033820563544786145,0.4514164959938654,498
height,external,seg128_74,128,74,-0.03689987719192057,0.4112675674721089,498
height,external,seg128_75,128,75,-0.03828397697432961,0.39393244078832096,498
height,external,seg128_76,128,76,-0.04002761927929301,0.37273313883751613,498
height,external,seg128_77,128,77,-0.04135328749166418,0.35709672353719424,498
height,external,seg128_78,128,78,-0.041154461919544576,0.3594152737372738,498
height,external,seg128_79,128,79,-0.0418761597997544,0.3510443410709453,498
height,external,seg128_80,128,80,-0.04297159779772039,0.3385759525331326,498
height,external,seg128_81,128,81,-0.042761974084230714,0.34093971856071914,498
height,external,seg128_82,128,82,-0.04277153195129284,0.34083171310678123,498
height,external,seg128_83,128,83,-0.04362893593786925,0.3312318547928026,498
height,external,seg128_84,128,84,-0.044042031850057825,0.32666950608118456,498
height,external,seg128_85,128,85,-0.044184008698339265,0.32511091657216135,498
height,external,seg128_86,128,86,-0.045152646829552834,0.31460638580595707,498
height,external,seg128_87,128,87,-0.04585588288635132,0.3071210021460544,498
height,external,seg128_88,128,88,-0.04707477104197463,0.2944276606229114,498
height,external,seg128_89,128,89,-0.0483293015606074,0.28173437822498887,498
height,external,seg128_90,128,90,-0.0492966696021783,0.272203006210334,498
height,external,seg128_91,128,91,-0.05000394613289703,0.2653751093566422,498
height,external,seg128_92,128,92,-0.04954130050308938,0.26982795744984106,498
height,external,seg128_93,128,93,-0.048440085733408966,0.2806315291154946,498
height,external,seg128_94,128,94,-0.0479542194249394,0.2854900379467696,498
height,external,seg128_95,128,95,-0.04704437660213211,0.2947398589385978,498
height,external,seg128_96,128,96,-0.0463301627999739,0.3021396121331457,498
height,external,seg128_97,128,97,-0.04604967612913208,0.3050790665573226,498
height,external,seg128_98,128,98,-0.045557705474910525,0.31028038220893234,498
height,external,seg128_99,128,99,-0.04445383292207624,0.3221621655187182,498
height,external,seg128_100,128,100,-0.04263657596632534,0.34235876129732323,498
height,external,seg128_101,128,101,-0.04072890777577897,0.36440936129544393,498
height,external,seg128_102,128,102,-0.03881102048377313,0.3874491628521485,498
height,external,seg128_103,128,103,-0.03696345189861466,0.41046156793481275,498
height,external,seg128_104,128,104,-0.035521708844698296,0.42896907513528715,498
height,external,seg128_105,128,105,-0.034490912253943865,0.4424928070329435,498
height,external,seg128_106,128,106,-0.031005304584590433,0.48998106033563144,498
height,external,seg128_107,128,107,-0.027361451129513027,0.5424081543123247,498
height,external,seg128_108,128,108,-0.025364929947463796,0.5722710195313334,498
height,external,seg128_109,128,109,-0.023200479405312925,0.6054993950808785,498
height,external,seg128_110,128,110,-0.020482799531112955,0.6483960343494545,498
height,external,seg128_111,128,111,-0.019040760378205013,0.6716514244559754,498
height,external,seg128_112,128,112,-0.01650262779511454,0.713342457307903,498
height,external,seg128_113,128,113,-0.014743255634962905,0.7427602391920609,498
height,external,seg128_114,128,114,-0.01233389354257507,0.7836536258029378,498
height,external,seg128_115,128,115,-0.008524142223821862,0.8495054718828964,498
height,external,seg128_116,128,116,-0.006414387215877837,0.8864602447996465,498
height,external,seg128_117,128,117,-0.004945752350872357,0.912336171251009,498
height,external,seg128_118,128,118,-0.0026588011291339766,0.9528050923410095,498
height,external,seg128_119,128,119,-0.0020476659061094207,0.9636444101844205,498
height,external,seg128_120,128,120,-0.002521724181250261,0.9552356533619866,498
height,external,seg128_121,128,121,-0.004390261234172146,0.9221491058666288,498
height,external,seg128_122,128,122,-0.007743978817549506,0.8631370058766246,498
height,external,seg128_123,128,123,-0.010800177547366938,0.8100068595215687,498
height,external,seg128_124,128,124,-0.01329128994147083,0.7673255510766136,498
height,external,seg128_125,128,125,-0.01862333128426221,0.678443359917198,498
height,external,seg128_126,128,126,-0.023303663909787962,0.6038959139315876,498
height,external,seg128_127,128,127,-0.026072879608919703,0.5615932054189958,498
height,external,seg128_128,128,128,-0.030992211844989924,0.4901644454389169,498
weight,external,seg128_1,128,1,0.3641332200989471,4.639541199200836e-17,498
weight,external,seg128_2,128,2,0.36437322565363506,4.4104656009091375e-17,498
weight,external,seg128_3,128,3,0.3654997104817852,3.475539927552136e-17,498
weight,external,seg128_4,128,4,0.3671237867624449,2.461152871998492e-17,498
weight,external,seg128_5,128,5,0.36872272028104686,1.7488057353442016e-17,498
weight,external,seg128_6,128,6,0.3707241543847035,1.1371500373591508e-17,498
weight,external,seg128_7,128,7,0.37265043413626653,7.493389537118684e-18,498
weight,external,seg128_8,128,8,0.3741121428200346,5.45021311741349e-18,498
weight,external,seg128_9,128,9,0.3754525817378745,4.064448878926058e-18,498
weight,external,seg128_10,128,10,0.3776620011898705,2.498592069410452e-18,498
weight,external,seg128_11,128,11,0.37926031636879476,1.7531719524845887e-18,498
weight,external,seg128_12,128,12,0.3801638158511005,1.4337304156290126e-18,498
weight,external,seg128_13,128,13,0.38037972973135126,1.366315497360289e-18,498
weight,external,seg128_14,128,14,0.3809065028934597,1.214660223313082e-18,498
weight,external,seg128_15,128,15,0.38388754884838333,6.21647568003549e-19,498
weight,external,seg128_16,128,16,0.3861359089600309,3.733814129882052e-19,498
weight,external,seg128_17,128,17,0.3879659631063197,2.458587047607349e-19,498
weight,external,seg128_18,128,18,0.39021804340334604,1.4648854664661305e-19,498
weight,external,seg128_19,128,19,0.39237865539067796,8.880176448189729e-20,498
weight,external,seg128_20,128,20,0.39323625470460244,7.272635427688117e-20,498
weight,external,seg128_21,128,21,0.39354624259092835,6.76518981142113e-20,498
weight,external,seg128_22,128,22,0.392182748005133,9.29390642206724e-20,498
weight,external,seg128_23,128,23,0.390403423627418,1.40350897422683e-19,498
weight,external,seg128_24,128,24,0.38784043928456,2.5302815731244383e-19,498
weight,external,seg128_25,128,25,0.3855347498143148,4.2807036791686707e-19,498
weight,external,seg128_26,128,26,0.38469057425618086,5.184037594654647e-19,498
weight,external,seg128_27,128,27,0.38447178343592847,5.44728574814366e-19,498
weight,external,seg128_28,128,28,0.3835474989177979,6.712427661540439e-19,498
weight,external,seg128_29,128,29,0.3829614587358336,7.660166497550345e-19,498
weight,external,seg128_30,128,30,0.38323463871622576,7.203028781480164e-19,498
weight,external,seg128_31,128,31,0.3831844315086107,7.284980814085968e-19,498
weight,external,seg128_32,128,32,0.38107481734924437,1.1697929312013754e-18,498
weight,external,seg128_33,128,33,0.3788924239344049,1.9024667823322948e-18,498
weight,external,seg128_34,128,34,0.3783241480637497,2.158008482635982e-18,498
weight,external,seg128_35,128,35,0.3783293639812988,2.155515952540107e-18,498
weight,external,seg128_36,128,36,0.3792186597529693,1.7694798316964687e-18,498
weight,external,seg128_37,128,37,0.38101664648904743,1.1851117774257485e-18,498
weight,external,seg128_38,128,38,0.383133407971133,7.369205896628225e-19,498
weight,external,seg128_39,128,39,0.38671246670700843,3.274193774763587e-19,498
weight,external,seg128_40,128,40,0.3907232485433365,1.3035207576319233e-19,498
weight,external,seg128_41,128,41,0.39364364269172625,6.613073325082082e-20,498
weight,external,seg128_42,128,42,0.393828353979276,6.333796076752692e-20,498
weight,external,seg128_43,128,43,0.39241415945983776,8.807163747824649e-20,498
weight,external,seg128_44,128,44,0.3920551813074733,9.573460453987476e-20,498
weight,external,seg128_45,128,45,0.3926842944008315,8.270678758828392e-20,498
weight,external,seg128_46,128,46,0.3932401877532612,7.265967981268819e-20,498
weight,external,seg128_47,128,47,0.3938168083255553,6.350906922720054e-20,498
weight,external,seg128_48,128,48,0.39349820821343995,6.841472749265959e-20,498
weight,external,seg128_49,128,49,0.39421778638929317,5.782515961239699e-20,498
weight,external,seg128_50,128,50,0.3955578635166686,4.223077679613315e-20,498
weight,external,seg128_51,128,51,0.3954746765512508,4.306454514864994e-20,498
weight,external,seg128_52,128,52,0.39353961114017,6.775671073333444e-20,498
weight,external,seg128_53,128,53,0.3923253710745349,8.990874082272012e-20,498
weight,external,seg128_54,128,54,0.39133398062167174,1.1316915489332575e-19,498
weight,external,seg128_55,128,55,0.3904118973929325,1.4007648314135935e-19,498
weight,external,seg128_56,128,56,0.38985346958112543,1.5934040709621448e-19,498
weight,external,seg128_57,128,57,0.38886820941725003,1.9989396060248727e-19,498
weight,external,seg128_58,128,58,0.3881236264688641,2.3713653064910423e-19,498
weight,external,seg128_59,128,59,0.3872660878482129,2.8854881350028237e-19,498
weight,external,seg128_60,128,60,0.3860932218728739,3.77026558459493e-19,498
weight,external,seg128_61,128,61,0.3863027238332271,3.5946661473632857e-19,498
weight,external,seg128_62,128,62,0.3874089040791694,2.7928256026372004e-19,498
weight,external,seg128_63,128,63,0.3867765291528025,3.226700546780031e-19,498
weight,external,seg128_64,128,64,0.3873292993799873,2.8441073013937887e-19,498
weight,external,seg128_65,128,65,0.38923936466232845,1.8354510529658434e-19,498
weight,external,seg128_66,128,66,0.39250052084569986,8.632025170537265e-20,498
weight,external,seg128_67,128,67,0.39526592398771443,4.522893944250196e-20,498
weight,external,seg128_68,128,68,0.39858921815267934,2.0633721152878996e-20,498
weight,external,seg128_69,128,69,0.4019260476753126,9.299465117016698e-21,498
weight,external,seg128_70,128,70,0.4047517426285645,4.701984898992357e-21,498
weight,external,seg128_71,128,71,0.4079349159985171,2.163857256860872e-21,498
weight,external,seg128_72,128,72,0.4101469164603017,1.2556485858345564e-21,498
weight,external,seg128_73,128,73,0.4126209377463705,6.798526348092743e-22,498
weight,external,seg128_74,128,74,0.4152840167083197,3.4922968904155397e-22,498
weight,external,seg128_75,128,75,0.41875383080503226,1.4530011908071514e-22,498
weight,external,seg128_76,128,76,0.42227684929871245,5.902327722071168e-23,498
weight,external,seg128_77,128,77,0.4246781956795887,3.1746134427028786e-23,498
weight,external,seg128_78,128,78,0.4277299872419667,1.4330879039052592e-23,498
weight,external,seg128_79,128,79,0.4295030153235426,8.99437248474846e-24,498
weight,external,seg128_80,128,80,0.43060135012566964,6.730543665491895e-24,498
weight,external,seg128_81,128,81,0.43027632920525616,7.334336296185104e-24,498
weight,external,seg128_82,128,82,0.42969420213240594,8.552340892348275e-24,498
weight,external,seg128_83,128,83,0.42854027486865287,1.1586910266208009e-23,498
weight,external,seg128_84,128,84,0.42654155666434734,1.9552586811294828e-23,498
weight,external,seg128_85,128,85,0.42511700410610664,2.8329608175056054e-23,498
weight,external,seg128_86,128,86,0.4231848866611235,4.671248127776058e-23,498
weight,external,seg128_87,128,87,0.4208788563723458,8.449430786121542e-23,498
weight,external,seg128_88,128,88,0.4183694360470641,1.6020482212046957e-22,498
weight,external,seg128_89,128,89,0.41550799876388356,3.301114958723909e-22,498
weight,external,seg128_90,128,90,0.4119749141702455,7.98373340874937e-22,498
weight,external,seg128_91,128,91,0.40899064458092926,1.6697057057382157e-21,498
weight,external,seg128_92,128,92,0.4058937263495982,3.562690413345449e-21,498
weight,external,seg128_93,128,93,0.4022430371454337,8.617344614989283e-21,498
weight,external,seg128_94,128,94,0.39860711777748425,2.0546190820350997e-20,498
weight,external,seg128_95,128,95,0.39530420765410856,4.4824134307022447e-20,498
weight,external,seg128_96,128,96,0.39186896993598774,9.996464016075995e-20,498
weight,external,seg128_97,128,97,0.38848311385801426,2.1837284505296147e-19,498
weight,external,seg128_98,128,98,0.38418568534987774,5.811464452830063e-19,498
weight,external,seg128_99,128,99,0.38110811834470515,1.1611112973329087e-18,498
weight,external,seg128_100,128,100,0.37804403915785856,2.2961147053344985e-18,498
weight,external,seg128_101,128,101,0.3737961253326172,5.8393628461207584e-18,498
weight,external,seg128_102,128,102,0.3693412816906617,1.5314763283133327e-17,498
weight,external,seg128_103,128,103,0.36587532417714375,3.2094685194576606e-17,498
weight,external,seg128_104,128,104,0.36417239801092527,4.6013642001746853e-17,498
weight,external,seg128_105,128,105,0.36151832252883764,8.03284008679282e-17,498
weight,external,seg128_106,128,106,0.359724502790478,1.167197162875184e-16,498
weight,external,seg128_107,128,107,0.3590577187059361,1.3403023555693798e-16,498
weight,external,seg128_108,128,108,0.35847924298613076,1.510751034381566e-16,498
weight,external,seg128_109,128,109,0.35906727257473525,1.3376523045112763e-16,498
weight,external,seg128_110,128,110,0.35915309567561043,1.314076483797066e-16,498
weight,external,seg128_111,128,111,0.3582066786014058,1.5982792850604812e-16,498
weight,external,seg128_112,128,112,0.35866148274835497,1.4548749770218298e-16,498
weight,external,seg128_113,128,113,0.35821371239402294,1.5959591025556696e-16,498
weight,external,seg128_114,128,114,0.3573083681499639,1.9235346889164143e-16,498
weight,external,seg128_115,128,115,0.3587445251101905,1.4300921503425175e-16,498
weight,external,seg128_116,128,116,0.35908419602961017,1.3329707148466559e-16,498
weight,external,seg128_117,128,117,0.35863984723623155,1.4614008073266704e-16,498
weight,external,seg128_118,128,118,0.35885101812955855,1.3989173142254222e-16,498
weight,external,seg128_119,128,119,0.35910762825332165,1.326515162146401e-16,498
weight,external,seg128_120,128,120,0.36156088529422686,7.961708772206745e-17,498
weight,external,seg128_121,128,121,0.36255063643661845,6.47167985419752e-17,498
weight,external,seg128_122,128,122,0.36113982472512945,8.693500833036497e-17,498
weight,external,seg128_123,128,123,0.3624902735496591,6.554117982970774e-17,498
weight,external,seg128_124,128,124,0.36301549940942024,5.870066372558811e-17,498
weight,external,seg128_125,128,125,0.3628160746997968,6.121104612998775e-17,498
weight,external,seg128_126,128,126,0.3645609865813363,4.2390434463464235e-17,498
weight,external,seg128_127,128,127,0.36609457765007747,3.0635267504276377e-17,498
weight,external,seg128_128,128,128,0.36667566643553184,2.707572484429414e-17,498
