feature,model,cohort,variable,vif,is_added
CKD,clinic4_imata_fpca_elbow,internal,imata_fpca_pc1,1.5559367191737152,True
CKD,clinic4_imata_fpca_elbow,internal,imata_fpca_pc2,1.035469726205354,True
CKD,clinic4_imata_fpca_elbow,internal,imata_fpca_pc3,1.1881558116933066,True
CKD,clinic4_imata_fpca_elbow,external,sex_M,2.5309749322342427,False
CKD,clinic4_imata_fpca_elbow,external,age,1.5157693277324045,False
CKD,clinic4_imata_fpca_elbow,external,height,3.17597661572453,False
CKD,clinic4_imata_fpca_elbow,external,weight,2.3653985581774175,False
CKD,clinic4_imata_fpca_elbow,external,imata_fpca_pc1,1.4915201023229325,True
CKD,clinic4_imata_fpca_elbow,external,imata_fpca_pc2,1.121961692974827,True
CKD,clinic4_imata_fpca_elbow,external,imata_fpca_pc3,1.2082238698317993,True
CKD,clinic4_imata_uplow_ratio,internal,sex_M,2.377264773849898,False
CKD,clinic4_imata_uplow_ratio,internal,age,1.2813686080362143,False
CKD,clinic4_imata_uplow_ratio,internal,height,2.833637900663363,False
CKD,clinic4_imata_uplow_ratio,internal,weight,1.9588751995483948,False
CKD,clinic4_imata_uplow_ratio,internal,IMATA_uplow_ratio,1.1452315941564,True
CKD,clinic4_imata_uplow_ratio,external,sex_M,2.412885229252992,False
CKD,clinic4_imata_uplow_ratio,external,age,1.1862640785862817,False
CKD,clinic4_imata_uplow_ratio,external,height,3.071370551152271,False
CKD,clinic4_imata_uplow_ratio,external,weight,1.9677904508926163,False
CKD,clinic4_imata_uplow_ratio,external,IMATA_uplow_ratio,1.1509505287347053,True
CKD,clinic4_nama_fpca_elbow,internal,sex_M,3.1888270769123603,False
CKD,clinic4_nama_fpca_elbow,internal,age,1.7448347667439987,False
CKD,clinic4_nama_fpca_elbow,internal,height,2.858607511623016,False
CKD,clinic4_nama_fpca_elbow,internal,weight,2.0872857228762522,False
CKD,clinic4_nama_fpca_elbow,internal,nama_fpca_pc1,2.6877705831320897,True
CKD,clinic4_nama_fpca_elbow,internal,nama_fpca_pc2,1.2512432523545802,True
CKD,clinic4_nama_fpca_elbow,external,sex_M,3.207270442723103,False
CKD,clinic4_nama_fpca_elbow,external,age,1.5553580972566188,False
CKD,clinic4_nama_fpca_elbow,external,height,3.0041853484024594,False
CKD,clinic4_nama_fpca_elbow,external,weight,1.879838811175782,False
CKD,clinic4_nama_fpca_elbow,external,nama_fpca_pc1,2.3343944968296917,True
CKD,clinic4_nama_fpca_elbow,external,nama_fpca_pc2,1.2414426972463775,True
CKD,clinic4_nama_uplow_ratio,internal,sex_M,2.7877183020340945,False
CKD,clinic4_nama_uplow_ratio,internal,age,1.4494941416529916,False
CKD,clinic4_nama_uplow_ratio,internal,height,2.789294605565827,False
CKD,clinic4_nama_uplow_ratio,internal,weight,1.8210185028512589,False
CKD,clinic4_nama_uplow_ratio,internal,NAMA_uplow_ratio,1.4694745001029916,True
CKD,clinic4_nama_uplow_ratio,external,sex_M,2.642156449248422,False
CKD,clinic4_nama_uplow_ratio,external,age,1.2835183224972542,False
CKD,clinic4_nama_uplow_ratio,external,height,2.975408540431334,False
CKD,clinic4_nama_uplow_ratio,external,weight,1.759465796100188,False
CKD,clinic4_nama_uplow_ratio,external,NAMA_uplow_ratio,1.3165609388262811,True
CKD,clinic4_lama_fpca_elbow,internal,sex_M,2.5958068932248533,False
CKD,clinic4_lama_fpca_elbow,internal,age,1.51929589580927,False
CKD,clinic4_lama_fpca_elbow,internal,height,2.8138217193454116,False
CKD,clinic4_lama_fpca_elbow,internal,weight,2.4054042482642743,False
CKD,clinic4_lama_fpca_elbow,internal,lama_fpca_pc1,1.7975739718545896,True
CKD,clinic4_lama_fpca_elbow,internal,lama_fpca_pc2,1.210170470808865,True
CKD,clinic4_lama_fpca_elbow,external,sex_M,2.623435861733145,False
CKD,clinic4_lama_fpca_elbow,external,age,1.353034246605993,False
CKD,clinic4_lama_fpca_elbow,external,height,3.0168189508764804,False
CKD,clinic4_lama_fpca_elbow,external,weight,2.202365765192386,False
CKD,clinic4_lama_fpca_elbow,external,lama_fpca_pc1,1.5644248512235495,True
CKD,clinic4_lama_fpca_elbow,external,lama_fpca_pc2,1.35324095171327,True
CKD,clinic4_lama_uplow_ratio,internal,sex_M,2.6220966536531165,False
CKD,clinic4_lama_uplow_ratio,internal,age,1.2543321333143147,False
CKD,clinic4_lama_uplow_ratio,internal,height,2.786157213980441,False
CKD,clinic4_lama_uplow_ratio,internal,weight,1.821106078563117,False
CKD,clinic4_lama_uplow_ratio,internal,LAMA_uplow_ratio,1.2015557855028993,True
CKD,clinic4_lama_uplow_ratio,external,sex_M,2.58994520715519,False
CKD,clinic4_lama_uplow_ratio,external,age,1.1684309315489019,False
CKD,clinic4_lama_uplow_ratio,external,height,2.9936717718172625,False
CKD,clinic4_lama_uplow_ratio,external,weight,1.7599687609640189,False
CKD,clinic4_lama_uplow_ratio,external,LAMA_uplow_ratio,1.1254360690472656,True
CKD,clinic4_tama_fpca_elbow,internal,sex_M,3.0629451164603396,False
CKD,clinic4_tama_fpca_elbow,internal,age,1.359356022789385,False
CKD,clinic4_tama_fpca_elbow,internal,height,2.8193427401701188,False
CKD,clinic4_tama_fpca_elbow,internal,weight,2.814748321447162,False
CKD,clinic4_tama_fpca_elbow,internal,tama_fpca_pc1,3.5662642072479094,True
CKD,clinic4_tama_fpca_elbow,internal,tama_fpca_pc2,1.1208731950947037,True
CKD,clinic4_tama_fpca_elbow,external,sex_M,3.226622418424174,False
CKD,clinic4_tama_fpca_elbow,external,age,1.235573404409309,False
CKD,clinic4_tama_fpca_elbow,external,height,3.011809051702108,False
CKD,clinic4_tama_fpca_elbow,external,weight,2.1431550236558903,False
CKD,clinic4_tama_fpca_elbow,external,tama_fpca_pc1,2.709950372872742,True
CKD,clinic4_tama_fpca_elbow,external,tama_fpca_pc2,1.227414873177154,True
CKD,clinic4_tama_uplow_ratio,internal,sex_M,2.917535806467579,False
CKD,clinic4_tama_uplow_ratio,internal,age,1.3868418600190822,False
CKD,clinic4_tama_uplow_ratio,internal,height,2.8000834380505917,False
CKD,clinic4_tama_uplow_ratio,internal,weight,1.8274521038624354,False
CKD,clinic4_tama_uplow_ratio,internal,TAMA_uplow_ratio,1.5339087323494578,True
CKD,clinic4_tama_uplow_ratio,external,sex_M,2.640631154264098,False
CKD,clinic4_tama_uplow_ratio,external,age,1.216327353140813,False
CKD,clinic4_tama_uplow_ratio,external,height,2.9816811304909097,False
CKD,clinic4_tama_uplow_ratio,external,weight,1.7646962052416986,False
CKD,clinic4_tama_uplow_ratio,external,TAMA_uplow_ratio,1.239260246242029,True
CKD,clinic4_aec_slope,internal,sex_M,2.8386202151838638,False
CKD,clinic4_aec_slope,internal,age,1.297864083712938,False
CKD,clinic4_aec_slope,internal,height,2.8843084547216753,False
CKD,clinic4_aec_slope,internal,weight,1.8900807569290676,False
CKD,clinic4_aec_slope,internal,AEC_slope,1.5901761162798846,True
CKD,clinic4_aec_slope,external,sex_M,2.632159400253602,False
CKD,clinic4_aec_slope,external,age,1.1990016696127386,False
CKD,clinic4_aec_slope,external,height,3.0411882310838028,False
CKD,clinic4_aec_slope,external,weight,1.7628110119310536,False
CKD,clinic4_aec_slope,external,AEC_slope,1.1930691382070997,True
CKD,clinic4_vat_slope,internal,sex_M,2.6058951530653434,False
CKD,clinic4_vat_slope,internal,age,1.33140550977084,False
CKD,clinic4_vat_slope,internal,height,2.8254938450761626,False
CKD,clinic4_vat_slope,internal,weight,2.161671040180748,False
CKD,clinic4_vat_slope,internal,VAT_slope,1.838236485372968,True
CKD,clinic4_vat_slope,external,sex_M,2.5430552745105426,False
CKD,clinic4_vat_slope,external,age,1.2333192142806468,False
CKD,clinic4_vat_slope,external,height,3.0366195888431373,False
CKD,clinic4_vat_slope,external,weight,1.9766300330864934,False
CKD,clinic4_vat_slope,external,VAT_slope,1.4204588347172666,True
CKD,clinic4_sat_slope,internal,sex_M,2.4367257940222355,False
CKD,clinic4_sat_slope,internal,age,1.3254929554125015,False
CKD,clinic4_sat_slope,internal,height,2.7873446572778855,False
CKD,clinic4_sat_slope,internal,weight,1.8208062793211996,False
CKD,clinic4_sat_slope,internal,SAT_slope,1.170637080450897,True
CKD,clinic4_sat_slope,external,sex_M,2.492173454109595,False
CKD,clinic4_sat_slope,external,age,1.256530451621309,False
CKD,clinic4_sat_slope,external,height,2.9907020300549614,False
CKD,clinic4_sat_slope,external,weight,1.7663515908779566,False
CKD,clinic4_sat_slope,external,SAT_slope,1.161396710501978,True
CKD,clinic4_imata_slope,internal,sex_M,2.3889457606226037,False
CKD,clinic4_imata_slope,internal,age,1.2745684079940034,False
CKD,clinic4_imata_slope,internal,height,2.7860836246951464,False
CKD,clinic4_imata_slope,internal,weight,1.8442579945424236,False
CKD,clinic4_imata_slope,internal,IMATA_slope,1.05259733138957,True
CKD,clinic4_imata_slope,external,sex_M,2.4752613499003444,False
CKD,clinic4_imata_slope,external,age,1.2201155242129633,False
CKD,clinic4_imata_slope,external,height,3.022674452107465,False
CKD,clinic4_imata_slope,external,weight,1.7623805450904735,False
CKD,clinic4_imata_slope,external,IMATA_slope,1.0584780252478643,True
CKD,clinic4_nama_slope,internal,sex_M,2.445589578967259,False
CKD,clinic4_nama_slope,internal,age,1.2866730668918054,False
CKD,clinic4_nama_slope,internal,height,2.8151298134377436,False
CKD,clinic4_nama_slope,internal,weight,1.9207173063345822,False
CKD,clinic4_nama_slope,internal,NAMA_slope,1.4934261988087563,True
CKD,clinic4_nama_slope,external,sex_M,2.5754458080346807,False
CKD,clinic4_nama_slope,external,age,1.1961207444753479,False
CKD,clinic4_nama_slope,external,height,2.983932013572883,False
CKD,clinic4_nama_slope,external,weight,1.772110431271659,False
CKD,clinic4_nama_slope,external,NAMA_slope,1.32662081197571,True
CKD,clinic4_lama_slope,internal,sex_M,2.4632157277578957,False
CKD,clinic4_lama_slope,internal,age,1.454410073271829,False
CKD,clinic4_lama_slope,internal,height,2.7885264152339797,False
CKD,clinic4_lama_slope,internal,weight,2.170348872841897,False
CKD,clinic4_lama_slope,internal,LAMA_slope,1.4266138149077123,True
CKD,clinic4_lama_slope,external,sex_M,2.5448400282696584,False
CKD,clinic4_lama_slope,external,age,1.2360125160823048,False
CKD,clinic4_lama_slope,external,height,2.9776734185443408,False
CKD,clinic4_lama_slope,external,weight,1.9651500126331223,False
CKD,clinic4_lama_slope,external,LAMA_slope,1.2072022963000208,True
CKD,clinic4_tama_slope,internal,sex_M,2.3835191256336774,False
CKD,clinic4_tama_slope,internal,age,1.2335587702179833,False
CKD,clinic4_tama_slope,internal,height,2.8034435971445473,False
CKD,clinic4_tama_slope,internal,weight,2.23093367416658,False
CKD,clinic4_tama_slope,internal,TAMA_slope,1.6777959744896302,True
CKD,clinic4_tama_slope,external,sex_M,2.443157817140117,False
CKD,clinic4_tama_slope,external,age,1.1685635029600558,False
CKD,clinic4_tama_slope,external,height,2.978718777707755,False
CKD,clinic4_tama_slope,external,weight,1.8672931173046696,False
CKD,clinic4_tama_slope,external,TAMA_slope,1.2520461060110755,True
