clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
age,external,seg128_13,128,13,-0.09055332128484556,0.06124119896502509,428
age,external,seg128_14,128,14,-0.0860597035374046,0.07531996784346258,428
age,external,seg128_15,128,15,-0.08127032417564045,0.09311402482688136,428
age,external,seg128_16,128,16,-0.0765159129098793,0.11395531731479408,428
age,external,seg128_17,128,17,-0.07134655797440934,0.1405917846792551,428
age,external,seg128_18,128,18,-0.06595865558744055,0.17318014449919686,428
age,external,seg128_19,128,19,-0.06091386344136522,0.20850804419033983,428
age,external,seg128_20,128,20,-0.056796583149639514,0.2409854600610755,428
age,external,seg128_21,128,21,-0.05250850139800588,0.2784201008892409,428
age,external,seg128_22,128,22,-0.04911949957226877,0.3106627624759124,428
age,external,seg128_23,128,23,-0.04485970860507496,0.35454114819140775,428
age,external,seg128_24,128,24,-0.03983811875492528,0.411023682456978,428
age,external,seg128_25,128,25,-0.03568672669575006,0.46150665656264994,428
age,external,seg128_26,128,26,-0.03174121945499961,0.5125243674416129,428
age,external,seg128_27,128,27,-0.027756405298736443,0.5668749312975111,428
age,external,seg128_28,128,28,-0.023094540528843664,0.6337539300349964,428
age,external,seg128_29,128,29,-0.01809736485831764,0.7088977619261232,428
age,external,seg128_30,128,30,-0.014604965114001358,0.7631992347687971,428
age,external,seg128_31,128,31,-0.011779693026698384,0.8080085610767498,428
age,external,seg128_32,128,32,-0.008139245698669549,0.8666648124354637,428
age,external,seg128_33,128,33,-0.0054698888280300395,0.9101638726857622,428
age,external,seg128_34,128,34,-0.0034509607703397255,0.9432501595607365,428
age,external,seg128_35,128,35,-0.0007484382746689999,0.9876823235723685,428
age,external,seg128_36,128,36,0.0015832221141365427,0.9739471692147978,428
age,external,seg128_37,128,37,0.005491269329061507,0.9098142156023605,428
age,external,seg128_38,128,38,0.009650683279083923,0.8422035802584749,428
age,external,seg128_39,128,39,0.013640263786454894,0.7784191142167918,428
age,external,seg128_40,128,40,0.016949314220437554,0.726601544272117,428
age,external,seg128_41,128,41,0.01953743329622406,0.6869114603299351,428
age,external,seg128_42,128,42,0.02253950128293064,0.641934168787183,428
age,external,seg128_43,128,43,0.025992157169993313,0.5917871997897177,428
age,external,seg128_44,128,44,0.032706740162699206,0.49977486156813994,428
age,external,seg128_45,128,45,0.040134491561392496,0.4075491331531726,428
age,external,seg128_46,128,46,0.04652594126170625,0.336933782328295,428
age,external,seg128_47,128,47,0.05304756355328427,0.27350867846502536,428
age,external,seg128_48,128,48,0.061509525396757,0.20408452946356548,428
age,external,seg128_49,128,49,0.07118630385453176,0.14148795592783595,428
age,external,seg128_50,128,50,0.08038324560958612,0.09675230565769088,428
age,external,seg128_51,128,51,0.08541003962169168,0.07755778908119045,428
age,external,seg128_52,128,52,0.08850825355760022,0.06735325339960255,428
age,external,seg128_53,128,53,0.09263066641048685,0.05550876617665038,428
age,external,seg128_54,128,54,0.09604249191295745,0.04706396075147174,428
age,external,seg128_55,128,55,0.09676808421663566,0.04541430705221081,428
age,external,seg128_56,128,56,0.09918287127858479,0.04026987757707489,428
age,external,seg128_57,128,57,0.10348794407213703,0.03231728251815959,428
age,external,seg128_58,128,58,0.10814515264035165,0.02526369148330104,428
age,external,seg128_59,128,59,0.11083820837614848,0.021824804086880447,428
age,external,seg128_60,128,60,0.11377304262826582,0.018546578677871597,428
age,external,seg128_61,128,61,0.11403188959927607,0.0182792051343458,428
age,external,seg128_62,128,62,0.11676873206655937,0.01565164623738859,428
age,external,seg128_63,128,63,0.12092019776516655,0.012297411186146533,428
age,external,seg128_64,128,64,0.12342478469345505,0.01059612973144137,428
age,external,seg128_65,128,65,0.1251812644696293,0.00953085702648384,428
age,external,seg128_66,128,66,0.1259420864602601,0.009099758088952708,428
age,external,seg128_67,128,67,0.12663898809563998,0.008720191282125284,428
age,external,seg128_68,128,68,0.12764799224955764,0.00819561665500337,428
age,external,seg128_69,128,69,0.12643607745593244,0.008829224392594752,428
age,external,seg128_70,128,70,0.12719668283115929,0.008426667648340236,428
age,external,seg128_71,128,71,0.1276412629890325,0.008199019833383003,428
age,external,seg128_72,128,72,0.1276121590760782,0.008213753025682138,428
age,external,seg128_73,128,73,0.12643111617199937,0.00883190544886889,428
age,external,seg128_74,128,74,0.12534535306209624,0.009436375271018824,428
age,external,seg128_75,128,75,0.1250665608065244,0.009597401338541133,428
age,external,seg128_76,128,76,0.12435574616602317,0.01001905581020425,428
age,external,seg128_77,128,77,0.12363845347441793,0.010461139561559267,428
age,external,seg128_78,128,78,0.12315852373594817,0.01076650525655865,428
age,external,seg128_79,128,79,0.12310668417297166,0.010799957276002057,428
age,external,seg128_80,128,80,0.12375312627377966,0.010389322904212414,428
age,external,seg128_81,128,81,0.12303123134250438,0.010848811441264284,428
age,external,seg128_82,128,82,0.12238944227569466,0.011272332776752799,428
age,external,seg128_83,128,83,0.12149576062151929,0.01188643109876755,428
age,external,seg128_84,128,84,0.12009204745291446,0.012910752976479437,428
age,external,seg128_85,128,85,0.11846067459679725,0.014198318750935099,428
age,external,seg128_86,128,86,0.11729811415664626,0.015183500031792264,428
age,external,seg128_87,128,87,0.11561526453839106,0.016715724557060985,428
age,external,seg128_88,128,88,0.11495543141908639,0.017352452434040922,428
age,external,seg128_89,128,89,0.11354974796603337,0.018779962211673305,428
age,external,seg128_90,128,90,0.11251358285748968,0.0198967506664067,428
age,external,seg128_91,128,91,0.11102685421942682,0.02159990482202771,428
age,external,seg128_92,128,92,0.10971373845930966,0.02320794435456352,428
age,external,seg128_93,128,93,0.10767357813748538,0.025911651869305313,428
age,external,seg128_94,128,94,0.10496591407496406,0.02991590442167629,428
age,external,seg128_95,128,95,0.10139996816328536,0.0359890014287416,428
age,external,seg128_96,128,96,0.0989035559604895,0.040838543749950905,428
age,external,seg128_97,128,97,0.09501645549245227,0.04948217733180007,428
age,external,seg128_98,128,98,0.09145364263974913,0.05869943682848025,428
age,external,seg128_99,128,99,0.08756211904264483,0.07034562535297152,428
age,external,seg128_100,128,100,0.08435411040043343,0.08130991059263161,428
age,external,seg128_101,128,101,0.0814259349141405,0.09248722732158453,428
age,external,seg128_102,128,102,0.07960808699940633,0.10002351509513488,428
age,external,seg128_103,128,103,0.0773546999413913,0.11003372908266935,428
age,external,seg128_104,128,104,0.07502337471553724,0.12120363281210353,428
age,external,seg128_105,128,105,0.07334540958280333,0.12977616511708717,428
age,external,seg128_106,128,106,0.07066142380922014,0.14445382211380509,428
age,external,seg128_107,128,107,0.06931828977543505,0.15225933910941386,428
age,external,seg128_108,128,108,0.0669678975484122,0.16668210566164499,428
age,external,seg128_109,128,109,0.06417554349046789,0.1851189120359723,428
age,external,seg128_110,128,110,0.06278121537232044,0.1948692094091003,428
age,external,seg128_111,128,111,0.06084639613369699,0.20901340374955366,428
age,external,seg128_112,128,112,0.05813345804731791,0.23007242566689673,428
age,external,seg128_113,128,113,0.054032991889707845,0.2646837317180956,428
age,external,seg128_114,128,114,0.053725356244306285,0.2674174945944931,428
age,external,seg128_115,128,115,0.04990726438105628,0.30295741820496447,428
age,external,seg128_116,128,116,0.047920469741131254,0.32263604449140054,428
age,external,seg128_117,128,117,0.047286270606470844,0.32908871838499215,428
age,external,seg128_118,128,118,0.046568762164009514,0.3364887982817966,428
age,external,seg128_119,128,119,0.04550921456017722,0.3476099826165586,428
age,external,seg128_120,128,120,0.04536580762545543,0.3491329058906251,428
age,external,seg128_121,128,121,0.045666938921248804,0.3459398837935835,428
age,external,seg128_122,128,122,0.04546595553886486,0.3480689317095611,428
age,external,seg128_123,128,123,0.04405112358271325,0.3632905327075848,428
age,external,seg128_124,128,124,0.04287019862176481,0.37630841638404616,428
age,external,seg128_125,128,125,0.039263263953445135,0.41781279023222845,428
age,external,seg128_126,128,126,0.03720940654696337,0.4426007529994771,428
age,external,seg128_127,128,127,0.037283325893731276,0.4416943301107238,428
age,external,seg128_128,128,128,0.03651237449571451,0.4511999454784597,428
height,external,seg128_1,128,1,0.12530534008254257,0.009459337559745989,428
height,external,seg128_2,128,2,0.12359676183779938,0.01048735886171127,428
height,external,seg128_3,128,3,0.12352297160391298,0.010533907355610545,428
height,external,seg128_4,128,4,0.12508029625884723,0.009589411141853032,428
height,external,seg128_5,128,5,0.12619623120208945,0.008959668582542147,428
height,external,seg128_6,128,6,0.126643972299036,0.008717528197612519,428
height,external,seg128_7,128,7,0.12706083859437267,0.008497341666390138,428
height,external,seg128_8,128,8,0.1283893585329806,0.007828313154498138,428
height,external,seg128_9,128,9,0.127766267262515,0.00813600691466431,428
height,external,seg128_10,128,10,0.12540069407133903,0.009404698319593558,428
height,external,seg128_11,128,11,0.12233620625345021,0.011308112090662126,428
height,external,seg128_12,128,12,0.12067718659550783,0.012474666034893557,428
height,external,seg128_13,128,13,0.11885911496721055,0.013873845386733459,428
height,external,seg128_14,128,14,0.1148097455429983,0.017495859917478526,428
height,external,seg128_15,128,15,0.11155588864288155,0.02097989417406517,428
height,external,seg128_16,128,16,0.10982836381239025,0.02306356227815581,428
height,external,seg128_17,128,17,0.11024729247637355,0.022542472061396267,428
height,external,seg128_18,128,18,0.10982440096648206,0.02306854087543128,428
height,external,seg128_19,128,19,0.10906494814660331,0.024039987317153243,428
height,external,seg128_20,128,20,0.10644671876853642,0.027664870131235732,428
height,external,seg128_21,128,21,0.10386758092059684,0.03168525989146295,428
height,external,seg128_22,128,22,0.10140753612917296,0.0359750784073815,428
height,external,seg128_23,128,23,0.09793074061562312,0.04287234323416998,428
height,external,seg128_24,128,24,0.09296773732589968,0.05462202334357928,428
height,external,seg128_25,128,25,0.08802264239837294,0.06887580765751135,428
height,external,seg128_26,128,26,0.08399397432818421,0.08262269327974366,428
height,external,seg128_27,128,27,0.08104701288966923,0.09401944942800891,428
height,external,seg128_28,128,28,0.07891343952095718,0.1030290722200354,428
height,external,seg128_29,128,29,0.07674183603160778,0.11288842254187749,428
height,external,seg128_30,128,30,0.07514440663317629,0.12060278285163775,428
height,external,seg128_31,128,31,0.07468008568399055,0.12292055317073657,428
height,external,seg128_32,128,32,0.07326905970317531,0.13017710772471988,428
height,external,seg128_33,128,33,0.07271118246111992,0.13313586853223278,428
height,external,seg128_34,128,34,0.07098716315126452,0.1426076752187663,428
height,external,seg128_35,128,35,0.0699399664992455,0.14860764084456743,428
height,external,seg128_36,128,36,0.07191437695871557,0.13745141802393915,428
height,external,seg128_37,128,37,0.07211281382268035,0.1363667496915617,428
height,external,seg128_38,128,38,0.07118127173306708,0.141516167164157,428
height,external,seg128_39,128,39,0.06991984988563633,0.1487247520085016,428
height,external,seg128_40,128,40,0.07036951893033883,0.14612366702976726,428
height,external,seg128_41,128,41,0.07030299486608585,0.1465062701927126,428
height,external,seg128_42,128,42,0.06937121260614867,0.15194584701987796,428
height,external,seg128_43,128,43,0.06688075328586515,0.16723587836359477,428
height,external,seg128_44,128,44,0.06453249818876797,0.1826816180646256,428
height,external,seg128_45,128,45,0.06254199044836609,0.196579117371147,428
height,external,seg128_46,128,46,0.059869817675886686,0.21642764584650204,428
height,external,seg128_47,128,47,0.056262026480920366,0.24544917680671935,428
height,external,seg128_48,128,48,0.05103046578879604,0.29219187282298564,428
height,external,seg128_49,128,49,0.04288491194922807,0.37614448012466256,428
height,external,seg128_50,128,50,0.03593603075092784,0.4583808135000718,428
height,external,seg128_51,128,51,0.028465174002660548,0.5570096920440123,428
height,external,seg128_52,128,52,0.020320017489954052,0.6750716773654716,428
height,external,seg128_53,128,53,0.013239336627509583,0.7847698246291935,428
height,external,seg128_54,128,54,0.007416998759600311,0.87840030840702,428
height,external,seg128_55,128,55,0.0035430379393396293,0.9417386324177761,428
height,external,seg128_56,128,56,-0.00022262142045378214,0.996336000362061,428
height,external,seg128_57,128,57,-0.004473816383333086,0.9264717501695279,428
height,external,seg128_58,128,58,-0.007279729447978927,0.8806338369812085,428
height,external,seg128_59,128,59,-0.009231324925690731,0.8489763631574839,428
height,external,seg128_60,128,60,-0.013557764285722168,0.7797247222497341,428
height,external,seg128_61,128,61,-0.018019983152049175,0.710086257983284,428
height,external,seg128_62,128,62,-0.02145511825032071,0.6580407568769268,428
height,external,seg128_63,128,63,-0.025617196196627542,0.5971457448037922,428
height,external,seg128_64,128,64,-0.029819590049622036,0.5383928335718084,428
height,external,seg128_65,128,65,-0.030251492257753906,0.5325223050491081,428
height,external,seg128_66,128,66,-0.030286858032532164,0.5320430381296565,428
height,external,seg128_67,128,67,-0.032413744045054295,0.5036260029931565,428
height,external,seg128_68,128,68,-0.03491184910034299,0.4712976321002615,428
height,external,seg128_69,128,69,-0.03378623108051843,0.4857215125684365,428
height,external,seg128_70,128,70,-0.032410363496747176,0.5036705278482936,428
height,external,seg128_71,128,71,-0.032749145961167195,0.4992187728826778,428
height,external,seg128_72,128,72,-0.03329602118348718,0.4920767663965879,428
height,external,seg128_73,128,73,-0.03394053404745646,0.4837302717267917,428
height,external,seg128_74,128,74,-0.03346720018396986,0.48985250341308945,428
height,external,seg128_75,128,75,-0.033107524969772484,0.4945322777424075,428
height,external,seg128_76,128,76,-0.03372632905698473,0.48649572233706556,428
height,external,seg128_77,128,77,-0.034499555783969876,0.4765533407478679,428
height,external,seg128_78,128,78,-0.03509712101553949,0.4689462939020047,428
height,external,seg128_79,128,79,-0.03452662593299518,0.4762072856439513,428
height,external,seg128_80,128,80,-0.03418948086455854,0.4805270021703487,428
height,external,seg128_81,128,81,-0.035383367973831056,0.46532620223171967,428
height,external,seg128_82,128,82,-0.03720848570926447,0.44261205128972486,428
height,external,seg128_83,128,83,-0.03874359791181146,0.4240063906150534,428
height,external,seg128_84,128,84,-0.03974513050468466,0.4121174389459174,428
height,external,seg128_85,128,85,-0.039738877453981136,0.4121910509211701,428
height,external,seg128_86,128,86,-0.039923991375934054,0.41001514918701354,428
height,external,seg128_87,128,87,-0.04152638929114531,0.3914659528260128,428
height,external,seg128_88,128,88,-0.043092684751744444,0.37383416265598146,428
height,external,seg128_89,128,89,-0.04321593162811697,0.37246786980436153,428
height,external,seg128_90,128,90,-0.042791401237372684,0.37718712633949036,428
height,external,seg128_91,128,91,-0.04203469070054719,0.38568963662669353,428
height,external,seg128_92,128,92,-0.04170692825720294,0.38940834980391614,428
height,external,seg128_93,128,93,-0.041664178648428994,0.38989497380855026,428
height,external,seg128_94,128,94,-0.041268034560942676,0.3944218351140471,428
height,external,seg128_95,128,95,-0.04034221000309227,0.40512436283884107,428
height,external,seg128_96,128,96,-0.04009175647122523,0.4080490620034961,428
height,external,seg128_97,128,97,-0.03926254173632554,0.41782136090148886,428
height,external,seg128_98,128,98,-0.03867141169562903,0.42487094907324224,428
height,external,seg128_99,128,99,-0.036643681673213205,0.44957286104083477,428
height,external,seg128_100,128,100,-0.035416991544230385,0.46490199183365355,428
height,external,seg128_101,128,101,-0.034758158763813524,0.4732530663984555,428
height,external,seg128_102,128,102,-0.034164703730736955,0.4808452996180301,428
height,external,seg128_103,128,103,-0.0317188213866208,0.5128221216364378,428
height,external,seg128_104,128,104,-0.02886683039472197,0.5514563446882462,428
height,external,seg128_105,128,105,-0.02760749819427931,0.5689581053614828,428
height,external,seg128_106,128,106,-0.026639823348212868,0.5825836538201853,428
height,external,seg128_107,128,107,-0.025291309012167508,0.6018207615488874,428
height,external,seg128_108,128,108,-0.02234463008969367,0.6448165724083315,428
height,external,seg128_109,128,109,-0.019759520360439792,0.6835435453206462,428
height,external,seg128_110,128,110,-0.01941826386674382,0.6887212072592912,428
height,external,seg128_111,128,111,-0.018731452428464947,0.6991857078533495,428
height,external,seg128_112,128,112,-0.016723910837819725,0.7300949339663767,428
height,external,seg128_113,128,113,-0.014444566173547089,0.7657236760299101,428
height,external,seg128_114,128,114,-0.013910349413277097,0.7741492103799941,428
height,external,seg128_115,128,115,-0.013702668283323291,0.7774319362509191,428
height,external,seg128_116,128,116,-0.015730909184895128,0.7455505118086911,428
height,external,seg128_117,128,117,-0.01656525468510359,0.7325572047915639,428
height,external,seg128_118,128,118,-0.017270290075190854,0.7216367125823988,428
height,external,seg128_119,128,119,-0.01655399407019955,0.7327320690203339,428
height,external,seg128_120,128,120,-0.01587635665100881,0.7432801341584822,428
height,external,seg128_121,128,121,-0.013325941814238169,0.7833967676457497,428
height,external,seg128_122,128,122,-0.010724310621571186,0.8249181949279348,428
height,external,seg128_123,128,123,-0.0022990003139578014,0.9621760536887922,428
height,external,seg128_124,128,124,0.0018612176749574529,0.9693746643391686,428
height,external,seg128_125,128,125,0.005121701571532997,0.9158605255263593,428
height,external,seg128_126,128,126,0.006462901894038722,0.8939435333922837,428
height,external,seg128_127,128,127,0.006578372199478986,0.8920601210641118,428
height,external,seg128_128,128,128,0.007939288071033177,0.86991102522,428
weight,external,seg128_1,128,1,0.30349704999350446,1.433418749353781e-10,428
weight,external,seg128_2,128,2,0.30090553603224696,2.0863160685179535e-10,428
weight,external,seg128_3,128,3,0.2994102495520521,2.586431386585693e-10,428
weight,external,seg128_4,128,4,0.29843539914792105,2.9734010236462654e-10,428
weight,external,seg128_5,128,5,0.2977322193241928,3.286930327745714e-10,428
weight,external,seg128_6,128,6,0.29797773442892866,3.1739709844839706e-10,428
weight,external,seg128_7,128,7,0.2963729722815858,3.986702027976846e-10,428
weight,external,seg128_8,128,8,0.2957920615650692,4.328166330629453e-10,428
weight,external,seg128_9,128,9,0.2946508825114783,5.083735282095286e-10,428
weight,external,seg128_10,128,10,0.2932769351192904,6.164618206912544e-10,428
weight,external,seg128_11,128,11,0.29248294790789786,6.887878813353083e-10,428
weight,external,seg128_12,128,12,0.29170199511786565,7.679428067311569e-10,428
weight,external,seg128_13,128,13,0.29203117954039176,7.335547520108355e-10,428
weight,external,seg128_14,128,14,0.2907264015863049,8.793165865865195e-10,428
weight,external,seg128_15,128,15,0.29187053748332403,7.501448659969056e-10,428
weight,external,seg128_16,128,16,0.2925419861407704,6.831375582658587e-10,428
weight,external,seg128_17,128,17,0.29155212747591486,7.841129442020057e-10,428
weight,external,seg128_18,128,18,0.28964246196793714,1.0214834665706864e-09,428
weight,external,seg128_19,128,19,0.28704664219285847,1.4587497106245825e-09,428
weight,external,seg128_20,128,20,0.2838024883880387,2.265538605121258e-09,428
weight,external,seg128_21,128,21,0.28196685874079835,2.89914804413463e-09,428
weight,external,seg128_22,128,22,0.281729055448654,2.992870293186463e-09,428
weight,external,seg128_23,128,23,0.28059800452519457,3.4803960606750194e-09,428
weight,external,seg128_24,128,24,0.27771073546158076,5.100366586569153e-09,428
weight,external,seg128_25,128,25,0.2753628131801316,6.9368314184582355e-09,428
weight,external,seg128_26,128,26,0.27406148681077913,8.215688437409474e-09,428
weight,external,seg128_27,128,27,0.27307801470447746,9.330878295704713e-09,428
weight,external,seg128_28,128,28,0.270864693162777,1.2402943377803322e-08,428
weight,external,seg128_29,128,29,0.2688427571956069,1.604982160519689e-08,428
weight,external,seg128_30,128,30,0.2681147302662753,1.7601591364126676e-08,428
weight,external,seg128_31,128,31,0.2708296196337935,1.2458750753254456e-08,428
weight,external,seg128_32,128,32,0.2734733337251509,8.866026887385436e-09,428
weight,external,seg128_33,128,33,0.2776936204586074,5.111866813854671e-09,428
weight,external,seg128_34,128,34,0.28098611310068633,3.305006174621695e-09,428
weight,external,seg128_35,128,35,0.2854798441699028,1.8056099574600867e-09,428
weight,external,seg128_36,128,36,0.29303939028604264,6.372884569289398e-10,428
weight,external,seg128_37,128,37,0.2982940236525087,3.034003977831633e-10,428
weight,external,seg128_38,128,38,0.3011176414287863,2.0234814344602393e-10,428
weight,external,seg128_39,128,39,0.3024259693799568,1.6747120466448353e-10,428
weight,external,seg128_40,128,40,0.3031506968802947,1.5074826478138386e-10,428
weight,external,seg128_41,128,41,0.3055528794150866,1.0614751727009751e-10,428
weight,external,seg128_42,128,42,0.30882201630297856,6.55151289668327e-11,428
weight,external,seg128_43,128,43,0.3106354899759491,4.9999652962623006e-11,428
weight,external,seg128_44,128,44,0.3102261563502827,5.315336024887653e-11,428
weight,external,seg128_45,128,45,0.309365324741852,6.043115682401158e-11,428
weight,external,seg128_46,128,46,0.30650662063000234,9.22652566112088e-11,428
weight,external,seg128_47,128,47,0.30307196481554,1.5248313818378561e-10,428
weight,external,seg128_48,128,48,0.29970184568024305,2.4805297644252296e-10,428
weight,external,seg128_49,128,49,0.29618131276953,4.096357668211773e-10,428
weight,external,seg128_50,128,50,0.29277571561854654,6.612072430215509e-10,428
weight,external,seg128_51,128,51,0.2907301512759069,8.788598675731073e-10,428
weight,external,seg128_52,128,52,0.28954286061588885,1.0356145903326677e-09,428
weight,external,seg128_53,128,53,0.29079113331859485,8.714644259167571e-10,428
weight,external,seg128_54,128,54,0.2933809576034403,6.07551438318977e-10,428
weight,external,seg128_55,128,55,0.297515493179259,3.3898870520955634e-10,428
weight,external,seg128_56,128,56,0.3006114185300457,2.176598287491852e-10,428
weight,external,seg128_57,128,57,0.3035554798857833,1.4212785297785358e-10,428
weight,external,seg128_58,128,58,0.30900926351989066,6.3717602539612e-11,428
weight,external,seg128_59,128,59,0.314071746355872,2.980929131269014e-11,428
weight,external,seg128_60,128,60,0.31886306911231377,1.4331812918430232e-11,428
weight,external,seg128_61,128,61,0.32358460767980896,6.875363260115613e-12,428
weight,external,seg128_62,128,62,0.3289016801441127,2.960353753757557e-12,428
weight,external,seg128_63,128,63,0.3346156585559946,1.175060085315204e-12,428
weight,external,seg128_64,128,64,0.33881768519971983,5.883035360766905e-13,428
weight,external,seg128_65,128,65,0.3443652469676206,2.3221959815206545e-13,428
weight,external,seg128_66,128,66,0.350442563294399,8.210086467880155e-14,428
weight,external,seg128_67,128,67,0.35402544112526313,4.400762227615966e-14,428
weight,external,seg128_68,128,68,0.3572336230231916,2.5009247704841667e-14,428
weight,external,seg128_69,128,69,0.3612081760528957,1.2307627329914066e-14,428
weight,external,seg128_70,128,70,0.36443190679864734,6.874559126694788e-15,428
weight,external,seg128_71,128,71,0.3666060791109852,4.624296442898842e-15,428
weight,external,seg128_72,128,72,0.3684610995674948,3.2891859818371683e-15,428
weight,external,seg128_73,128,73,0.37036774722910015,2.312144043246751e-15,428
weight,external,seg128_74,128,74,0.3714027913588903,1.9076193893979817e-15,428
weight,external,seg128_75,128,75,0.3703232306783024,2.331312189326652e-15,428
weight,external,seg128_76,128,76,0.36819059843736524,3.457190285427462e-15,428
weight,external,seg128_77,128,77,0.3668628166362038,4.411894670255443e-15,428
weight,external,seg128_78,128,78,0.3646128667989108,6.65215324473537e-15,428
weight,external,seg128_79,128,79,0.3620945268470186,1.0493414369638017e-14,428
weight,external,seg128_80,128,80,0.35957663211974045,1.6485341514442276e-14,428
weight,external,seg128_81,128,81,0.3560818976513037,3.065688293055498e-14,428
weight,external,seg128_82,128,82,0.35184236166814964,6.440951754646087e-14,428
weight,external,seg128_83,128,83,0.3475630034518438,1.3474790575708167e-13,428
weight,external,seg128_84,128,84,0.343164644304541,2.8441415221962504e-13,428
weight,external,seg128_85,128,85,0.33998189961299663,4.847820398161862e-13,428
weight,external,seg128_86,128,86,0.33541065286068683,1.0317281712355804e-12,428
weight,external,seg128_87,128,87,0.3291242267139479,2.856738781794607e-12,428
weight,external,seg128_88,128,88,0.32298093173678444,7.557767369728925e-12,428
weight,external,seg128_89,128,89,0.3184018829441685,1.5387300030953868e-11,428
weight,external,seg128_90,128,90,0.3148347454203755,2.6551152121880702e-11,428
weight,external,seg128_91,128,91,0.31178734943758113,4.207237056791163e-11,428
weight,external,seg128_92,128,92,0.30812931468217464,7.26045963999871e-11,428
weight,external,seg128_93,128,93,0.30365129743944774,1.401586528367602e-10,428
weight,external,seg128_94,128,94,0.29945784268064835,2.5688510145269254e-10,428
weight,external,seg128_95,128,95,0.29614979114477047,4.1146710957400367e-10,428
weight,external,seg128_96,128,96,0.29312509717305313,6.296964559334793e-10,428
weight,external,seg128_97,128,97,0.2897911439694141,1.0007369148238862e-09,428
weight,external,seg128_98,128,98,0.2853674540153943,1.8333588820125484e-09,428
weight,external,seg128_99,128,99,0.28231435393648907,2.767297002687481e-09,428
weight,external,seg128_100,128,100,0.27855736586119006,4.561753867638048e-09,428
weight,external,seg128_101,128,101,0.27559459122192714,6.730272846881918e-09,428
weight,external,seg128_102,128,102,0.27243403962018786,1.0139107091504916e-08,428
weight,external,seg128_103,128,103,0.27099973345046585,1.2190324774745603e-08,428
weight,external,seg128_104,128,104,0.26948486829197627,1.4791746275879206e-08,428
weight,external,seg128_105,128,105,0.2661917860186902,2.2430904450038316e-08,428
weight,external,seg128_106,128,106,0.26424821127727094,2.8604107916614415e-08,428
weight,external,seg128_107,128,107,0.26224411604437303,3.667866222122759e-08,428
weight,external,seg128_108,128,108,0.2633847334188104,3.184669671592036e-08,428
weight,external,seg128_109,128,109,0.263055719642999,3.317343590751217e-08,428
weight,external,seg128_110,128,110,0.2610460749808408,4.2514703998859125e-08,428
weight,external,seg128_111,128,111,0.25881638904786564,5.585156203917959e-08,428
weight,external,seg128_112,128,112,0.2572989612266744,6.715047853808763e-08,428
weight,external,seg128_113,128,113,0.2581505618483395,6.056294520607305e-08,428
weight,external,seg128_114,128,114,0.2549888282536014,8.869244632231811e-08,428
weight,external,seg128_115,128,115,0.2537697958527966,1.0260725781888277e-07,428
weight,external,seg128_116,128,116,0.24939723262021218,1.7199751506162712e-07,428
weight,external,seg128_117,128,117,0.2452769045054158,2.774056447989961e-07,428
weight,external,seg128_118,128,118,0.24280346203644765,3.681033208859247e-07,428
weight,external,seg128_119,128,119,0.2393077484418962,5.462050808851383e-07,428
weight,external,seg128_120,128,120,0.23586504480695242,8.009173357448107e-07,428
weight,external,seg128_121,128,121,0.23453176537430043,9.274436794050803e-07,428
weight,external,seg128_122,128,122,0.23561804002688502,8.230331035326946e-07,428
weight,external,seg128_123,128,123,0.24194184224708093,4.0593489691465186e-07,428
weight,external,seg128_124,128,124,0.2422618615201393,3.914666829857125e-07,428
weight,external,seg128_125,128,125,0.24479998069414952,2.930262626457279e-07,428
weight,external,seg128_126,128,126,0.24741778966763261,2.1662641651365142e-07,428
weight,external,seg128_127,128,127,0.24961023333568685,1.6776076265014016e-07,428
weight,external,seg128_128,128,128,0.25103256117899564,1.4194069898434054e-07,428
