clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
sex_M,external,seg128_121,128,121,0.1911011229419199,4.587016215387723e-09,926
sex_M,external,seg128_122,128,122,0.18595130228965606,1.1932243302797315e-08,926
sex_M,external,seg128_123,128,123,0.17949763145898529,3.808591436615673e-08,926
sex_M,external,seg128_124,128,124,0.17261904414041035,1.2538260304399044e-07,926
sex_M,external,seg128_125,128,125,0.16657899366396428,3.4353018589771293e-07,926
sex_M,external,seg128_126,128,126,0.15856473725625259,1.2386186573626477e-06,926
sex_M,external,seg128_127,128,127,0.14929867451233864,5.051097556497029e-06,926
sex_M,external,seg128_128,128,128,0.1387220746931292,2.273924363109666e-05,926
age,external,seg128_1,128,1,-0.09486610841423684,0.003859549798259495,926
age,external,seg128_2,128,2,-0.09423842203727972,0.004101931177551571,926
age,external,seg128_3,128,3,-0.09327994628291647,0.004498727824413137,926
age,external,seg128_4,128,4,-0.0915260240548694,0.005315750492014291,926
age,external,seg128_5,128,5,-0.08874011152705674,0.006890957704560936,926
age,external,seg128_6,128,6,-0.0869846677656098,0.008087115752570396,926
age,external,seg128_7,128,7,-0.08492735035035251,0.009722602971671393,926
age,external,seg128_8,128,8,-0.08343892002058731,0.011083095798855244,926
age,external,seg128_9,128,9,-0.0815276470730413,0.013076182942191327,926
age,external,seg128_10,128,10,-0.07932510175449015,0.015759957406147294,926
age,external,seg128_11,128,11,-0.07769090001032952,0.01805273797698694,926
age,external,seg128_12,128,12,-0.07599660448367787,0.020732692304184445,926
age,external,seg128_13,128,13,-0.07380325836796119,0.024711608408351973,926
age,external,seg128_14,128,14,-0.07059942227772244,0.03170287732738021,926
age,external,seg128_15,128,15,-0.06787905115665623,0.038907050474147664,926
age,external,seg128_16,128,16,-0.06456364378326901,0.049520419093613564,926
age,external,seg128_17,128,17,-0.06158538902670071,0.06102618354084357,926
age,external,seg128_18,128,18,-0.058919666800873016,0.07312090054346802,926
age,external,seg128_19,128,19,-0.05642875497550023,0.08612742160439432,926
age,external,seg128_20,128,20,-0.053172662320817236,0.10587488035025919,926
age,external,seg128_21,128,21,-0.04960549964592338,0.13145284706400753,926
age,external,seg128_22,128,22,-0.04609270576308567,0.16107571996922512,926
age,external,seg128_23,128,23,-0.041773272251989874,0.20408163657410594,926
age,external,seg128_24,128,24,-0.036960714899849235,0.26118766035609975,926
age,external,seg128_25,128,25,-0.03277931631509412,0.3190542981982469,926
age,external,seg128_26,128,26,-0.028936429494430944,0.3791098951146521,926
age,external,seg128_27,128,27,-0.024951058917485308,0.4482358500699528,926
age,external,seg128_28,128,28,-0.021148544451686437,0.5203810940449478,926
age,external,seg128_29,128,29,-0.017482786190552536,0.5951918297675917,926
age,external,seg128_30,128,30,-0.013690136407891487,0.6773726569666504,926
age,external,seg128_31,128,31,-0.008985997555479009,0.784789955236251,926
age,external,seg128_32,128,32,-0.004106926479015683,0.900676732904237,926
age,external,seg128_33,128,33,0.0005808280115577984,0.9859173760564834,926
age,external,seg128_34,128,34,0.004767686693022777,0.884800291346205,926
age,external,seg128_35,128,35,0.009509918751696933,0.7725776774348345,926
age,external,seg128_36,128,36,0.01406232075433236,0.6691149265589597,926
age,external,seg128_37,128,37,0.018192018308412744,0.5803417241565689,926
age,external,seg128_38,128,38,0.022011412280091645,0.5035024627314711,926
age,external,seg128_39,128,39,0.02558087392036993,0.43685904572764345,926
age,external,seg128_40,128,40,0.02894584382639041,0.37895476925021737,926
age,external,seg128_41,128,41,0.03247671483136097,0.3235445970722342,926
age,external,seg128_42,128,42,0.03618669285372232,0.2713134099584141,926
age,external,seg128_43,128,43,0.040074657711686376,0.22310086986019823,926
age,external,seg128_44,128,44,0.045284130326493775,0.16855790130372675,926
age,external,seg128_45,128,45,0.050565529548300084,0.1241398632670461,926
age,external,seg128_46,128,46,0.055365936947944915,0.09221739921487875,926
age,external,seg128_47,128,47,0.06016827581657453,0.06723188893741482,926
age,external,seg128_48,128,48,0.06570677703708414,0.04561557836114016,926
age,external,seg128_49,128,49,0.07239285412914584,0.027605480805215528,926
age,external,seg128_50,128,50,0.07925679142836747,0.015850414405082003,926
age,external,seg128_51,128,51,0.0842435804227129,0.010327975792235057,926
age,external,seg128_52,128,52,0.08804523939603726,0.0073440421049269945,926
age,external,seg128_53,128,53,0.09246327920747673,0.004863864564783871,926
age,external,seg128_54,128,54,0.09711574306143925,0.0030938155611750368,926
age,external,seg128_55,128,55,0.10087375854432708,0.0021169884336325853,926
age,external,seg128_56,128,56,0.10476807302106186,0.0014099716219181941,926
age,external,seg128_57,128,57,0.1084688542988452,0.0009462644033268362,926
age,external,seg128_58,128,58,0.11268604547396885,0.0005917235222300128,926
age,external,seg128_59,128,59,0.1171219103831444,0.0003548973298034521,926
age,external,seg128_60,128,60,0.1222179916767118,0.0001929406916299481,926
age,external,seg128_61,128,61,0.12548307316977222,0.00012894484164887102,926
age,external,seg128_62,128,62,0.13057958612201642,6.740143590865336e-05,926
age,external,seg128_63,128,63,0.1350136630463987,3.7586432290987006e-05,926
age,external,seg128_64,128,64,0.1393622644437964,2.0822417793332843e-05,926
age,external,seg128_65,128,65,0.1439697840864125,1.0922783634514791e-05,926
age,external,seg128_66,128,66,0.14800500244989043,6.1062759565335e-06,926
age,external,seg128_67,128,67,0.1521434283611667,3.3095824911542885e-06,926
age,external,seg128_68,128,68,0.15582900141126463,1.8918652635312012e-06,926
age,external,seg128_69,128,69,0.1579996430497518,1.3526687832023118e-06,926
age,external,seg128_70,128,70,0.16048655830466846,9.158806445262145e-07,926
age,external,seg128_71,128,71,0.16350616819580654,5.658722325856619e-07,926
age,external,seg128_72,128,72,0.16610196396355673,3.714289736491362e-07,926
age,external,seg128_73,128,73,0.1671568497013984,3.124334058659742e-07,926
age,external,seg128_74,128,74,0.16758811584353145,2.9101225020331545e-07,926
age,external,seg128_75,128,75,0.16821965304021022,2.6217931773225145e-07,926
age,external,seg128_76,128,76,0.1688251906496086,2.3713306017889512e-07,926
age,external,seg128_77,128,77,0.16905955909447468,2.2807245271860992e-07,926
age,external,seg128_78,128,78,0.16932820420363065,2.1809735015733433e-07,926
age,external,seg128_79,128,79,0.17065842176802462,1.7459283668563968e-07,926
age,external,seg128_80,128,80,0.17180981568522674,1.438081627543462e-07,926
age,external,seg128_81,128,81,0.1717638883246913,1.449287941911664e-07,926
age,external,seg128_82,128,82,0.17194345836899194,1.4059466333012142e-07,926
age,external,seg128_83,128,83,0.17253032609746047,1.2728556318165534e-07,926
age,external,seg128_84,128,84,0.17221651372992933,1.3424310857185226e-07,926
age,external,seg128_85,128,85,0.17162668485189134,1.4832702085341772e-07,926
age,external,seg128_86,128,86,0.17160670566044328,1.488282341060618e-07,926
age,external,seg128_87,128,87,0.17120192282007102,1.5934227630578503e-07,926
age,external,seg128_88,128,88,0.1717083880099316,1.4629426105970772e-07,926
age,external,seg128_89,128,89,0.17160356696828957,1.4890712221926582e-07,926
age,external,seg128_90,128,90,0.1711937892117663,1.5956072268855468e-07,926
age,external,seg128_91,128,91,0.1706429609212588,1.750466431511613e-07,926
age,external,seg128_92,128,92,0.1697081563199414,2.0470493957528958e-07,926
age,external,seg128_93,128,93,0.1680477446149701,2.697426576280604e-07,926
age,external,seg128_94,128,94,0.16610410933679898,3.712987477689188e-07,926
age,external,seg128_95,128,95,0.16376189679926656,5.43039875441727e-07,926
age,external,seg128_96,128,96,0.16126465900907871,8.096905745916613e-07,926
age,external,seg128_97,128,97,0.1585876542681847,1.234194016479994e-06,926
age,external,seg128_98,128,98,0.15624224073684664,1.7754331302065146e-06,926
age,external,seg128_99,128,99,0.15359164782855372,2.660777421207644e-06,926
age,external,seg128_100,128,100,0.15064707615569872,4.137827629953146e-06,926
age,external,seg128_101,128,101,0.14755827129393043,6.51728856164228e-06,926
age,external,seg128_102,128,102,0.14500962393849443,9.416574882377763e-06,926
age,external,seg128_103,128,103,0.1426460000724547,1.3174296639706268e-05,926
age,external,seg128_104,128,104,0.14049947968392668,1.7790219089472026e-05,926
age,external,seg128_105,128,105,0.13893640576398808,2.2079565772711653e-05,926
age,external,seg128_106,128,106,0.13664752324918303,3.0169033832926087e-05,926
age,external,seg128_107,128,107,0.13493111840085628,3.8003673337140976e-05,926
age,external,seg128_108,128,108,0.13305207836374738,4.877745882072516e-05,926
age,external,seg128_109,128,109,0.13131248637785028,6.127655109388376e-05,926
age,external,seg128_110,128,110,0.1304620955635438,6.843554787296812e-05,926
age,external,seg128_111,128,111,0.12916159854258363,8.092906448422869e-05,926
age,external,seg128_112,128,112,0.12684156655806078,0.00010872435659176462,926
age,external,seg128_113,128,113,0.12419430531206288,0.00015135458985556356,926
age,external,seg128_114,128,114,0.12262593018113231,0.0001835649261550051,926
age,external,seg128_115,128,115,0.11933534955580527,0.0002731550411753717,926
age,external,seg128_116,128,116,0.11722529818159519,0.00035061899515915633,926
age,external,seg128_117,128,117,0.11617465048006001,0.00039642933450978707,926
age,external,seg128_118,128,118,0.11508783040260344,0.0004496483406989857,926
age,external,seg128_119,128,119,0.11401300978824896,0.000508765457914625,926
age,external,seg128_120,128,120,0.113907319161827,0.000514953566074857,926
age,external,seg128_121,128,121,0.11472235148971707,0.0004689918450744681,926
age,external,seg128_122,128,122,0.11538455669296926,0.0004344932171141555,926
age,external,seg128_123,128,123,0.1151171304679702,0.0004481302263849949,926
age,external,seg128_124,128,124,0.11313318012175236,0.0005624594936304634,926
age,external,seg128_125,128,125,0.11012968362265588,0.0007880369669052138,926
age,external,seg128_126,128,126,0.10804475896320656,0.0009911316184091537,926
age,external,seg128_127,128,127,0.10695212140911955,0.0011159425334168651,926
age,external,seg128_128,128,128,0.10453681568975451,0.0014449614927471977,926
height,external,seg128_1,128,1,0.09515759329329299,0.0037514725830313143,926
height,external,seg128_2,128,2,0.09346760907447559,0.004418407463032728,926
height,external,seg128_3,128,3,0.09268627848655095,0.004761592357213928,926
height,external,seg128_4,128,4,0.09186403794483605,0.005148591381227793,926
height,external,seg128_5,128,5,0.09165428804093471,0.0052517519511279314,926
height,external,seg128_6,128,6,0.09192937104203194,0.005116834321190184,926
height,external,seg128_7,128,7,0.09198976686374491,0.0050876345051497655,926
height,external,seg128_8,128,8,0.09190985305867733,0.00512630304213718,926
height,external,seg128_9,128,9,0.09067240183482193,0.005759889800850419,926
height,external,seg128_10,128,10,0.08922301069252617,0.006591023143329109,926
height,external,seg128_11,128,11,0.08747554835849057,0.007735215923056304,926
height,external,seg128_12,128,12,0.08562503416028229,0.009137660171761932,926
height,external,seg128_13,128,13,0.08386894834221881,0.010673662341945873,926
height,external,seg128_14,128,14,0.08227807334906109,0.012258719531139273,926
height,external,seg128_15,128,15,0.08244037535168924,0.012087982831400506,926
height,external,seg128_16,128,16,0.08277507547895245,0.011742518794543409,926
height,external,seg128_17,128,17,0.08372141470291156,0.01081259155105689,926
height,external,seg128_18,128,18,0.08479340737841018,0.009838639985775353,926
height,external,seg128_19,128,19,0.08573856965384233,0.009045497396901248,926
height,external,seg128_20,128,20,0.08594686666066029,0.008878564103655822,926
height,external,seg128_21,128,21,0.08624326317298497,0.008645762445071929,926
height,external,seg128_22,128,22,0.08588511458320286,0.00892776457117824,926
height,external,seg128_23,128,23,0.0844540019307426,0.010138206749127875,926
height,external,seg128_24,128,24,0.08218044724712761,0.012362443532650595,926
height,external,seg128_25,128,25,0.07986082948835993,0.015066124746633613,926
height,external,seg128_26,128,26,0.077953165024151,0.0176661987679317,926
height,external,seg128_27,128,27,0.07562191346122345,0.021370087430306103,926
height,external,seg128_28,128,28,0.07377676008976983,0.02476346003039938,926
height,external,seg128_29,128,29,0.07164462280462604,0.02925592194771252,926
height,external,seg128_30,128,30,0.07039901406922078,0.032191557767548604,926
height,external,seg128_31,128,31,0.06975637593524728,0.03380228000308246,926
height,external,seg128_32,128,32,0.06882822243870877,0.03624977118200354,926
height,external,seg128_33,128,33,0.06781846652195586,0.03908213061383582,926
height,external,seg128_34,128,34,0.0666215664536286,0.042680359082583684,926
height,external,seg128_35,128,35,0.0655605961984835,0.04610000421787116,926
height,external,seg128_36,128,36,0.06531529308469154,0.04692262679393925,926
height,external,seg128_37,128,37,0.06509288446441738,0.04767909647322862,926
height,external,seg128_38,128,38,0.06480996835113395,0.0486561335218781,926
height,external,seg128_39,128,39,0.06430424654942343,0.05044443465058385,926
height,external,seg128_40,128,40,0.06373055780309544,0.05253931456515558,926
height,external,seg128_41,128,41,0.06151482557475387,0.06132356948028707,926
height,external,seg128_42,128,42,0.05920168050626079,0.0717552280186033,926
height,external,seg128_43,128,43,0.05659149455062559,0.08522422793418875,926
height,external,seg128_44,128,44,0.054972627464144275,0.09455677527950195,926
height,external,seg128_45,128,45,0.052556322163762846,0.10998816387898003,926
height,external,seg128_46,128,46,0.04768784890389278,0.14705351070139636,926
height,external,seg128_47,128,47,0.04344010522517964,0.1865910316916391,926
height,external,seg128_48,128,48,0.03870016224024073,0.23939290034492258,926
height,external,seg128_49,128,49,0.033795327247398727,0.30427707939386667,926
height,external,seg128_50,128,50,0.028793326851114888,0.38147268762573555,926
height,external,seg128_51,128,51,0.02268484847373349,0.49053265966774184,926
height,external,seg128_52,128,52,0.016534314196875868,0.6153172437535873,926
height,external,seg128_53,128,53,0.01201877941063735,0.7149220941075081,926
height,external,seg128_54,128,54,0.007736990233230831,0.8141124625125206,926
height,external,seg128_55,128,55,0.004480503242503306,0.8916953127998775,926
height,external,seg128_56,128,56,0.0017104972369196125,0.9585441621296729,926
height,external,seg128_57,128,57,8.47752863488184e-05,0.9979444533899829,926
height,external,seg128_58,128,58,-0.0005755690006660902,0.9860448717982959,926
height,external,seg128_59,128,59,-0.00021064182269139343,0.9948925963068206,926
height,external,seg128_60,128,60,0.0007096606269032472,0.9827941693093963,926
height,external,seg128_61,128,61,0.0013885700925619542,0.9663412728263712,926
height,external,seg128_62,128,62,0.0035204303040639144,0.9148023088528323,926
height,external,seg128_63,128,63,0.006212075084541007,0.8502640938518559,926
height,external,seg128_64,128,64,0.010486900297838086,0.7499565193715623,926
height,external,seg128_65,128,65,0.01602499984400177,0.6262460597725831,926
height,external,seg128_66,128,66,0.021441369630171302,0.514620657778525,926
height,external,seg128_67,128,67,0.026098030532478535,0.4276427001502174,926
height,external,seg128_68,128,68,0.031107866380069907,0.3443677960675526,926
height,external,seg128_69,128,69,0.036667233601645005,0.2649958387272371,926
height,external,seg128_70,128,70,0.042915819596478284,0.19196905996365696,926
height,external,seg128_71,128,71,0.047933515340240165,0.14497940977225685,926
height,external,seg128_72,128,72,0.05298506185799692,0.10711377171973997,926
height,external,seg128_73,128,73,0.058301129789144965,0.07619061400807074,926
height,external,seg128_74,128,74,0.06337479484695013,0.053874531723242,926
height,external,seg128_75,128,75,0.06823653165496317,0.03788747483647687,926
height,external,seg128_76,128,76,0.07183744818392229,0.028822681060426285,926
height,external,seg128_77,128,77,0.07539059439888095,0.021772038211524746,926
height,external,seg128_78,128,78,0.07904158625697616,0.01613837761608551,926
height,external,seg128_79,128,79,0.08143905460984713,0.013175797640336114,926
height,external,seg128_80,128,80,0.08337073310662431,0.011149281029228863,926
height,external,seg128_81,128,81,0.08522943513559508,0.009465361495578905,926
height,external,seg128_82,128,82,0.08709337079774804,0.008007978732780164,926
height,external,seg128_83,128,83,0.08891793553187549,0.006779113768387644,926
height,external,seg128_84,128,84,0.0904091281288521,0.005903459915863176,926
height,external,seg128_85,128,85,0.09206352513563759,0.005052178301439314,926
height,external,seg128_86,128,86,0.09394158180665682,0.0042212907052752565,926
height,external,seg128_87,128,87,0.095941747140422,0.0034742176896594102,926
height,external,seg128_88,128,88,0.097622910449963,0.0029415356434706495,926
height,external,seg128_89,128,89,0.09934748749222577,0.0024734103437435047,926
height,external,seg128_90,128,90,0.1015585522417124,0.001972904345317835,926
height,external,seg128_91,128,91,0.10416993321765965,0.001502114487450258,926
height,external,seg128_92,128,92,0.10715092276182431,0.0010922054954587955,926
height,external,seg128_93,128,93,0.10978348521140224,0.0008188423052675071,926
height,external,seg128_94,128,94,0.11156096767502671,0.000671733086030103,926
height,external,seg128_95,128,95,0.11370138692987346,0.0005272124252239055,926
height,external,seg128_96,128,96,0.11586408172240512,0.0004110044215755909,926
height,external,seg128_97,128,97,0.11743870243059129,0.00034193988691275557,926
height,external,seg128_98,128,98,0.11870477005918889,0.0002944400885625806,926
height,external,seg128_99,128,99,0.12045038120352972,0.00023900053579732758,926
height,external,seg128_100,128,100,0.12165903007555554,0.00020651869716589776,926
height,external,seg128_101,128,101,0.12336384419939911,0.00016768233792224522,926
height,external,seg128_102,128,102,0.12449655279710163,0.00014579221348464514,926
height,external,seg128_103,128,103,0.12549498807582138,0.00012875303723492598,926
height,external,seg128_104,128,104,0.12658548866671762,0.00011229155683463802,926
height,external,seg128_105,128,105,0.12724610703358166,0.00010330578164877466,926
height,external,seg128_106,128,106,0.12909945141592008,8.157694871048358e-05,926
height,external,seg128_107,128,107,0.13162148210311803,5.885527615020323e-05,926
height,external,seg128_108,128,108,0.13374170508270297,4.452499236538567e-05,926
height,external,seg128_109,128,109,0.13494583174837282,3.7928981254423846e-05,926
height,external,seg128_110,128,110,0.13629526783187432,3.1639975270674e-05,926
height,external,seg128_111,128,111,0.13671997397130056,2.9874650515725602e-05,926
height,external,seg128_112,128,112,0.1383232505221566,2.4016913071582395e-05,926
height,external,seg128_113,128,113,0.14026438198504676,1.838038794933457e-05,926
height,external,seg128_114,128,114,0.14136656021669297,1.5765654025317908e-05,926
height,external,seg128_115,128,115,0.14135114824811956,1.5799643807427064e-05,926
height,external,seg128_116,128,116,0.13914494652715315,2.1455194546605846e-05,926
height,external,seg128_117,128,117,0.13765975544804865,2.6294806713013965e-05,926
height,external,seg128_118,128,118,0.13679333986355835,2.957932750173419e-05,926
height,external,seg128_119,128,119,0.1345602672778352,3.993298225110469e-05,926
height,external,seg128_120,128,120,0.13199464535198957,5.605173730599491e-05,926
height,external,seg128_121,128,121,0.1294385837981613,7.810009199625034e-05,926
height,external,seg128_122,128,122,0.12545419605042132,0.0001294108172504913,926
height,external,seg128_123,128,123,0.1225995425174951,0.0001841582266924362,926
height,external,seg128_124,128,124,0.11821711447509642,0.0003119538085460576,926
height,external,seg128_125,128,125,0.1130948562253463,0.0005649139737217421,926
height,external,seg128_126,128,126,0.10613004681051631,0.0012192426661655563,926
height,external,seg128_127,128,127,0.09857085665899937,0.0026750864627899085,926
height,external,seg128_128,128,128,0.08969266292282761,0.006310612967063301,926
weight,external,seg128_1,128,1,0.28250565246949166,1.880359928107863e-18,926
weight,external,seg128_2,128,2,0.280666767823477,3.181910564860229e-18,926
weight,external,seg128_3,128,3,0.2798664373988272,3.9955848886338584e-18,926
weight,external,seg128_4,128,4,0.2794448717194853,4.5034048509687954e-18,926
weight,external,seg128_5,128,5,0.27967987715256437,4.2129483924326945e-18,926
weight,external,seg128_6,128,6,0.28083971105608474,3.0288366216064737e-18,926
weight,external,seg128_7,128,7,0.28118825044504914,2.7420617736996465e-18,926
weight,external,seg128_8,128,8,0.281574736489728,2.4552948001398965e-18,926
weight,external,seg128_9,128,9,0.2812321146669702,2.7079227606594103e-18,926
weight,external,seg128_10,128,10,0.28114430980227756,2.776685551748065e-18,926
weight,external,seg128_11,128,11,0.2811304112143067,2.7877266290328493e-18,926
weight,external,seg128_12,128,12,0.2808507878091302,3.0192836754185798e-18,926
weight,external,seg128_13,128,13,0.28083228312158914,3.0352593917712995e-18,926
weight,external,seg128_14,128,14,0.28075687734209076,3.1012257692766643e-18,926
weight,external,seg128_15,128,15,0.28344194562476543,1.4363694633144197e-18,926
weight,external,seg128_16,128,16,0.28552792338115646,7.853361473375418e-19,926
weight,external,seg128_17,128,17,0.2862583684503698,6.349124730285107e-19,926
weight,external,seg128_18,128,18,0.2869126169438534,5.245340460640573e-19,926
weight,external,seg128_19,128,19,0.28737979032394545,4.57525740758302e-19,926
weight,external,seg128_20,128,20,0.287148142890703,4.896233835909793e-19,926
weight,external,seg128_21,128,21,0.2872550011940044,4.745499343977185e-19,926
weight,external,seg128_22,128,22,0.287174371008585,4.858804836716973e-19,926
weight,external,seg128_23,128,23,0.2860274937426088,6.790943018644503e-19,926
weight,external,seg128_24,128,24,0.2836881653169586,1.337922936668082e-18,926
weight,external,seg128_25,128,25,0.28195198346472383,2.2039615238505106e-18,926
weight,external,seg128_26,128,26,0.2811570202921724,2.766626044637909e-18,926
weight,external,seg128_27,128,27,0.2803439156135038,3.4883489597882e-18,926
weight,external,seg128_28,128,28,0.2788857512357775,5.276160364105579e-18,926
weight,external,seg128_29,128,29,0.27738371962922004,8.05940608903031e-18,926
weight,external,seg128_30,128,30,0.27748921572607965,7.823800234769957e-18,926
weight,external,seg128_31,128,31,0.2793970334209358,4.564904588416396e-18,926
weight,external,seg128_32,128,32,0.2804875585448483,3.3485744142153665e-18,926
weight,external,seg128_33,128,33,0.2820979405156834,2.1136797678429167e-18,926
weight,external,seg128_34,128,34,0.28389196296238145,1.2614946992458898e-18,926
weight,external,seg128_35,128,35,0.28607362594161395,6.700302702261776e-19,926
weight,external,seg128_36,128,36,0.28966621935172304,2.3350433510323957e-19,926
weight,external,seg128_37,128,37,0.2926550891641242,9.602376932409479e-20,926
weight,external,seg128_38,128,38,0.2948965587414262,4.8971084199007363e-20,926
weight,external,seg128_39,128,39,0.2971466232132027,2.4760468969001393e-20,926
weight,external,seg128_40,128,40,0.29897751703093745,1.4151717284482785e-20,926
weight,external,seg128_41,128,41,0.3003799477790855,9.194528846912235e-21,926
weight,external,seg128_42,128,42,0.3013457163838945,6.822793606276254e-21,926
weight,external,seg128_43,128,43,0.30107195605332077,7.425736572311882e-21,926
weight,external,seg128_44,128,44,0.3009279080951428,7.763817675675447e-21,926
weight,external,seg128_45,128,45,0.3002945262666491,9.439871070976829e-21,926
weight,external,seg128_46,128,46,0.2974123905039434,2.283502267588626e-20,926
weight,external,seg128_47,128,47,0.2946110182066681,5.337502259521902e-20,926
weight,external,seg128_48,128,48,0.29158869916489255,1.32006892836827e-19,926
weight,external,seg128_49,128,49,0.2894797885972684,2.4672560476910863e-19,926
weight,external,seg128_50,128,50,0.28779299048344104,4.0534248457419143e-19,926
weight,external,seg128_51,128,51,0.285614161275205,7.658922725986774e-19,926
weight,external,seg128_52,128,52,0.2827391473902958,1.7583735546514065e-18,926
weight,external,seg128_53,128,53,0.28215554343048277,2.0790615972266943e-18,926
weight,external,seg128_54,128,54,0.28259281757237686,1.8338755822946175e-18,926
weight,external,seg128_55,128,55,0.2838257554088258,1.2858394365249004e-18,926
weight,external,seg128_56,128,56,0.28475306623272495,9.8336483888261e-19,926
weight,external,seg128_57,128,57,0.28614747067007124,6.557690297371341e-19,926
weight,external,seg128_58,128,58,0.2894373399692942,2.498376780230405e-19,926
weight,external,seg128_59,128,59,0.29356118444630563,7.319404468215473e-20,926
weight,external,seg128_60,128,60,0.29803742653079873,1.8870027516405945e-20,926
weight,external,seg128_61,128,61,0.3028628485152102,4.260248423337002e-21,926
weight,external,seg128_62,128,62,0.3094922974775982,5.265485277784942e-22,926
weight,external,seg128_63,128,63,0.3162177923492838,5.974785405880623e-23,926
weight,external,seg128_64,128,64,0.3235985077655679,5.139965767245283e-24,926
weight,external,seg128_65,128,65,0.33232519517180603,2.5863068257403703e-25,926
weight,external,seg128_66,128,66,0.34152967659719047,9.934242347899721e-27,926
weight,external,seg128_67,128,67,0.34964559201746986,5.115814871493987e-28,926
weight,external,seg128_68,128,68,0.3581089888212856,2.112289906379245e-29,926
weight,external,seg128_69,128,69,0.3664168078228067,8.409290109481747e-31,926
weight,external,seg128_70,128,70,0.3742449729138881,3.6935679092304603e-32,926
weight,external,seg128_71,128,71,0.3813306677884211,2.0246725676394733e-33,926
weight,external,seg128_72,128,72,0.3877682109747934,1.359446300615618e-34,926
weight,external,seg128_73,128,73,0.3942099607064279,8.574112285823021e-36,926
weight,external,seg128_74,128,74,0.39971617674510584,7.692042595585865e-37,926
weight,external,seg128_75,128,75,0.40414033514157854,1.0721721981829372e-37,926
weight,external,seg128_76,128,76,0.4076133209838993,2.2354898644982446e-38,926
weight,external,seg128_77,128,77,0.41082936788360647,5.14806671063339e-39,926
weight,external,seg128_78,128,78,0.41359787867899506,1.4356857367890504e-39,926
weight,external,seg128_79,128,79,0.4148574229801103,7.998759669265392e-40,926
weight,external,seg128_80,128,80,0.4156829775561292,5.444133077933112e-40,926
weight,external,seg128_81,128,81,0.4154748158530823,5.999362176703153e-40,926
weight,external,seg128_82,128,82,0.4150058145014381,7.464870722332394e-40,926
weight,external,seg128_83,128,83,0.41434383108129746,1.0156392307689858e-39,926
weight,external,seg128_84,128,84,0.41284787248022525,2.0314863714199368e-39,926
weight,external,seg128_85,128,85,0.41195912560286385,3.061686725674705e-39,926
weight,external,seg128_86,128,86,0.4106240647009049,5.656702114788845e-39,926
weight,external,seg128_87,128,87,0.40868632165768115,1.3720662547272423e-38,926
weight,external,seg128_88,128,88,0.4066483031710654,3.4623920564290157e-38,926
weight,external,seg128_89,128,89,0.4048677394246273,7.732502577708464e-38,926
weight,external,seg128_90,128,90,0.4032956675144995,1.5654909407105462e-37,926
weight,external,seg128_91,128,91,0.4023190652767188,2.4217191594043585e-37,926
weight,external,seg128_92,128,92,0.4011253462105353,4.119686484540158e-37,926
weight,external,seg128_93,128,93,0.3990444603714154,1.034775477721749e-36,926
weight,external,seg128_94,128,94,0.3966564106850775,2.9537491730675584e-36,926
weight,external,seg128_95,128,95,0.3947947938612252,6.651270817601201e-36,926
weight,external,seg128_96,128,96,0.3931858025146139,1.3359371467277796e-35,926
weight,external,seg128_97,128,97,0.3911159275097428,3.258131138772041e-35,926
weight,external,seg128_98,128,98,0.38802355332036914,1.21981667350681e-34,926
weight,external,seg128_99,128,99,0.38590976406040634,2.9832000683749203e-34,926
weight,external,seg128_100,128,100,0.3831852684613512,9.356354768396773e-34,926
weight,external,seg128_101,128,101,0.3806645136182918,2.6683700527049266e-33,926
weight,external,seg128_102,128,102,0.37762495947932573,9.327706236206082e-33,926
weight,external,seg128_103,128,103,0.375292512054316,2.415284398982847e-32,926
weight,external,seg128_104,128,104,0.37375545712798547,4.5021604728807515e-32,926
weight,external,seg128_105,128,105,0.37121755630465686,1.2496842985355331e-31,926
weight,external,seg128_106,128,106,0.36983827119898277,2.168269000498072e-31,926
weight,external,seg128_107,128,107,0.3692047119310253,2.7902955291867418e-31,926
weight,external,seg128_108,128,108,0.3697091695352815,2.2827248751050085e-31,926
weight,external,seg128_109,128,109,0.3695914183457687,2.3923294545689985e-31,926
weight,external,seg128_110,128,110,0.3690096060852292,3.01531833546635e-31,926
weight,external,seg128_111,128,111,0.36750947544852786,5.464402247274292e-31,926
weight,external,seg128_112,128,112,0.36708629893051103,6.458550334905192e-31,926
weight,external,seg128_113,128,113,0.3676113611708453,5.248664579467561e-31,926
weight,external,seg128_114,128,114,0.3660177103261659,9.839213366816005e-31,926
weight,external,seg128_115,128,115,0.3652100762563777,1.351081161869929e-30,926
weight,external,seg128_116,128,116,0.36214082562232486,4.471821995771051e-30,926
weight,external,seg128_117,128,117,0.3591478002047086,1.4188988624819527e-29,926
weight,external,seg128_118,128,118,0.3572703211657342,2.909349800008585e-29,926
weight,external,seg128_119,128,119,0.3542212051210802,9.242907025080704e-29,926
weight,external,seg128_120,128,120,0.3521762225963644,1.9926799073971926e-28,926
weight,external,seg128_121,128,121,0.3503613038688526,3.921796069437451e-28,926
weight,external,seg128_122,128,122,0.3478716049924309,9.85690557884269e-28,926
weight,external,seg128_123,128,123,0.348161240361026,8.858542478873982e-28,926
weight,external,seg128_124,128,124,0.3453945935269016,2.445658761989857e-27,926
weight,external,seg128_125,128,125,0.34365727969698656,4.603506304576478e-27,926
