feature,cohort,group,n,slice,mean,std
CKD,external,neg,935,40,-0.4761160711371776,0.7916151614590122
CKD,external,neg,935,41,-0.4884902836647548,0.7905023301883976
CKD,external,neg,935,42,-0.5044512908837492,0.7898053766867574
CKD,external,neg,935,43,-0.523004389354756,0.78920745088015
CKD,external,neg,935,44,-0.5442966169044811,0.788461289472498
CKD,external,neg,935,45,-0.5607922707136995,0.7897213187231794
CKD,external,neg,935,46,-0.5770136700529626,0.7911191243584677
CKD,external,neg,935,47,-0.5973283175809487,0.7878033189006387
CKD,external,neg,935,48,-0.6160773117112699,0.7848092822040306
CKD,external,neg,935,49,-0.6309982098128796,0.7871305558178763
CKD,external,neg,935,50,-0.6515712918562737,0.7863164709056705
CKD,external,neg,935,51,-0.6702894204876295,0.7850181662150018
CKD,external,neg,935,52,-0.6857824567975761,0.7848273007771703
CKD,external,neg,935,53,-0.698799214745433,0.780441838653728
CKD,external,neg,935,54,-0.710308003438169,0.7761246245091339
CKD,external,neg,935,55,-0.7207216562640518,0.7717570507953717
CKD,external,neg,935,56,-0.732259131433853,0.7700076725788824
CKD,external,neg,935,57,-0.7406485922583858,0.7694610997808502
CKD,external,neg,935,58,-0.7444197197729877,0.7711224928008987
CKD,external,neg,935,59,-0.7442627224208372,0.7699730168887067
CKD,external,neg,935,60,-0.7398422454302768,0.7627859624244944
CKD,external,neg,935,61,-0.7277522223217314,0.7590247630050037
CKD,external,neg,935,62,-0.7127043234678268,0.7529747957275503
CKD,external,neg,935,63,-0.6894580494655906,0.7455741066460565
CKD,external,neg,935,64,-0.6599741868827156,0.74068938069967
CKD,external,neg,935,65,-0.6263242947689673,0.7399213551931075
CKD,external,neg,935,66,-0.5857571707615601,0.7467396087402997
CKD,external,neg,935,67,-0.5387685337559804,0.7537310210908048
CKD,external,neg,935,68,-0.48402847852998265,0.7565605214879023
CKD,external,neg,935,69,-0.42327870439163795,0.7600006643095641
CKD,external,neg,935,70,-0.36321126112927904,0.7629949605095006
CKD,external,neg,935,71,-0.2980803860791494,0.7687983779340976
CKD,external,neg,935,72,-0.2329782004237582,0.7726429750312435
CKD,external,neg,935,73,-0.16285204507624598,0.7696560111402205
CKD,external,neg,935,74,-0.09120544226077519,0.7618265113079371
CKD,external,neg,935,75,-0.019218012032123484,0.755115170510411
CKD,external,neg,935,76,0.04817852891638735,0.7459429575584033
CKD,external,neg,935,77,0.11268865256987977,0.7331175563366722
CKD,external,neg,935,78,0.17921576091107064,0.719999073419982
CKD,external,neg,935,79,0.23889310251714962,0.7106633727895493
CKD,external,neg,935,80,0.2922129592268071,0.7007482686969553
CKD,external,neg,935,81,0.3424353330008753,0.692088648952755
CKD,external,neg,935,82,0.38795622182720785,0.6826328402181638
CKD,external,neg,935,83,0.4244026959023564,0.6719189892644106
CKD,external,neg,935,84,0.450903119527377,0.6636602039389116
CKD,external,neg,935,85,0.4694579347504478,0.65779829560388
CKD,external,neg,935,86,0.48646462848411515,0.653195894080533
CKD,external,neg,935,87,0.5060165055990948,0.6478800422722878
CKD,external,neg,935,88,0.522504218692007,0.6430930723752505
CKD,external,neg,935,89,0.5373720094518345,0.6391713022831077
CKD,external,neg,935,90,0.5468554725521152,0.6366624728237573
CKD,external,neg,935,91,0.5576971523417914,0.6340199908666213
CKD,external,neg,935,92,0.5711787673236317,0.6357554278417573
CKD,external,neg,935,93,0.5849074817321868,0.6409752746982226
CKD,external,neg,935,94,0.597802538873047,0.6471421568683948
CKD,external,neg,935,95,0.609335086648581,0.6537751407665082
CKD,external,neg,935,96,0.6240118320239083,0.6611366635859267
CKD,external,neg,935,97,0.6385723875045118,0.6704101135354442
CKD,external,neg,935,98,0.6579180231692586,0.6797691283442232
CKD,external,neg,935,99,0.6778733226798004,0.6917073139740955
CKD,external,neg,935,100,0.6994028311920987,0.7019372131814794
CKD,external,neg,935,101,0.7265658426786159,0.7096278258878229
CKD,external,neg,935,102,0.7544169315035939,0.7169944248405806
CKD,external,neg,935,103,0.7800060381414308,0.7293148309766675
CKD,external,neg,935,104,0.8009661358736299,0.7406749758889575
CKD,external,neg,935,105,0.8186791447476909,0.7484223662843208
CKD,external,neg,935,106,0.8327404448645023,0.7550763309177411
CKD,external,neg,935,107,0.8472939903220709,0.7621437323427661
CKD,external,neg,935,108,0.8562056032109059,0.7703238944382566
CKD,external,neg,935,109,0.8611365410813782,0.7756343583136603
CKD,external,neg,935,110,0.8628204029888762,0.7820331647663376
CKD,external,neg,935,111,0.866601967488784,0.7863091846858189
CKD,external,neg,935,112,0.8705904605746638,0.7955664514570397
CKD,external,neg,935,113,0.8737279663089407,0.8090749419875205
CKD,external,neg,935,114,0.8721256203201561,0.8233781656635272
CKD,external,neg,935,115,0.8754049846890902,0.8398574127934171
CKD,external,neg,935,116,0.8757088277625464,0.8519718744082603
CKD,external,neg,935,117,0.8753023053421474,0.8625463904798463
CKD,external,neg,935,118,0.8696749941601509,0.8727017890152283
CKD,external,neg,935,119,0.8660881058863026,0.8812612105188798
CKD,external,neg,935,120,0.8613615816630328,0.8889510116041425
CKD,external,neg,935,121,0.854835617222129,0.8993947742290488
CKD,external,neg,935,122,0.8420720555402648,0.9133981811235862
CKD,external,neg,935,123,0.8216693280728166,0.933035448554898
CKD,external,neg,935,124,0.7965667020956987,0.9569516170311055
CKD,external,neg,935,125,0.7697850073660254,0.9796772314962907
CKD,external,neg,935,126,0.7413170987294001,0.9997859240578505
CKD,external,neg,935,127,0.7087761172466651,1.0185666822095814
CKD,external,neg,935,128,0.6743123956068907,1.0335171465466377
CKD,external,pos,188,1,-0.6288934479498363,1.3193872186306235
CKD,external,pos,188,2,-0.5657455387601393,1.2750510883445527
CKD,external,pos,188,3,-0.48842878076199475,1.2231598291056813
CKD,external,pos,188,4,-0.4113972647224799,1.19438393850989
CKD,external,pos,188,5,-0.3462208208912938,1.1709390929180923
CKD,external,pos,188,6,-0.295711437786361,1.1300034517164055
CKD,external,pos,188,7,-0.26847510818942216,1.0993734358145484
CKD,external,pos,188,8,-0.24137922066971448,1.0873032572515828
CKD,external,pos,188,9,-0.2038612946042864,1.0686164672349632
CKD,external,pos,188,10,-0.1731264679645789,1.039787014434511
CKD,external,pos,188,11,-0.13308210733534898,1.0192625815018974
CKD,external,pos,188,12,-0.1069350480013935,0.9932305119817962
CKD,external,pos,188,13,-0.08249100266120368,0.9662430961831989
CKD,external,pos,188,14,-0.0645689187570399,0.9422713081417813
CKD,external,pos,188,15,-0.04303599025762643,0.933163401452645
CKD,external,pos,188,16,-0.03151611767270199,0.9317138106071131
CKD,external,pos,188,17,-0.025659730600835828,0.9322675951261925
CKD,external,pos,188,18,-0.009245993796532922,0.9360214744970035
CKD,external,pos,188,19,0.015001437820713589,0.9403015273347598
CKD,external,pos,188,20,0.035583141247743776,0.9382665176146954
CKD,external,pos,188,21,0.042538361320309095,0.9296381801910634
CKD,external,pos,188,22,0.03481559113885963,0.9322608605916531
CKD,external,pos,188,23,0.03670299196605514,0.9411487719928165
CKD,external,pos,188,24,0.05008274464164006,0.9524768772934613
CKD,external,pos,188,25,0.06184976831306561,0.9503570506281965
CKD,external,pos,188,26,0.04514746607749244,0.9473357159107842
CKD,external,pos,188,27,0.02483502522380721,0.94587150523552
CKD,external,pos,188,28,0.015558850731740783,0.9474175043261946
CKD,external,pos,188,29,0.016027336760082913,0.9532982911160055
CKD,external,pos,188,30,0.016603327898723447,0.9598426233180353
CKD,external,pos,188,31,0.006593482498407528,0.9623678669938642
CKD,external,pos,188,32,-0.006271132723600891,0.970139826988979
CKD,external,pos,188,33,-0.022832099602277865,0.9709420215289992
CKD,external,pos,188,34,-0.045413606943921374,0.9707258145025784
CKD,external,pos,188,35,-0.05668404947468798,0.9734739813759258
CKD,external,pos,188,36,-0.06892870496633986,0.9798997594855671
CKD,external,pos,188,37,-0.0942529872810487,0.9805794857329155
CKD,external,pos,188,38,-0.11643435499940731,0.9833419461600071
CKD,external,pos,188,39,-0.14200290997603984,0.9787885844802291
CKD,external,pos,188,40,-0.16458313200051788,0.9763656211448766
CKD,external,pos,188,41,-0.182632246923374,0.9719407883696646
CKD,external,pos,188,42,-0.20468808099247038,0.9593074308280674
CKD,external,pos,188,43,-0.22864676127103337,0.9472360766101291
CKD,external,pos,188,44,-0.25475160564234023,0.9368397273986038
CKD,external,pos,188,45,-0.2799046243403683,0.926857733886144
CKD,external,pos,188,46,-0.30663796904645024,0.9121334647897131
CKD,external,pos,188,47,-0.3355138062648164,0.897555066506163
CKD,external,pos,188,48,-0.36335520932339926,0.8951750084535193
CKD,external,pos,188,49,-0.38785583597909007,0.8986199031088471
CKD,external,pos,188,50,-0.4189557914804053,0.8950596545429427
CKD,external,pos,188,51,-0.4414673180331682,0.8952011849798943
CKD,external,pos,188,52,-0.46916921676062295,0.889417709066744
CKD,external,pos,188,53,-0.4975052856603989,0.8823061121253472
CKD,external,pos,188,54,-0.5201951717608269,0.8814108705805697
CKD,external,pos,188,55,-0.5445838099214791,0.8701450668686093
CKD,external,pos,188,56,-0.5668187610762001,0.8641681330847458
CKD,external,pos,188,57,-0.5790116359911013,0.8606175104741002
CKD,external,pos,188,58,-0.5963008319638737,0.8592578702362718
CKD,external,pos,188,59,-0.6116551788365894,0.8567703119503469
CKD,external,pos,188,60,-0.6173307951976627,0.8589266647760596
CKD,external,pos,188,61,-0.6189729308822859,0.8581334104341584
CKD,external,pos,188,62,-0.6348335599937589,0.8409592084304633
CKD,external,pos,188,63,-0.6439250581065796,0.8313550835782051
CKD,external,pos,188,64,-0.6417763063382915,0.820253092733106
CKD,external,pos,188,65,-0.6433716593786886,0.817844061628084
CKD,external,pos,188,66,-0.6287195097729319,0.813445028170483
CKD,external,pos,188,67,-0.6003409322505227,0.8056246173013769
CKD,external,pos,188,68,-0.5663913140916155,0.804229866434618
CKD,external,pos,188,69,-0.5170628717642458,0.8036326905035475
CKD,external,pos,188,70,-0.4701028798555507,0.8119945664958329
CKD,external,pos,188,71,-0.4183748167045077,0.8059075116081543
CKD,external,pos,188,72,-0.3651119067594661,0.8048941645865042
CKD,external,pos,188,73,-0.3031893354227092,0.8024854484434478
CKD,external,pos,188,74,-0.23588889288285403,0.8140384627197703
CKD,external,pos,188,75,-0.17792742303955084,0.8301378626806081
CKD,external,pos,188,76,-0.11507031951214373,0.8413193951204474
CKD,external,pos,188,77,-0.0505223063234661,0.8461668618382541
CKD,external,pos,188,78,0.01393923616350461,0.8410714302907104
CKD,external,pos,188,79,0.07093353911065868,0.8388504735421249
CKD,external,pos,188,80,0.12842216246245253,0.8307642545748745
CKD,external,pos,188,81,0.17863716944358338,0.8164227052558468
CKD,external,pos,188,82,0.22103338942192732,0.8116302392978211
CKD,external,pos,188,83,0.2629550278823842,0.8056655534884248
CKD,external,pos,188,84,0.30569708372628696,0.7945985939694356
CKD,external,pos,188,85,0.32814688736918607,0.7882102386188946
CKD,external,pos,188,86,0.34308507854949194,0.7852104130849568
CKD,external,pos,188,87,0.3541616765785391,0.7801364945149063
CKD,external,pos,188,88,0.3762043238004829,0.7694713382613664
CKD,external,pos,188,89,0.38858297236265177,0.7520753372377611
CKD,external,pos,188,90,0.396319637479752,0.7415574447438422
CKD,external,pos,188,91,0.3998591028636298,0.7397439981542885
CKD,external,pos,188,92,0.3992092189996845,0.7341097591080797
CKD,external,pos,188,93,0.4073466252575246,0.7273577221211008
CKD,external,pos,188,94,0.4092449584090238,0.732079629173461
CKD,external,pos,188,95,0.4225857798779866,0.7428134761156564
CKD,external,pos,188,96,0.4359895158627258,0.7620553235185726
CKD,external,pos,188,97,0.4545369904824557,0.7833261166626537
CKD,external,pos,188,98,0.4740858162030431,0.802220759868149
CKD,external,pos,188,99,0.4925201639982382,0.8179491172328264
CKD,external,pos,188,100,0.5021656163164419,0.8212883940526426
CKD,external,pos,188,101,0.5106074516326742,0.8257316563703775
CKD,external,pos,188,102,0.5133804290344354,0.8289874096145583
CKD,external,pos,188,103,0.5143832311212165,0.8371312486156546
CKD,external,pos,188,104,0.5163645068801347,0.8515473811466739
CKD,external,pos,188,105,0.5213028685339473,0.8655860687870869
CKD,external,pos,188,106,0.532247427990465,0.8817852071127986
CKD,external,pos,188,107,0.5376004360141462,0.8992023672313397
CKD,external,pos,188,108,0.5357095762894648,0.916589307871203
CKD,external,pos,188,109,0.5390938951484506,0.9269689111510508
CKD,external,pos,188,110,0.5424261642789995,0.9360140406129567
CKD,external,pos,188,111,0.537197455294017,0.9359165585123752
CKD,external,pos,188,112,0.5258853108113891,0.9320894539735464
CKD,external,pos,188,113,0.5132976312954529,0.9291241088385269
CKD,external,pos,188,114,0.4963680645203936,0.9391375674759441
CKD,external,pos,188,115,0.4767624224511769,0.9521530249078026
CKD,external,pos,188,116,0.4596065640696019,0.9646576538498947
CKD,external,pos,188,117,0.4503602515351776,0.9778302408020568
CKD,external,pos,188,118,0.44219421675459925,0.9948927538838401
CKD,external,pos,188,119,0.4355827975846973,1.012678641401566
CKD,external,pos,188,120,0.42709268442161424,1.0290981029276023
CKD,external,pos,188,121,0.4187859015422407,1.0488518356798715
CKD,external,pos,188,122,0.4076967211705594,1.0610114488412659
CKD,external,pos,188,123,0.38796255175531386,1.0779055140390914
CKD,external,pos,188,124,0.3595986283473082,1.100181683425768
CKD,external,pos,188,125,0.3286866488700284,1.1224343974023838
CKD,external,pos,188,126,0.29617862246044585,1.1488708787862851
CKD,external,pos,188,127,0.2639324109356664,1.1724532384073016
CKD,external,pos,188,128,0.21843285989154324,1.191458895322508
