feature,feature_index,width,lambda,company_eta2,screen_score,min_p_loss,max_sens_loss,min_spec_gain,mean_spec_gain,min_ba_delta,mean_ba_delta,max_fisher_p,min_deesc_n,mean_deesc_event_rate
smooth_visual__visual_norm_abs_slope_109_114_max,324,0.35,0.25,0.19354323594071107,-9.909844542351852,0.0625,0.03875968992248058,0.03329864724245579,0.036212278876170664,-0.002730521340012393,0.006478232461341116,0.07700681163896697,36,0.07979407979407979
smooth_visual__visual_norm_slope_106_111_max,34,0.5,0.25,0.16523162752839732,-9.90985230163713,0.125,0.03100775193798455,0.030176899063475537,0.03725286160249741,-0.0004154264372544514,0.003897748630706066,0.1368515164571234,33,0.09692632948446903
smooth_visual__visual_norm_abs_slope_082_113_min,368,0.5,0.4,0.005920190453292436,-9.909858480785642,0.00390625,0.06976744186046513,0.03642039542143605,0.0441207075962539,-0.01667352321951454,0.0019053150384370054,0.4697963073025303,43,0.11097432630557509
smooth_visual__visual_norm_abs_slope_091_096_mean,341,0.7,0.25,0.04296742812042483,-9.909874899812316,0.015625,0.054263565891472854,0.03329864724245579,0.03933402705515088,-0.007360711145528387,0.004938331357032788,0.10467855546766676,34,0.08899555091807602
smooth_norm__late_091_128_argmin,282,0.7,0.25,0.01052396129621878,-9.909884182722266,0.03125,0.046511627906976716,0.032258064516129004,0.03662851196670134,-0.007126781695423912,0.0028103800143584046,0.17206045177617818,35,0.10196021451835406
smooth_norm__logcontrast_log_tail_120_128_minus_log_troughcore_070_085,407,0.5,0.25,0.009626260080821831,-9.909909879823166,0.0625,0.03875968992248058,0.030176899063475537,0.03433922996878249,-0.002210229976849165,0.0024409328138485843,0.09746823148305414,31,0.1024801985413191
smooth_norm__norm_haar_b08_103_118,379,0.7,0.25,0.03490539198710218,-9.909925137146887,0.0625,0.03875968992248058,0.030176899063475537,0.03433922996878251,-0.0006493558873589267,0.004766514209197425,0.22792813810297846,31,0.08734359502217384
smooth_visual__visual_norm_curv_103_112_max,332,0.5,0.25,0.374289905954531,-9.909932864406132,0.0625,0.03875968992248069,0.03537981269510926,0.03912591050988552,-0.0016899386136857153,0.006384660681299348,0.056208977953577044,38,0.08314102564102563
smooth_visual__visual_mid_flatness__early_041_056__mid_061_092__tail_113_124,303,0.7,0.25,0.031005102512043022,-9.9099382392184,0.0625,0.03875968992248058,0.030176899063475537,0.037044745057232056,-0.00429139542950252,0.0022433027611741484,0.1521653649056711,34,0.10830311012821761
smooth_visual__visual_mid_flatness__early_041_056__mid_053_084__tail_109_120,467,0.35,0.25,0.05477707983663626,-9.90998219708567,0.0625,0.03875968992248058,0.031217481789802326,0.035171696149843924,-0.0037711040663391815,0.0036323597028289135,0.1085618178300609,33,0.09744247701694511
smooth_norm__log_slope_091_122_mean,458,0.7,0.25,0.005144911015664537,-9.910031463298768,0.03125,0.046511627906976716,0.032258064516129004,0.036212278876170644,-0.007126781695423912,0.0010518758721938192,0.25277727970988706,37,0.11171995794421423
smooth_visual__visual_norm_abs_slope_100_113_min,493,0.35,0.25,0.021242307409754344,-9.910074449099081,0.0625,0.03875968992248069,0.030176899063475537,0.036420395421436005,-0.004291395429502631,0.004256709338624964,0.15387511208182758,34,0.09600899915208704
smooth_norm__norm_slope_106_113_sd,362,0.7,0.25,0.3257037298597762,-9.910105012417212,0.0625,0.03875968992248069,0.03433922996878247,0.03870967741935483,-0.0011696472505223765,0.005401350337584376,0.05823402276298582,34,0.0867829740591889
smooth_visual__visual_mid_flatness__early_049_064__mid_057_080__tail_097_124,455,0.35,0.25,0.02176453672857735,-9.910167512786948,0.015625,0.054263565891472854,0.03433922996878247,0.037460978147762745,-0.009962167961345303,0.0024514193064395064,0.2574124280499607,40,0.10414634146341464
smooth_visual__visual_norm_abs_slope_097_110_min,92,0.5,0.25,0.010722006421827433,-9.91017278368548,0.0625,0.03875968992248069,0.030176899063475537,0.035796045785639954,-0.00429139542950252,0.00471972831917653,0.15482529504653209,34,0.09311139840551605
smooth_norm__norm_curv_103_110_mean,509,0.5,0.25,0.04938503855357004,-9.910199410273716,0.125,0.03100775193798444,0.02913631633714886,0.032466181061394386,0.001145447652235565,0.009256346344650623,0.20013285697542627,30,0.05286647992530345
smooth_visual__visual_norm_curv_106_111_min,405,0.7,0.25,0.26875694376461146,-9.910204780857132,0.03125,0.04651162790697683,0.03537981269510926,0.04016649323621226,-0.005565907605933673,0.004579370649113868,0.1799024873132638,39,0.09709124209124208
smooth_visual__visual_norm_curv_097_110_max,384,0.35,0.25,0.36322750875529247,-9.910212210727233,0.0625,0.03875968992248069,0.03537981269510926,0.03829344432882416,-0.0016899386136857153,0.005968427590768655,0.056208977953577044,38,0.08523559307433885
smooth_visual__visual_norm_slope_085_108_max,118,0.35,0.4,0.13859745047821723,-9.910215371317964,0.0078125,0.06201550387596899,0.037460978147762725,0.040790842872008334,-0.012277262864103244,0.00024038267631421029,0.27653802174308517,42,0.11809063277148384
smooth_norm__norm_slope_109_116_sd,250,0.7,0.25,0.3096326211059754,-9.91027145754418,0.03125,0.04651162790697683,0.036420395421435936,0.03870967741935483,-0.004525324879607107,0.0038509627406851264,0.06687652197483784,37,0.0956909713007274
smooth_visual__visual_norm_abs_slope_082_113_min,368,0.35,0.4,0.005920190453292436,-9.910274713876172,0.00390625,0.06976744186046513,0.03642039542143605,0.04245577523413111,-0.015112649130024525,0.0033984302527244824,0.29087911030981817,42,0.10327109567231148
smooth_norm__norm_haar_b24_079_126,584,0.7,0.25,0.013563686949963981,-9.910281391600925,0.125,0.03100775193798455,0.02913631633714875,0.032258064516129004,-0.0009357178004179012,0.0014003500875218843,0.2680270537859458,32,0.10941397611676248
smooth_norm__ratio_tail_120_128_over_recover_081_113,335,0.7,0.25,0.005321290630640283,-9.910281874935746,0.015625,0.054263565891472854,0.03329864724245579,0.03787721123829342,-0.008401293871855176,-0.0004412393420936134,0.19516634991807336,35,0.12023343241825495
smooth_visual__visual_norm_curv_097_106_max,168,0.5,0.25,0.31289660672551084,-9.91029712244156,0.0625,0.03875968992248069,0.03433922996878247,0.03870967741935483,-0.002210229976849165,0.0046261565391347405,0.054543992492950555,37,0.09262425929434914
smooth_norm__late_091_128_argmin,282,0.5,0.25,0.01052396129621878,-9.910300415812797,0.03125,0.046511627906976716,0.032258064516129004,0.036212278876170644,-0.007126781695423912,0.002602263469093069,0.17206045177617818,35,0.10315393315393315
smooth_norm__norm_curv_097_100_min,52,0.35,0.4,0.1661031872495416,-9.910308482773976,0.015625,0.054263565891472854,0.03433922996878247,0.042039542143600415,-0.006840419782364937,0.003965507505908716,0.15008535457697775,37,0.10031037248428554
smooth_visual__visual_norm_slope_097_114_mean,575,0.35,0.4,0.017339951541104712,-9.910329040507143,0.03125,0.046511627906976716,0.031217481789802326,0.03954214360041623,-0.00764707305858725,0.0011664206374173646,0.33034268463525945,36,0.11430809830117103
smooth_visual__visual_tail_minus_mid__tail_113_124__mid_073_096,596,0.5,0.25,0.019413622993193116,-9.91036577185782,0.125,0.03100775193798455,0.02913631633714886,0.03246618106139441,-0.0009357178004177902,0.003054795957053735,0.19576690376183525,30,0.09829004329004329
smooth_norm__contrast_tail_114_128_minus_late_091_113,564,0.5,0.25,0.00680165338145796,-9.910392999123992,0.0625,0.03875968992248058,0.030176899063475537,0.03537981269510926,-0.00429139542950252,0.0029612241770119673,0.22792813810297846,33,0.1020204568267696
smooth_visual__visual_norm_abs_slope_103_112_sd,161,0.7,0.25,0.26522475983524507,-9.910444404751194,0.03125,0.046511627906976716,0.03537981269510926,0.03933402705515088,-0.005045616242770334,0.0026127499616839687,0.1329801367868631,39,0.10471562044437102
smooth_norm__norm_haar_b16_093_124,276,0.5,0.25,0.014763820635525499,-9.910478932668799,0.0625,0.03875968992248058,0.031217481789802215,0.03267429760665972,-0.0037711040663391815,0.005484435625035267,0.5156781997426938,33,0.08136490960020372
smooth_norm__log_slope_106_113_sd,352,0.7,0.25,0.30417013138823507,-9.910485148310492,0.0625,0.03875968992248058,0.03433922996878247,0.03725286160249737,-0.0011696472505222655,0.006998523824504476,0.08217297307720081,36,0.07736576289207868
smooth_visual__visual_norm_abs_slope_100_113_max,32,0.7,0.25,0.25440839867926296,-9.91052793632919,0.03125,0.04651162790697683,0.03537981269510926,0.03912591050988552,-0.005565907605933784,0.004834273084400098,0.1329801367868631,39,0.09192407076128008
smooth_norm__norm_haar_b16_091_122,413,0.5,0.25,0.014592108223051872,-9.910540929209844,0.125,0.03100775193798455,0.02913631633714886,0.03204994797086371,-0.0009357178004177902,0.002071485613338786,0.2713543942779616,31,0.10560349995833866
smooth_visual__visual_norm_slope_100_105_sd,400,0.5,0.25,0.24938130322405422,-9.910555280263365,0.0625,0.03875968992248069,0.03329864724245579,0.037460978147762745,-0.0016899386136857153,0.004001806903338711,0.05913782042022051,34,0.09532664535935814
smooth_visual__visual_norm_abs_slope_106_111_sd,167,0.35,0.25,0.27235548378639174,-9.910559348292523,0.0625,0.03875968992248069,0.03433922996878247,0.03600416233090529,-0.0016899386136856043,0.0032733989949099928,0.11560300551185035,36,0.09826515352831142
smooth_norm__logcontrast_log_tail_120_128_minus_log_recover_075_090,429,0.7,0.25,0.0032874258907891907,-9.910562938678321,0.03125,0.04651162790697683,0.032258064516129004,0.03558792924037459,-0.007126781695423912,0.0007397010542957938,0.17485901887695005,35,0.11445287719887262
smooth_visual__visual_norm_slope_094_103_sd,489,0.7,0.25,0.2525108762613707,-9.910574224531635,0.125,0.03100775193798444,0.031217481789802326,0.03662851196670136,0.0016657390153990148,0.005911155208156815,0.06873976080505088,33,0.08442586543273042
smooth_visual__visual_norm_curv_109_118_sd,598,0.7,0.25,0.4983645094659412,-9.910621506132172,0.0625,0.03875968992248058,0.036420395421435936,0.0416233090530697,-0.0011696472505222655,0.010734135146689838,0.08217297307720081,36,0.06142106051367628
smooth_visual__visual_norm_abs_slope_103_108_min,252,0.35,0.25,0.03366111832470177,-9.91062480748316,0.03125,0.046511627906976716,0.032258064516129004,0.03704474505723203,-0.007126781695423912,0.004568884156522968,0.17206045177617818,34,0.09053711668260342
smooth_visual__visual_norm_abs_slope_088_101_mean,159,0.5,0.25,0.0635933865302744,-9.910631128965617,0.0625,0.03875968992248069,0.031217481789802326,0.03496357960457856,-0.0037711040663392925,0.005853882825545065,0.15482529504653209,33,0.08231572349219408
smooth_norm__norm_haar_b16_095_126,304,0.5,0.25,0.014560119973063558,-9.91067686418094,0.0625,0.03875968992248058,0.02913631633714886,0.035171696149843924,-0.0006493558873589267,0.00440755350127855,0.22792813810297846,31,0.09149362062381236
smooth_norm__log_slope_094_105_sd,337,0.5,0.25,0.23798704404500384,-9.910680499101877,0.125,0.03100775193798444,0.031217481789802326,0.035796045785639975,0.0016657390153990148,0.00471972831917653,0.06873976080505088,33,0.09018378975825785
smooth_norm__norm_slope_106_113_mean,300,0.5,0.25,0.025718444384824703,-9.910681012927402,0.125,0.03100775193798444,0.02913631633714886,0.03204994797086369,-0.0004154264372544514,0.005172260807137219,0.2713543942779616,31,0.08397796623603075
smooth_visual__visual_mid_flatness__early_049_064__mid_053_084__tail_105_116,349,0.7,0.25,0.02055509928682549,-9.910694284499952,0.00390625,0.06976744186046513,0.037460978147762725,0.04099895941727365,-0.016153231856351313,0.00034444094894685583,0.46973550324836993,41,0.1150239471951527
smooth_norm__late_091_128_argmin,282,0.35,0.25,0.01052396129621878,-9.910716648903326,0.03125,0.046511627906976716,0.032258064516129004,0.035796045785639954,-0.007126781695423912,0.002394146923827711,0.17206045177617818,33,0.10350025350025352
smooth_visual__visual_mid_flatness__early_049_064__mid_053_084__tail_097_124,233,0.35,0.25,0.015430044933664604,-9.910716730489227,0.0078125,0.06201550387596899,0.03537981269510926,0.03891779396462018,-0.011756971500939795,0.0016294396179689751,0.2771681309106797,40,0.10874951606658925
smooth_norm__log_slope_103_106_sd,195,0.35,0.4,0.2241310935530048,-9.91077943176789,0.00390625,0.06976744186046513,0.03850156087408951,0.04640998959417275,-0.013551775040534397,-5.081915640203771e-05,0.22836289725161127,44,0.12327718360071302
smooth_visual__visual_norm_abs_slope_097_110_min,92,0.35,0.25,0.010722006421827433,-9.910797133321276,0.0625,0.03875968992248069,0.030176899063475537,0.0351716961498439,-0.004291395429502631,0.004407553501278505,0.15387511208182758,34,0.09473095531919061
smooth_visual__visual_norm_curv_100_117_sd,265,0.7,0.25,0.49047008924793845,-9.910851134757067,0.0625,0.03875968992248069,0.03642039542143605,0.040998959417273696,-0.0011696472505222655,0.0073211851349934244,0.08217297307720081,38,0.08012362301101592
smooth_visual__visual_norm_abs_slope_097_120_mean,178,0.5,0.25,0.17032762922657887,-9.91086898574143,0.0625,0.03875968992248069,0.032258064516129004,0.03704474505723203,-0.0032508127031758427,0.0037936903580733762,0.1107873152902735,36,0.09758926710146222
smooth_visual__visual_norm_abs_slope_094_107_sd,94,0.7,0.25,0.22537547132575053,-9.91091586275794,0.0625,0.03875968992248058,0.032258064516129004,0.038085327783558796,-0.0011696472505222655,0.005864369318135965,0.08217297307720081,35,0.08705472553298639
smooth_visual__visual_norm_slope_106_115_sd,198,0.5,0.25,0.3270160171688445,-9.910932510802057,0.03125,0.04651162790697683,0.036420395421435936,0.03850156087408949,-0.004005033516443657,0.004522098266502073,0.06755429832477891,36,0.0904171280915467
smooth_visual__visual_mid_flatness__early_021_044__mid_045_076__tail_113_124,463,0.7,0.25,0.023017890603828577,-9.910958588389141,0.015625,0.054263565891472854,0.03329864724245579,0.038085327783558776,-0.008401293871855176,0.005864369318135942,0.17580844312797828,34,0.08462128775765292
smooth_visual__visual_norm_curv_100_105_max,127,0.7,0.25,0.27245616644811027,-9.911014091627102,0.03125,0.04651162790697683,0.03537981269510926,0.03912591050988554,-0.005045616242770445,0.004059079285950484,0.12972535402747923,39,0.09776794267903789
smooth_norm__log_slope_103_114_mean,448,0.7,0.25,0.03332250249359033,-9.911094691943804,0.0625,0.03875968992248058,0.030176899063475537,0.03600416233090531,-0.00429139542950252,0.004823786591809221,0.21572843129712976,34,0.09125386996904025
smooth_norm__log_slope_106_113_sd,352,0.5,0.25,0.30417013138823507,-9.911109497946288,0.0625,0.03875968992248058,0.03433922996878247,0.03704474505723201,-0.0016899386136856043,0.006894465551871809,0.11560300551185035,36,0.07800678853310432
smooth_norm__norm_curv_103_110_max,330,0.7,0.25,0.3337322614670504,-9.911130788633372,0.0625,0.03875968992248069,0.03433922996878247,0.03891779396462016,-0.002210229976849165,0.005505408610217022,0.055613543687086084,38,0.0894966261808367
smooth_visual__visual_norm_abs_slope_100_105_sd,329,0.5,0.25,0.22324516240311792,-9.911192104291375,0.125,0.03100775193798455,0.031217481789802326,0.035796045785639975,0.00010486492590888741,0.0031693407222773253,0.07500579950012516,34,0.09993454633773609
smooth_norm__logcontrast_log_tail_114_128_minus_log_troughcore_070_085,527,0.35,0.25,0.021481753189962056,-9.911197586276089,0.125,0.03100775193798455,0.02809573361082207,0.03309053069719041,0.0006251562890722262,0.002591776976502169,0.16821431044773671,30,0.10247066942719116
smooth_visual__visual_norm_slope_094_103_sd,489,0.5,0.25,0.2525108762613707,-9.91119857416743,0.125,0.03100775193798444,0.031217481789802326,0.036420395421436005,0.001145447652235676,0.005807096935524147,0.06709939900062131,33,0.08502646603333103
smooth_visual__visual_mid_flatness__early_041_056__mid_069_084__tail_113_124,461,0.7,0.25,0.02350147915148326,-9.911227990412494,0.0625,0.03875968992248058,0.030176899063475537,0.03454734651404785,-0.0032508127031758427,0.0009946034895820023,0.12549659850630787,33,0.11307821790390105
smooth_norm__norm_curv_103_118_min,422,0.35,0.25,0.4384875495665046,-9.91123622156838,0.125,0.03100775193798455,0.03433922996878258,0.037460978147762745,0.0016657390153990148,0.00787777589558678,0.06873976080505088,37,0.0726248052563842
smooth_norm__log_slope_085_116_sd,382,0.35,0.4,0.1844478401410999,-9.911259191529517,0.0078125,0.06201550387596899,0.037460978147762725,0.042039542143600374,-0.012277262864103133,0.0024151199090094665,0.45797833432440294,43,0.1069062720225511
smooth_visual__visual_norm_abs_slope_091_096_max,470,0.5,0.25,0.09225508313045692,-9.911265223725529,0.03125,0.04651162790697683,0.032258064516129004,0.036836628511966694,-0.004005033516443657,0.006790407279239119,0.06755429832477891,33,0.0766614386565427
smooth_norm__norm_curv_094_117_sd,228,0.7,0.25,0.4987750412733482,-9.911266382358338,0.0625,0.03875968992248069,0.036420395421435936,0.04058272632674294,-0.0006493558873589267,0.0063378747912784085,0.08309783318718289,37,0.08513921179426406
smooth_visual__visual_norm_curv_094_117_sd,229,0.7,0.25,0.4987750412733482,-9.911266382358338,0.0625,0.03875968992248069,0.036420395421435936,0.04058272632674294,-0.0006493558873589267,0.0063378747912784085,0.08309783318718289,37,0.08513921179426406
smooth_visual__visual_norm_abs_slope_094_099_sd,80,0.5,0.25,0.19780199754090327,-9.91127270359249,0.125,0.03100775193798444,0.030176899063475537,0.034131113423517156,0.003746904468052481,0.006212843533463963,0.10574289372517193,31,0.07765351616649807
smooth_visual__visual_norm_abs_slope_100_109_max,20,0.35,0.4,0.24373539318557427,-9.91127283149732,0.001953125,0.07751937984496127,0.04058272632674298,0.04828303850156086,-0.017427744032782466,0.0008857052972919943,0.39156107517417416,47,0.11785377296475845
smooth_visual__visual_norm_curv_097_114_sd,144,0.7,0.25,0.42794788135984424,-9.911296481743136,0.03125,0.04651162790697683,0.037460978147762725,0.04099895941727365,-0.004525324879607107,0.007321185134993402,0.09314049314455732,40,0.08005641280902603
smooth_visual__visual_norm_abs_slope_094_107_sd,94,0.35,0.25,0.22537547132575053,-9.911298619737508,0.125,0.03100775193798455,0.031217481789802326,0.035796045785639954,0.00010486492590877639,0.00704530971452535,0.06873976080505088,33,0.07697194520723932
smooth_visual__visual_norm_curv_094_103_max,495,0.5,0.25,0.2915102025945836,-9.911308967687667,0.0625,0.03875968992248058,0.03433922996878247,0.03662851196670134,-0.002210229976849165,0.0035855738128080183,0.08217297307720081,35,0.09626452494873547
smooth_visual__visual_mid_flatness__early_049_064__mid_061_076__tail_113_124,81,0.5,0.25,0.0288482798264686,-9.911317060072198,0.00390625,0.06976744186046513,0.037460978147762725,0.040374609781477624,-0.015632940493187863,3.226613104887477e-05,0.37248043645007634,39,0.11599836425815817
smooth_visual__visual_mid_flatness__early_049_064__mid_061_092__tail_101_120,507,0.7,0.25,0.025835069927411008,-9.91134466995129,0.0625,0.03875968992248058,0.030176899063475537,0.034131113423517156,-0.002730521340012393,0.0015616807427663248,0.1368515164571234,33,0.10783510783510783
smooth_norm__norm_curv_100_115_max,318,0.7,0.25,0.4477615418452259,-9.911350640313712,0.03125,0.04651162790697683,0.03642039542143605,0.04287200832466183,-0.0024441594269535294,0.007482515790237865,0.08217297307720081,40,0.08080271879564094
smooth_visual__visual_mid_flatness__early_041_056__mid_061_092__tail_113_124,303,0.5,0.25,0.031005102512043022,-9.911395055035257,0.0625,0.03875968992248058,0.030176899063475537,0.03558792924037459,-0.00429139542950252,0.0015148948527454297,0.1521653649056711,34,0.11179427483834788
smooth_visual__visual_norm_slope_097_110_sd,131,0.35,0.4,0.27114145184959526,-9.911431541209634,0.0078125,0.06201550387596899,0.037460978147762725,0.046201873048907396,-0.012277262864103244,0.0006203163694149083,0.27653802174308517,43,0.12034943084181256
smooth_visual__visual_norm_abs_slope_106_111_max,58,0.5,0.25,0.24658390646374345,-9.911455993151677,0.0625,0.03875968992248069,0.03329864724245579,0.03725286160249739,-0.002730521340012393,0.0038977486307060216,0.1590929594306883,37,0.09799193930772879
smooth_visual__visual_norm_abs_slope_094_107_mean,10,0.35,0.25,0.14047251203284689,-9.911457395334399,0.0625,0.03875968992248069,0.032258064516129004,0.03496357960457854,-0.0032508127031758427,0.0035283014301962013,0.1107873152902735,36,0.09766717937449645
smooth_visual__visual_norm_slope_097_120_mean,516,0.5,0.25,0.016216340896235096,-9.911488083135527,0.0625,0.03875968992248058,0.030176899063475537,0.03309053069719041,-0.002210229976849054,0.00491735837185101,0.302290303541651,31,0.08587248436007548
smooth_norm__norm_slope_097_120_mean,515,0.5,0.25,0.016216340896235096,-9.911488083135527,0.0625,0.03875968992248058,0.030176899063475537,0.03309053069719041,-0.002210229976849054,0.00491735837185101,0.302290303541651,31,0.08587248436007548
smooth_norm__contrast_tail_114_128_minus_trough_060_095,501,0.35,0.25,0.030004469884009278,-9.91162372211079,0.125,0.03100775193798455,0.02809573361082207,0.033506763787721126,0.00010486492590877639,0.0027998935217675045,0.16821431044773671,30,0.10143353662535248
smooth_visual__visual_norm_curv_094_117_sd,229,0.5,0.25,0.4987750412733482,-9.91168261544887,0.0625,0.03875968992248069,0.036420395421435936,0.04016649323621226,-0.0006493558873589267,0.006904952044462687,0.08309783318718289,36,0.08058256579243533
smooth_norm__norm_curv_094_117_sd,228,0.5,0.25,0.4987750412733482,-9.91168261544887,0.0625,0.03875968992248069,0.036420395421435936,0.04016649323621226,-0.0006493558873589267,0.006904952044462687,0.08309783318718289,36,0.08058256579243533
smooth_visual__visual_mid_flatness__early_049_064__mid_057_080__tail_109_120,170,0.5,0.25,0.026544599781085622,-9.91168869132213,0.0078125,0.06201550387596899,0.03537981269510926,0.039750260145681574,-0.013317845590429922,0.0004952851116004408,0.35350666087270066,41,0.11562911343399149
smooth_visual__visual_norm_curv_091_114_sd,174,0.7,0.25,0.43196395752597877,-9.91170540209671,0.03125,0.04651162790697683,0.037460978147762725,0.040790842872008314,-0.004525324879607107,0.006441933063911121,0.09314049314455732,41,0.08510452961672474
smooth_norm__norm_curv_091_114_sd,173,0.7,0.25,0.43196395752597877,-9.91170540209671,0.03125,0.04651162790697683,0.037460978147762725,0.040790842872008314,-0.004525324879607107,0.006441933063911121,0.09314049314455732,41,0.08510452961672474
smooth_norm__log_slope_091_102_sd,334,0.7,0.25,0.23709642173491816,-9.911710026823664,0.0625,0.03875968992248058,0.032258064516129004,0.03662851196670134,0.0003912268389678619,0.005135961409707246,0.05913782042022051,34,0.08652947124249093
smooth_visual__visual_norm_curv_103_116_max,299,0.5,0.25,0.45610187778011124,-9.911734180999494,0.0625,0.03875968992248069,0.03537981269510926,0.041415192507804365,-0.0016899386136856043,0.0075293016802587594,0.11560300551185035,39,0.08019580690312397
smooth_norm__norm_curv_100_115_min,245,0.7,0.25,0.3864670837454151,-9.911823898678232,0.03125,0.04651162790697683,0.03642039542143605,0.04058272632674298,-0.004005033516443657,0.005562680992828839,0.06755429832477891,39,0.08932888816609746
smooth_visual__visual_mid_flatness__early_049_064__mid_057_080__tail_101_120,500,0.7,0.25,0.025332970950828305,-9.911836226425882,0.0078125,0.06201550387596899,0.03537981269510926,0.03954214360041626,-0.013317845590429922,-0.0003839669594817963,0.35598976817136296,41,0.12153618136167224
smooth_visual__visual_norm_abs_slope_097_114_min,108,0.7,0.25,0.01776715536536661,-9.911877798676882,0.0625,0.03875968992248058,0.02913631633714886,0.037460978147762766,-0.00481168679266597,0.0055521945002379395,0.15141693039373214,33,0.09038006111535524
smooth_visual__visual_norm_slope_082_113_max,36,0.35,0.4,0.2044474312084823,-9.911913520154025,0.015625,0.054263565891472854,0.03537981269510926,0.04183142559833506,-0.009441876598181742,0.003086255434826435,0.3400684122643586,41,0.10266406017880778
smooth_visual__visual_mid_flatness__early_049_064__mid_065_088__tail_113_124,50,0.35,0.25,0.02997536539090976,-9.911967917814996,0.0625,0.03875968992248069,0.030176899063475537,0.034131113423517136,-0.0032508127031758427,0.0015616807427663026,0.1107873152902735,33,0.10971443760917446
smooth_norm__norm_haar_b16_091_122,413,0.7,0.25,0.014592108223051872,-9.912031221137665,0.0625,0.03875968992248058,0.030176899063475537,0.03371488033298646,-0.0037711040663391815,0.0013535641975009449,0.5156781997426938,33,0.11061433622409234
smooth_norm__contrast_tail_114_128_minus_recover_081_113,396,0.5,0.25,0.0022566198170164945,-9.912038796353158,0.0625,0.03875968992248058,0.030176899063475537,0.03309053069719044,-0.0037711040663391815,0.0018165831780525554,0.1453348040306517,33,0.10691667744299323
smooth_visual__visual_norm_abs_slope_106_111_sd,167,0.7,0.25,0.27235548378639174,-9.912049640220344,0.03125,0.04651162790697683,0.03537981269510926,0.038085327783558796,-0.005045616242770334,0.0027635941243375093,0.17982911363688026,37,0.10166337068776092
smooth_visual__visual_mid_flatness__early_045_060__mid_057_080__tail_109_120,322,0.5,0.25,0.04403272721817008,-9.912079912381527,0.03125,0.04651162790697683,0.031217481789802326,0.037460978147762745,-0.005565907605933784,0.0009010317095402787,0.12835869268294925,35,0.11478684436131244
smooth_visual__visual_mid_flatness__early_013_036__mid_045_076__tail_113_124,528,0.7,0.25,0.024765669021055807,-9.912086560036329,0.015625,0.054263565891472854,0.03329864724245579,0.03870967741935483,-0.01048245932450853,0.0030757689422355574,0.33525990394868166,39,0.10529484654617209
smooth_visual__visual_mid_flatness__early_045_060__mid_061_076__tail_109_120,445,0.35,0.25,0.04817832401387382,-9.912116181726752,0.125,0.03100775193798455,0.02809573361082207,0.0351716961498439,-0.00145600916358124,0.00440755350127855,0.09032557844420128,31,0.09355148988425728
smooth_norm__norm_haar_b02_111_114,539,0.5,0.25,0.039129505933155145,-9.91218403218588,0.125,0.03100775193798444,0.027055150884495394,0.033506763787721126,0.003226613104889142,0.009001443909364415,0.10446980277772219,28,0.05798674443835734
smooth_norm__norm_curv_109_112_sd,482,0.35,0.25,0.3262122316716314,-9.912211602960458,0.0625,0.03875968992248069,0.03433922996878247,0.037460978147762725,-0.002210229976849165,0.004777000701788303,0.08309783318718289,34,0.08873264091492589
smooth_visual__visual_norm_slope_103_120_mean,532,0.5,0.25,0.03291543014716327,-9.912239952310623,0.0625,0.03875968992248058,0.02913631633714886,0.03475546305931321,-0.0009357178004177902,0.004199436956013147,0.16922134128513416,32,0.09242569812337253
smooth_visual__visual_norm_slope_100_113_mean,543,0.35,0.4,0.016031296541211566,-9.912274191048132,0.015625,0.054263565891472854,0.031217481789802326,0.03995837669094691,-0.006320128419201598,0.002924924779581928,0.4497009892267497,35,0.10298928679347812
smooth_visual__visual_mid_flatness__early_009_040__mid_045_076__tail_113_124,510,0.7,0.25,0.0244758235170117,-9.912280184306391,0.015625,0.054263565891472854,0.03329864724245579,0.03850156087408949,-0.01048245932450853,0.003746904468052503,0.2569193380832438,39,0.1002452619843924
smooth_visual__visual_norm_slope_091_122_max,42,0.7,0.25,0.25223060713458173,-9.912362677821015,0.0625,0.03875968992248069,0.03329864724245579,0.03662851196670136,-0.002730521340012393,0.005911155208156859,0.07700681163896697,34,0.08283350195114901
smooth_norm__norm_curv_091_114_max,488,0.7,0.25,0.42691336899907667,-9.912389397124057,0.03125,0.04651162790697683,0.03642039542143605,0.04120707596253901,-0.002964450790116979,0.0058748558107268424,0.04776523382803608,40,0.08842857142857143
smooth_visual__visual_norm_curv_091_114_max,487,0.7,0.25,0.42691336899907667,-9.912389397124057,0.03125,0.04651162790697683,0.03642039542143605,0.04120707596253901,-0.002964450790116979,0.0058748558107268424,0.04776523382803608,40,0.08842857142857143
smooth_norm__norm_slope_103_118_mean,439,0.5,0.25,0.038509078455702395,-9.912394603468236,0.0625,0.03875968992248058,0.030176899063475537,0.03329864724245575,-0.002210229976849054,0.00579661044293327,0.302290303541651,30,0.07858318291754825
smooth_norm__norm_curv_097_112_max,359,0.35,0.25,0.39055021585245453,-9.912410812263152,0.0625,0.03875968992248069,0.03537981269510926,0.037460978147762725,-0.0016899386136857153,0.006327388298687553,0.056208977953577044,35,0.08078976705978994
smooth_visual__visual_norm_curv_100_117_max,197,0.5,0.25,0.48389617374365274,-9.912499546161873,0.0625,0.03875968992248069,0.03537981269510926,0.042039542143600415,-0.0016899386136856043,0.009391864095056013,0.11560300551185035,39,0.06920333567142077
